#depth	age	sigma_age	air_age	sigma_air_age	deporate	sigma_deporate	thinning	sigma_thinning	LID	sigma_LID	delta_depth	sigma_delta_depth	deporate_model	sigma_deporate_model	thinning_model	sigma_thinning_model	LID_model	sigma_LID_model	icelayerthick	sigma_icelayerthick	airlayerthick	sigma_airlayerthick
2.200000000000000000e+01	3.330533679102152291e+02	4.861685873210019437e+00	nan	nan	2.818427100634859905e-02	1.934530528161994994e-04	9.949335007170237999e-01	1.651726144230275138e-03	nan	nan	nan	nan	2.764528406924560144e-02	2.000000000000003997e-01	9.952490000000000503e-01	3.575583297216525496e-03	1.041500000000000057e+02	1.500000000000000222e-01	4.867540641493782461e-02	3.241551323561771953e-04	nan	nan
2.300000000000000000e+01	3.535976236987629591e+02	4.872440393497593725e+00	nan	nan	2.772799006877767550e-02	2.217682107252145758e-04	9.946485263017836864e-01	1.741598608125936778e-03	nan	nan	nan	nan	2.704989933248602707e-02	2.000000000000005107e-01	9.949814999999999632e-01	3.774640143537705272e-03	1.041500000000000057e+02	1.500000000000000222e-01	4.717424126387750188e-02	3.681111023395003856e-04	nan	nan
2.400000000000000000e+01	3.747956328920920441e+02	4.881642789816914352e+00	nan	nan	2.786971688106030381e-02	2.341065158729812798e-04	9.943667866496483931e-01	1.832016503671613427e-03	nan	nan	nan	nan	2.713505900000090509e-02	2.000000000000005107e-01	9.947175000000000322e-01	3.976714861901546778e-03	1.041500000000000057e+02	1.500000000000000222e-01	4.672334673500379287e-02	3.828784255387739934e-04	nan	nan
2.500000000000000000e+01	3.961982093314811664e+02	4.892371629294614443e+00	nan	nan	2.775467159735156217e-02	1.771747330901894050e-04	9.940830575212304954e-01	1.923652875933933980e-03	nan	nan	nan	nan	2.713505900000079407e-02	2.000000000000003164e-01	9.944515000000000438e-01	4.178789580265388284e-03	1.041500000000000057e+02	1.500000000000000222e-01	4.594931846273601211e-02	2.795251557927186012e-04	nan	nan
2.600000000000000000e+01	4.179613177617178508e+02	4.903641555589092427e+00	nan	nan	2.763881901740865982e-02	1.420275189321765544e-04	9.938021233914972052e-01	2.014952341569199116e-03	nan	nan	nan	nan	2.713505900000090509e-02	2.000000000000001499e-01	9.941885000000000305e-01	4.383100454053613301e-03	1.041500000000000057e+02	1.500000000000000222e-01	4.531183207992314776e-02	2.140012860601007505e-04	nan	nan
2.700000000000000000e+01	4.400306085870403194e+02	4.912152524641906659e+00	nan	nan	2.756896811928119181e-02	1.459650378167651435e-04	9.935310671787124237e-01	2.106603315775832427e-03	nan	nan	nan	nan	2.718090333780631696e-02	1.999999999999999556e-01	9.939355000000000828e-01	4.588749915522761375e-03	1.041500000000000057e+02	1.499999999999999944e-01	4.479624192652808395e-02	2.173908539064106182e-04	nan	nan
2.800000000000000000e+01	4.623539097612801925e+02	4.916798381987605993e+00	nan	nan	2.762638980180386408e-02	1.872572764883139059e-04	9.932650184139886207e-01	2.199511454863817099e-03	nan	nan	nan	nan	2.735322000322526481e-02	1.999999999999997891e-01	9.936875000000000568e-01	4.794399376991909448e-03	1.041500000000000057e+02	1.499999999999999944e-01	4.449658018289372879e-02	2.851321770744450119e-04	nan	nan
2.900000000000000000e+01	4.848275469686725501e+02	4.918928593569362739e+00	nan	nan	2.769369516309179782e-02	2.481134774273669559e-04	9.929972035136926944e-01	2.291684229063392381e-03	nan	nan	nan	nan	2.753659670289376749e-02	1.999999999999995948e-01	9.934380000000000432e-01	5.003200044804447660e-03	1.041500000000000057e+02	1.499999999999999944e-01	4.421952975631513599e-02	3.828411537363374381e-04	nan	nan
3.000000000000000000e+01	5.074419891735262809e+02	4.922515203910730719e+00	nan	nan	2.797986568724337639e-02	2.014905414736091656e-04	9.927278104730757891e-01	2.384603208781905289e-03	nan	nan	nan	nan	2.769917551240541620e-02	1.999999999999996503e-01	9.931870000000000420e-01	5.213009906168224877e-03	1.041500000000000057e+02	1.499999999999999944e-01	4.429540271842608012e-02	3.007428633569423628e-04	nan	nan
3.100000000000000000e+01	5.300176954236021629e+02	4.929411352715369787e+00	nan	nan	2.817122756546806828e-02	1.517329191603040387e-04	9.924654237634293885e-01	2.479357829164118183e-03	nan	nan	nan	nan	2.772208500000050702e-02	1.999999999999997335e-01	9.929429999999999090e-01	5.422819767532002094e-03	1.041500000000000057e+02	1.499999999999999944e-01	4.422330574140211079e-02	2.110766475034483297e-04	nan	nan
3.200000000000000000e+01	5.526302067054938334e+02	4.935073054153355621e+00	nan	nan	2.844036530208543176e-02	1.468784406784795461e-04	9.922118555814191110e-01	2.571963601032917473e-03	nan	nan	nan	nan	2.781877472115557026e-02	1.999999999999998168e-01	9.927079999999999238e-01	5.635524064057208585e-03	1.041500000000000057e+02	1.499999999999999667e-01	4.427576798679487557e-02	1.977340268205526430e-04	nan	nan
3.300000000000000000e+01	5.752159244800166107e+02	4.937426407021283659e+00	nan	nan	2.929428920820988103e-02	1.962902941592494822e-04	9.919587734622827835e-01	2.665978927015583057e-03	nan	nan	nan	nan	2.848277070334015448e-02	1.999999999999999001e-01	9.924735000000000085e-01	5.848583618528549639e-03	1.041500000000000057e+02	1.499999999999999667e-01	4.523228830799643635e-02	2.775584749735420117e-04	nan	nan
3.400000000000000000e+01	5.973240255159576009e+02	4.937619833501220690e+00	nan	nan	3.023334756199060752e-02	2.751521932804440289e-04	9.917041916528932521e-01	2.761559802274023926e-03	nan	nan	nan	nan	2.922297970686071888e-02	1.999999999999999556e-01	9.922374999999999945e-01	6.061722818779398739e-03	1.041500000000000057e+02	1.499999999999999667e-01	4.630570309548828062e-02	4.011597205721862823e-04	nan	nan
3.500000000000000000e+01	6.189196375712992904e+02	4.939715482331457075e+00	nan	nan	3.058130660822350189e-02	3.424920372334548852e-04	9.914477468205969979e-01	2.854852728139563138e-03	nan	nan	nan	nan	2.941487274451615175e-02	2.000000000000000944e-01	9.919999999999999929e-01	6.277930994314372300e-03	1.041500000000000057e+02	1.499999999999999667e-01	4.646591076013092264e-02	5.028314761565514952e-04	nan	nan
3.600000000000000000e+01	6.404407911146412289e+02	4.949544045252469715e+00	nan	nan	2.936882164323120076e-02	2.718669403404044491e-04	9.911838158070888083e-01	2.949934316787624754e-03	nan	nan	nan	nan	2.829459740373529986e-02	2.000000000000005940e-01	9.917549999999999422e-01	6.494139169849346728e-03	1.041500000000000057e+02	1.499999999999999667e-01	4.427309111049894386e-02	3.881291537293216141e-04	nan	nan
3.700000000000000000e+01	6.630278744855346531e+02	4.965315831889330234e+00	nan	nan	2.780652485197959017e-02	2.209312139277322753e-04	9.909118460427398523e-01	3.046002835418751449e-03	nan	nan	nan	nan	2.683544916603142205e-02	2.000000000000011491e-01	9.915019999999999945e-01	6.710929277333359429e-03	1.041500000000000057e+02	1.499999999999999667e-01	4.159289102931505722e-02	3.048744868177739268e-04	nan	nan
3.800000000000000000e+01	6.870704446279945614e+02	4.982844304409672631e+00	nan	nan	2.704893027553280371e-02	2.109608255005919822e-04	9.906381102147365780e-01	3.140217038190259817e-03	nan	nan	nan	nan	2.615128826057677713e-02	2.000000000000017042e-01	9.912475000000000591e-01	6.930745741564911348e-03	1.041500000000000057e+02	1.499999999999999667e-01	4.015023851605763194e-02	2.861611734288173683e-04	nan	nan
3.900000000000000000e+01	7.119768969171898334e+02	4.999435612268452900e+00	nan	nan	2.743035197585061077e-02	2.465000657104771272e-04	9.903633853556509381e-01	3.236524235374778867e-03	nan	nan	nan	nan	2.656837640594877925e-02	2.000000000000022593e-01	9.909919999999999840e-01	7.150562205796464135e-03	1.041500000000000057e+02	1.499999999999999667e-01	4.040932799223859173e-02	3.382437256431944654e-04	nan	nan
4.000000000000000000e+01	7.367236583627667414e+02	5.015867902097791209e+00	nan	nan	2.802865612296838796e-02	3.101412369228960129e-04	9.900846153405213901e-01	3.333132825703309481e-03	nan	nan	nan	nan	2.719675323468817574e-02	2.000000000000028144e-01	9.907325000000000159e-01	7.371406261688553258e-03	1.041500000000000057e+02	1.499999999999999667e-01	4.098355366985446946e-02	4.319195755981978580e-04	nan	nan
4.100000000000000000e+01	7.611236898499228118e+02	5.037410817315342015e+00	nan	nan	2.858533734209388333e-02	2.914504871193193919e-04	9.897992237395063508e-01	3.428450838591224660e-03	nan	nan	nan	nan	2.777637207238758954e-02	2.000000000000026479e-01	9.904664999999999164e-01	7.594663831737040981e-03	1.041500000000000057e+02	1.499999999999999944e-01	4.149073575435766742e-02	3.977821205512159356e-04	nan	nan
4.200000000000000000e+01	7.852254557458185218e+02	5.064511125246600187e+00	nan	nan	2.910050080767784264e-02	2.190183503742961955e-04	9.895098458080068271e-01	3.525782158448408348e-03	nan	nan	nan	nan	2.831022262399551792e-02	2.000000000000020095e-01	9.901964999999999240e-01	7.817921401785528704e-03	1.041500000000000057e+02	1.499999999999999944e-01	4.193270981997453822e-02	2.779719310931141343e-04	nan	nan
4.300000000000000000e+01	8.090731871300577041e+02	5.087499467852893531e+00	nan	nan	2.927749195963816678e-02	1.693925669466251520e-04	9.892187453719319956e-01	3.623016760917130690e-03	nan	nan	nan	nan	2.851571599999958018e-02	2.000000000000013711e-01	9.899249999999999439e-01	8.042841058030275256e-03	1.041500000000000057e+02	1.499999999999999944e-01	4.188666482541987535e-02	1.877089936277252097e-04	nan	nan
4.400000000000000000e+01	8.329471337469085483e+02	5.100749180374726244e+00	nan	nan	2.924317425281908536e-02	1.708602854498392492e-04	9.889283536731260371e-01	3.719468640816128973e-03	nan	nan	nan	nan	2.851571599999958018e-02	2.000000000000007327e-01	9.896544999999999925e-01	8.269899127153776050e-03	1.041500000000000057e+02	1.499999999999999944e-01	4.154333435393861573e-02	1.858640212287698216e-04	nan	nan
4.500000000000000000e+01	8.570183840582161565e+02	5.102280424634678013e+00	nan	nan	2.897928883924760085e-02	2.228932886843332695e-04	9.886404714764345236e-01	3.818261344562326465e-03	nan	nan	nan	nan	2.829192226082444250e-02	2.000000000000000944e-01	9.893864999999999466e-01	8.496957196277276844e-03	1.041500000000000057e+02	1.499999999999999944e-01	4.088324675921006096e-02	2.720624062054963210e-04	nan	nan
4.600000000000000000e+01	8.814782809418882152e+02	5.093816081866710199e+00	nan	nan	2.746847973246090840e-02	2.894430026482869853e-04	9.883534359232015731e-01	3.915738690221047189e-03	nan	nan	nan	nan	2.684997813503975372e-02	1.999999999999994282e-01	9.891195000000000404e-01	8.725928357838098545e-03	1.041500000000000057e+02	1.499999999999999944e-01	3.848733687461626529e-02	3.758070324944909053e-04	nan	nan
4.700000000000000000e+01	9.074608529046558942e+02	5.081042496238175055e+00	nan	nan	2.614010613901054589e-02	2.339202553231580254e-04	9.880652926093965727e-01	4.013019964257087853e-03	nan	nan	nan	nan	2.557044361699056800e-02	1.999999999999991229e-01	9.888514999999999944e-01	8.956299658031805291e-03	1.041500000000000057e+02	1.499999999999999944e-01	3.637974735083549654e-02	2.900660052404108722e-04	nan	nan
4.800000000000000000e+01	9.349486743663140942e+02	5.078885013938966075e+00	nan	nan	2.696920100470113699e-02	1.989083622792785710e-04	9.877751623769821521e-01	4.113219910878827650e-03	nan	nan	nan	nan	2.639963495475439181e-02	1.999999999999988731e-01	9.885815000000000019e-01	9.186670958225513772e-03	1.041500000000000057e+02	1.499999999999999944e-01	3.728483530832630427e-02	2.269388361222780912e-04	nan	nan
4.900000000000000000e+01	9.617692300085884654e+02	5.082430183532732570e+00	nan	nan	2.885344467062783344e-02	1.974169544398030247e-04	9.874824188287205651e-01	4.210838443232659510e-03	nan	nan	nan	nan	2.826271197322349771e-02	1.999999999999986511e-01	9.883090000000001041e-01	9.419413251350240712e-03	1.041500000000000057e+02	1.499999999999999944e-01	3.962923363040068980e-02	2.119481040600299318e-04	nan	nan
5.000000000000000000e+01	9.870031270182161052e+02	5.087475268997718736e+00	nan	nan	2.956553928449672311e-02	2.196709426722070471e-04	9.871881386439897987e-01	4.309210764940352330e-03	nan	nan	nan	nan	2.897856747092286689e-02	1.999999999999984290e-01	9.880349999999999966e-01	9.653082859798222531e-03	1.041500000000000057e+02	1.499999999999999944e-01	4.034593326306811639e-02	2.425361844585630447e-04	nan	nan
