depth_top	depth_bot	duration	dur_unc
190.8	191.05	1.0	0.012701665379259985
191.05	191.275	1.0	0.012310562561769878
191.275	191.475	1.0	0.01195350615016011
191.475	191.675	1.0	0.011625825642139986
191.675	191.875	1.0	0.011323701145890208
191.875	192.15	1.0	0.011043973995620071
192.15	192.35	1.0	0.0107840064867597
192.35	192.575	1.0	0.01054157634893027
192.575	192.775	1.0	0.010314796225369793
192.775	192.975	1.0	0.010102051443360072
192.975	193.225	1.0	0.009901951359279959
193.225	193.4	1.0	0.009713290911379957
193.4	193.625	1.0	0.009535019942259915
193.625	193.8	1.0	0.009366218500530099
193.8	194.025	1.0	0.00920607679171992
194.025	194.2	1.0	0.00905387877783026
194.2	194.4	1.0	0.008908988666239903
194.4	194.675	1.0	0.00877083970455983
194.675	194.875	1.0	0.008638924830730144
194.875	195.1	1.0	0.00851278882542994
195.1	195.275	1.0	0.008392021690040163
195.275	195.45	1.0	0.008276253029819713
195.45	195.65	1.0	0.008165147267080286
195.65	195.85	1.0	0.008058399542939743
195.85	196.075	1.0	0.00795573219384016
196.075	196.325	1.0	0.0078568917095998
196.325	196.525	1.0	0.0077616460975100665
196.525	196.725	1.0	0.00766978258941009
196.725	196.95	1.0	0.007581105640880104
196.95	197.25	1.0	0.007495435178860088
197.25	197.45	1.0	0.007412605062589783
197.45	197.75	1.0	0.007332461727570294
197.75	197.95	1.0	0.007254862987449595
197.95	198.125	1.0	0.007179676972450366
198.125	198.35	1.0	0.007106781186549949
198.35	198.6	1.0	0.007036061667729854
198.6	198.975	1.0	0.006967412238520154
198.975	199.175	1.0	0.006900733835249806
199.175	199.35	1.0	0.00683593390689996
199.35	199.525	1.0	0.006772925874620306
199.525	199.725	1.0	0.006711628645220014
199.725	199.925	1.0	0.0066519661722797
199.925	200.125	1.0	0.006593867059319969
200.125	200.325	1.0	0.006537264200470183
200.325	200.5	1.0	0.00648209445461978
200.5	200.7	1.0	0.006428298349190342
200.7	200.875	1.0	0.006375819810509942
200.875	201.2	1.0	0.006324605918199833
201.2	201.375	1.0	0.006274606680619854
201.375	201.575	1.0	0.006225774829850206
201.575	201.75	1.0	0.006178065633749785
201.75	201.9	1.0	0.006131436723640249
201.9	202.225	1.0	0.0060858479362897455
202.225	202.425	1.0	0.0060412611682800765
