depth	LID	rel_unc
2647	53.8	0.2
2648	53.8	0.2
2649	53.79	0.2
2650	53.79	0.2
2651	53.79	0.2
2652	53.79	0.2
2653	53.79	0.2
2654	53.79	0.2
2655	53.79	0.2
2656	53.8	0.2
2657	53.8	0.2
2658	53.8	0.2
2659	53.8	0.2
2660	53.81	0.2
2661	53.82	0.2
2662	53.82	0.2
2663	53.83	0.2
2664	53.85	0.2
2665	53.86	0.2
2666	53.88	0.2
2667	53.9	0.2
2668	53.93	0.2
2669	53.96	0.2
2670	53.99	0.2
2671	54.03	0.2
2672	54.08	0.2
2673	54.13	0.2
2674	54.19	0.2
2675	54.26	0.2
2676	54.33	0.2
2677	54.4	0.2
2678	54.47	0.2
2679	54.55	0.2
2680	54.64	0.2
2681	54.74	0.2
2682	54.84	0.2
2683	54.95	0.2
2684	55.06	0.2
2685	55.16	0.2
2686	55.27	0.2
2687	55.37	0.2
2688	55.47	0.2
2689	55.56	0.2
2690	55.66	0.2
2691	55.75	0.2
2692	55.83	0.2
2693	55.9	0.2
2694	55.95	0.2
2695	55.98	0.2
2696	56.01	0.2
2697	56.03	0.2
2698	56.03	0.2
2699	56.02	0.2
2700	56.0	0.2
2701	55.97	0.2
2702	55.93	0.2
2703	55.88	0.2
2704	55.82	0.2
2705	55.75	0.2
2706	55.68	0.2
2707	55.59	0.2
2708	55.49	0.2
2709	55.38	0.2
2710	55.27	0.2
2711	55.15	0.2
2712	55.02	0.2
2713	54.89	0.2
2714	54.76	0.2
2715	54.63	0.2
2716	54.51	0.2
2717	54.39	0.2
2718	54.27	0.2
2719	54.15	0.2
2720	54.03	0.2
2721	53.9	0.2
2722	53.82	0.2
2723	53.74	0.2
2724	53.67	0.2
2725	53.59	0.2
2726	53.53	0.2
2727	53.47	0.2
2728	53.42	0.2
2729	53.38	0.2
2730	53.35	0.2
2731	53.33	0.2
2732	53.31	0.2
2733	53.31	0.2
2734	53.3	0.2
2735	53.31	0.2
2736	53.32	0.2
2737	53.35	0.2
2738	53.38	0.2
2739	53.42	0.2
2740	53.46	0.2
2741	53.51	0.2
2742	53.56	0.2
2743	53.62	0.2
2744	53.69	0.2
2745	53.75	0.2
2746	53.82	0.2
2747	53.89	0.2
2748	53.94	0.2
2749	53.98	0.2
2750	54.04	0.2
2751	54.09	0.2
2752	54.15	0.2
2753	54.21	0.2
2754	54.26	0.2
2755	54.32	0.2
2756	54.37	0.2
2757	54.42	0.2
2758	54.46	0.2
2759	54.51	0.2
2760	54.56	0.2
2761	54.6	0.2
2762	54.65	0.2
2763	54.68	0.2
2764	54.72	0.2
2765	54.74	0.2
2766	54.74	0.2
2767	54.75	0.2
2768	54.75	0.2
2769	54.75	0.2
2770	54.75	0.2
2771	54.75	0.2
2772	54.74	0.2
2773	54.74	0.2
2774	54.74	0.2
2775	54.73	0.2
2776	54.73	0.2
2777	54.72	0.2
2778	54.71	0.2
2779	54.7	0.2
2780	54.69	0.2
2781	54.68	0.2
2782	54.67	0.2
2783	54.65	0.2
2784	54.64	0.2
2785	54.62	0.2
2786	54.6	0.2
2787	54.59	0.2
2788	54.56	0.2
2789	54.54	0.2
2790	54.52	0.2
2791	54.5	0.2
2792	54.47	0.2
2793	54.44	0.2
2794	54.42	0.2
2795	54.39	0.2
2796	54.36	0.2
2797	54.33	0.2
2798	54.29	0.2
2799	54.26	0.2
2800	54.23	0.2
2801	54.2	0.2
2802	54.17	0.2
2803	54.14	0.2
2804	54.11	0.2
2805	54.09	0.2
2806	54.06	0.2
2807	54.04	0.2
2808	54.01	0.2
2809	53.99	0.2
2810	53.97	0.2
2811	53.94	0.2
2812	53.92	0.2
2813	53.9	0.2
2814	53.88	0.2
2815	53.86	0.2
2816	53.84	0.2
2817	53.82	0.2
2818	53.79	0.2
2819	53.77	0.2
2820	53.75	0.2
2821	53.72	0.2
2822	53.7	0.2
2823	53.67	0.2
2824	53.65	0.2
2825	53.62	0.2
2826	53.59	0.2
2827	53.57	0.2
2828	53.54	0.2
2829	53.51	0.2
2830	53.48	0.2
2831	53.46	0.2
2832	53.43	0.2
2833	53.4	0.2
2834	53.38	0.2
2835	53.35	0.2
2836	53.32	0.2
2837	53.3	0.2
2838	53.28	0.2
2839	53.25	0.2
2840	53.23	0.2
2841	53.21	0.2
2842	53.19	0.2
2843	53.17	0.2
2844	53.15	0.2
2845	53.15	0.2
2846	53.14	0.2
2847	53.13	0.2
2848	53.12	0.2
2849	53.1	0.2
2850	53.05	0.2
2851	53.01	0.2
2852	52.97	0.2
2853	52.93	0.2
2854	52.89	0.2
2855	52.85	0.2
2856	52.81	0.2
2857	52.77	0.2
2858	52.73	0.2
2859	52.69	0.2
2860	52.64	0.2
2861	52.6	0.2
2862	52.55	0.2
2863	52.51	0.2
2864	52.46	0.2
2865	52.42	0.2
2866	52.38	0.2
2867	52.34	0.2
2868	52.31	0.2
2869	52.28	0.2
2870	52.26	0.2
2871	52.24	0.2
2872	52.22	0.2
2873	52.21	0.2
2874	52.2	0.2
2875	52.2	0.2
2876	52.21	0.2
2877	52.22	0.2
2878	52.24	0.2
2879	52.26	0.2
2880	52.3	0.2
2881	52.34	0.2
2882	52.39	0.2
2883	52.44	0.2
2884	52.5	0.2
2885	52.57	0.2
2886	52.64	0.2
2887	52.72	0.2
2888	52.8	0.2
2889	52.87	0.2
2890	52.92	0.2
2891	52.96	0.2
2892	53.13	0.2
2893	53.3	0.2
2894	53.45	0.2
2895	53.67	0.2
2896	53.89	0.2
2897	54.1	0.2
2898	54.3	0.2
2899	54.49	0.2
2900	54.67	0.2
2901	54.84	0.2
2902	55.0	0.2
2903	55.15	0.2
2904	55.28	0.2
2905	55.39	0.2
2906	55.48	0.2
2907	55.56	0.2
2908	55.64	0.2
2909	55.7	0.2
2910	55.76	0.2
2911	55.82	0.2
2912	55.87	0.2
2913	55.93	0.2
2914	55.99	0.2
2915	56.06	0.2
2916	56.13	0.2
2917	56.21	0.2
2918	56.29	0.2
2919	56.38	0.2
2920	56.48	0.2
2921	56.6	0.2
2922	56.72	0.2
2923	56.84	0.2
2924	56.98	0.2
2925	57.13	0.2
2926	57.3	0.2
2927	57.48	0.2
2928	57.66	0.2
2929	57.86	0.2
2930	58.06	0.2
2931	58.27	0.2
2932	58.5	0.2
2933	58.75	0.2
2934	59.0	0.2
2935	59.26	0.2
2936	59.28	0.2
2937	59.28	0.2
2938	59.26	0.2
2939	59.14	0.2
2940	59.01	0.2
2941	59.12	0.2
2942	59.21	0.2
2943	59.17	0.2
2944	59.02	0.2
2945	58.81	0.2
2946	58.56	0.2
2947	58.28	0.2
2948	58.04	0.2
2949	57.81	0.2
2950	57.55	0.2
2951	57.25	0.2
2952	56.92	0.2
2953	56.59	0.2
2954	56.37	0.2
2955	56.18	0.2
2956	55.98	0.2
2957	55.77	0.2
2958	55.53	0.2
2959	55.26	0.2
2960	55.0	0.2
2961	54.75	0.2
2962	54.5	0.2
2963	54.26	0.2
2964	54.02	0.2
2965	53.78	0.2
2966	53.55	0.2
2967	53.43	0.2
2968	53.35	0.2
2969	53.27	0.2
2970	53.2	0.2
2971	53.13	0.2
2972	53.07	0.2
2973	53.01	0.2
2974	52.96	0.2
2975	52.91	0.2
2976	52.87	0.2
2977	52.83	0.2
2978	52.8	0.2
2979	52.77	0.2
2980	52.74	0.2
2981	52.72	0.2
2982	52.7	0.2
2983	52.68	0.2
2984	52.67	0.2
2985	52.65	0.2
2986	52.63	0.2
2987	52.61	0.2
2988	52.6	0.2
2989	52.58	0.2
2990	52.57	0.2
2991	52.57	0.2
2992	52.57	0.2
2993	52.57	0.2
2994	52.58	0.2
2995	52.59	0.2
2996	52.6	0.2
2997	52.62	0.2
2998	52.64	0.2
2999	52.67	0.2
3000	52.71	0.2
3001	52.76	0.2
3002	52.8	0.2
3003	52.85	0.2
3004	52.9	0.2
3005	52.94	0.2
3006	52.98	0.2
3007	53.0	0.2
3008	53.02	0.2
3009	53.03	0.2
3010	53.04	0.2
3011	53.03	0.2
3012	53.03	0.2
3013	53.01	0.2
3014	52.99	0.2
3015	52.97	0.2
3016	52.93	0.2
3017	52.89	0.2
3018	52.85	0.2
3019	52.8	0.2
3020	52.75	0.2
3021	52.69	0.2
3022	52.63	0.2
3023	52.56	0.2
3024	52.48	0.2
3025	52.41	0.2
3026	52.32	0.2
3027	52.24	0.2
3028	52.14	0.2
3029	52.04	0.2
3030	51.94	0.2
3031	51.83	0.2
3032	51.71	0.2
3033	51.59	0.2
3034	51.46	0.2
3035	51.33	0.2
3036	51.19	0.2
3037	51.04	0.2
3038	50.88	0.2
3039	50.71	0.2
3040	50.53	0.2
3041	50.36	0.2
3042	50.18	0.2
3043	50.01	0.2
3044	49.83	0.2
3045	49.65	0.2
3046	49.47	0.2
3047	49.29	0.2
3048	49.12	0.2
3049	48.94	0.2
3050	48.79	0.2
3051	48.63	0.2
3052	48.47	0.2
3053	48.32	0.2
3054	48.17	0.2
3055	48.02	0.2
3056	47.88	0.2
3057	47.74	0.2
3058	47.6	0.2
3059	47.46	0.2
3060	47.33	0.2
3061	47.21	0.2
3062	47.09	0.2
3063	46.97	0.2
3064	46.86	0.2
3065	46.76	0.2
3066	46.66	0.2
3067	46.57	0.2
3068	46.49	0.2
3069	46.41	0.2
3070	46.34	0.2
3071	46.28	0.2
3072	46.23	0.2
3073	46.18	0.2
3074	46.14	0.2
3075	46.1	0.2
3076	46.07	0.2
3077	46.04	0.2
3078	46.02	0.2
3079	46.01	0.2
3080	46.0	0.2
3081	45.99	0.2
3082	45.98	0.2
