depth	thinning	rel_unc
2067	0.2304	0.004608
2068	0.2302	0.004604
2069	0.2301	0.004602
2070	0.2298	0.004596
2071	0.2296	0.004592
2072	0.2295	0.00459
2073	0.2293	0.004586
2074	0.2292	0.0045839999999999995
2075	0.229	0.00458
2076	0.2289	0.004578
2077	0.2288	0.004576
2078	0.2287	0.004574
2079	0.2287	0.004574
2080	0.2285	0.00457
2081	0.2285	0.00457
2082	0.2283	0.004566
2083	0.2283	0.004566
2084	0.2283	0.004566
2085	0.2282	0.0045639999999999995
2086	0.2282	0.0045639999999999995
2087	0.2282	0.0045639999999999995
2088	0.2282	0.0045639999999999995
2089	0.2282	0.0045639999999999995
2090	0.2281	0.004562
2091	0.2281	0.004562
2092	0.228	0.004560000000000001
2093	0.2279	0.0045579999999999996
2094	0.2278	0.004556
2095	0.2277	0.004554000000000001
2096	0.2276	0.004552
2097	0.2277	0.004554000000000001
2098	0.2277	0.004554000000000001
2099	0.2276	0.004552
2100	0.2277	0.004554000000000001
2101	0.2277	0.004554000000000001
2102	0.2276	0.004552
2103	0.2276	0.004552
2104	0.2275	0.00455
2105	0.2275	0.00455
2106	0.2275	0.00455
2107	0.2276	0.004552
2108	0.2277	0.004554000000000001
2109	0.2277	0.004554000000000001
2110	0.2279	0.0045579999999999996
2111	0.2281	0.004562
2112	0.2281	0.004562
2113	0.2281	0.004562
2114	0.2281	0.004562
2115	0.2281	0.004562
2116	0.2281	0.004562
2117	0.2282	0.0045639999999999995
2118	0.2282	0.0045639999999999995
2119	0.2283	0.004566
2120	0.2283	0.004566
2121	0.2284	0.004568
2122	0.2284	0.004568
2123	0.2284	0.004568
2124	0.2282	0.0045639999999999995
2125	0.228	0.004560000000000001
2126	0.2278	0.004556
2127	0.2277	0.004554000000000001
2128	0.2277	0.004554000000000001
2129	0.2274	0.004548
2130	0.2275	0.00455
2131	0.2276	0.004552
2132	0.2277	0.004554000000000001
2133	0.228	0.004560000000000001
2134	0.2283	0.004566
2135	0.2284	0.004568
2136	0.2283	0.004566
2137	0.2283	0.004566
2138	0.2281	0.004562
2139	0.2281	0.004562
2140	0.2281	0.004562
2141	0.2278	0.004556
2142	0.2276	0.004552
2143	0.2272	0.004544
2144	0.2268	0.004536
2145	0.2264	0.004528
2146	0.2263	0.0045260000000000005
2147	0.2262	0.004524
2148	0.2262	0.004524
2149	0.2263	0.0045260000000000005
2150	0.2262	0.004524
2151	0.2261	0.004522
2152	0.2259	0.004518
2153	0.2258	0.004516
2154	0.2257	0.004514000000000001
2155	0.2256	0.004512
2156	0.2253	0.0045060000000000005
2157	0.2247	0.004494000000000001
2158	0.2241	0.004482
2159	0.2236	0.004472
2160	0.2231	0.004462
2161	0.2226	0.004452
2162	0.222	0.00444
2163	0.2214	0.0044280000000000005
2164	0.2209	0.004418
2165	0.2205	0.00441
2166	0.2202	0.004404
2167	0.22	0.0044
2168	0.2197	0.004394
2169	0.2195	0.00439
2170	0.2191	0.004382
2171	0.2189	0.004378
2172	0.2184	0.004368
2173	0.2181	0.0043619999999999996
2174	0.2178	0.004356
2175	0.2173	0.004346
2176	0.217	0.00434
2177	0.2167	0.004334
2178	0.2162	0.004324000000000001
2179	0.2159	0.004318000000000001
2180	0.2155	0.0043100000000000005
2181	0.2151	0.004302
2182	0.2146	0.004292000000000001
2183	0.2143	0.004286
2184	0.2141	0.004282
2185	0.2138	0.004276
2186	0.2136	0.004272000000000001
2187	0.2134	0.004268
2188	0.2132	0.004264
2189	0.2132	0.004264
2190	0.213	0.00426
2191	0.2127	0.004254
2192	0.2123	0.004246
2193	0.212	0.00424
2194	0.2117	0.004234
2195	0.2113	0.004226
2196	0.2111	0.004222
2197	0.2108	0.004216
2198	0.2105	0.00421
2199	0.2103	0.004206
2200	0.2101	0.004202
2201	0.2099	0.004198
2202	0.2098	0.004196
2203	0.2097	0.004194
2204	0.2094	0.004188
2205	0.2094	0.004188
2206	0.2093	0.0041860000000000005
2207	0.2091	0.004182
2208	0.2092	0.004184
2209	0.2092	0.004184
2210	0.2092	0.004184
2211	0.2092	0.004184
2212	0.2093	0.0041860000000000005
2213	0.2093	0.0041860000000000005
2214	0.2094	0.004188
2215	0.2095	0.00419
2216	0.2095	0.00419
2217	0.2097	0.004194
2218	0.2095	0.00419
2219	0.209	0.00418
2220	0.2087	0.004174
2221	0.2083	0.004166
2222	0.2079	0.004158
2223	0.2077	0.004154
2224	0.2074	0.004148
2225	0.2071	0.004142
2226	0.2069	0.004138
2227	0.2067	0.004134
2228	0.2065	0.00413
2229	0.2062	0.004124
2230	0.2057	0.004114
2231	0.2052	0.004104
2232	0.2048	0.004096000000000001
2233	0.2043	0.004086
2234	0.2037	0.0040739999999999995
2235	0.2033	0.004066
2236	0.2027	0.004054
2237	0.2022	0.004044
2238	0.2018	0.0040360000000000005
2239	0.2013	0.004026
2240	0.201	0.00402
2241	0.2006	0.004012
2242	0.2001	0.004002
2243	0.1997	0.003994
2244	0.1993	0.003986
2245	0.1989	0.003978
2246	0.1985	0.0039700000000000004
2247	0.1981	0.003962
2248	0.1977	0.003954
2249	0.1972	0.003944
2250	0.1969	0.003938
2251	0.1966	0.003932
2252	0.1963	0.003926
2253	0.196	0.00392
2254	0.1957	0.003914
2255	0.1953	0.003906
2256	0.1948	0.003896
2257	0.1943	0.003886
2258	0.1938	0.003876
2259	0.1934	0.003868
2260	0.193	0.00386
2261	0.1926	0.003852
2262	0.1921	0.003842
2263	0.1916	0.003832
2264	0.1912	0.003824
2265	0.1907	0.003814
2266	0.1902	0.003804
2267	0.1897	0.003794
2268	0.1892	0.003784
2269	0.1886	0.0037719999999999997
2270	0.1881	0.0037619999999999997
2271	0.1875	0.00375
2272	0.1869	0.0037380000000000004
2273	0.1864	0.0037280000000000004
2274	0.1859	0.0037180000000000004
2275	0.1853	0.003706
2276	0.1848	0.003696
2277	0.1843	0.003686
2278	0.1839	0.0036780000000000003
2279	0.1835	0.00367
2280	0.1831	0.0036620000000000003
2281	0.1827	0.003654
2282	0.1824	0.003648
2283	0.1819	0.003638
2284	0.1815	0.00363
2285	0.1812	0.003624
2286	0.1809	0.003618
2287	0.1806	0.003612
2288	0.1804	0.003608
2289	0.1801	0.003602
2290	0.1798	0.003596
2291	0.1796	0.003592
2292	0.1793	0.0035859999999999998
2293	0.1791	0.003582
2294	0.1789	0.003578
2295	0.1787	0.003574
2296	0.1786	0.003572
2297	0.1784	0.003568
2298	0.1783	0.0035659999999999997
2299	0.1782	0.003564
2300	0.1781	0.003562
2301	0.1779	0.003558
2302	0.1778	0.003556
2303	0.1777	0.003554
2304	0.1776	0.003552
2305	0.1776	0.003552
2306	0.1776	0.003552
2307	0.1775	0.0035499999999999998
2308	0.1775	0.0035499999999999998
2309	0.1773	0.0035460000000000005
2310	0.1773	0.0035460000000000005
2311	0.1772	0.003544
2312	0.1772	0.003544
2313	0.1771	0.003542
2314	0.177	0.0035399999999999997
2315	0.1769	0.003538
2316	0.1769	0.003538
2317	0.1768	0.0035360000000000005
2318	0.1768	0.0035360000000000005
2319	0.1768	0.0035360000000000005
2320	0.1767	0.003534
2321	0.1767	0.003534
2322	0.1767	0.003534
2323	0.1767	0.003534
2324	0.1767	0.003534
2325	0.1767	0.003534
2326	0.1767	0.003534
2327	0.1767	0.003534
2328	0.1767	0.003534
2329	0.1767	0.003534
2330	0.1765	0.0035299999999999997
2331	0.1765	0.0035299999999999997
2332	0.1766	0.0035320000000000004
2333	0.1766	0.0035320000000000004
2334	0.1766	0.0035320000000000004
2335	0.1766	0.0035320000000000004
2336	0.1767	0.003534
2337	0.1767	0.003534
2338	0.1768	0.0035360000000000005
2339	0.1768	0.0035360000000000005
2340	0.1769	0.003538
2341	0.177	0.0035399999999999997
2342	0.1771	0.003542
2343	0.1772	0.003544
2344	0.1773	0.0035460000000000005
2345	0.1771	0.003542
2346	0.1769	0.003538
2347	0.1768	0.0035360000000000005
2348	0.177	0.0035399999999999997
2349	0.177	0.0035399999999999997
2350	0.1769	0.003538
2351	0.1766	0.0035320000000000004
2352	0.1764	0.003528
2353	0.1762	0.003524
2354	0.1759	0.0035180000000000003
2355	0.1755	0.0035099999999999997
2356	0.1752	0.003504
2357	0.1751	0.0035020000000000003
2358	0.1752	0.003504
2359	0.1748	0.0034960000000000004
2360	0.1743	0.0034860000000000004
2361	0.1742	0.003484
2362	0.1741	0.0034820000000000003
2363	0.174	0.00348
2364	0.1738	0.0034760000000000004
2365	0.1734	0.003468
2366	0.1731	0.0034620000000000002
2367	0.1727	0.003454
2368	0.1724	0.003448
2369	0.172	0.00344
2370	0.1716	0.003432
2371	0.1712	0.003424
2372	0.1709	0.003418
2373	0.1706	0.003412
2374	0.1702	0.003404
2375	0.1699	0.003398
2376	0.1696	0.003392
2377	0.1693	0.003386
2378	0.169	0.00338
2379	0.1687	0.003374
2380	0.1685	0.00337
2381	0.1682	0.003364
2382	0.1679	0.003358
2383	0.1676	0.003352
2384	0.1673	0.003346
2385	0.167	0.00334
2386	0.1667	0.0033339999999999997
2387	0.1665	0.00333
2388	0.1663	0.003326
2389	0.166	0.00332
2390	0.1657	0.0033139999999999997
2391	0.1654	0.0033079999999999997
2392	0.1651	0.003302
2393	0.1648	0.0032960000000000003
2394	0.1646	0.003292
2395	0.1643	0.0032860000000000003
2396	0.1641	0.003282
2397	0.1638	0.0032760000000000003
2398	0.1636	0.003272
2399	0.1633	0.0032660000000000002
2400	0.1631	0.003262
2401	0.1629	0.003258
2402	0.1627	0.0032540000000000004
2403	0.1624	0.003248
2404	0.1621	0.003242
2405	0.162	0.0032400000000000003
2406	0.1619	0.003238
2407	0.1617	0.0032340000000000003
2408	0.1616	0.003232
2409	0.1614	0.003228
2410	0.1613	0.003226
2411	0.1612	0.0032240000000000003
2412	0.1611	0.003222
2413	0.1611	0.003222
2414	0.161	0.00322
2415	0.1609	0.003218
2416	0.1608	0.003216
2417	0.1608	0.003216
2418	0.1606	0.003212
2419	0.1604	0.003208
2420	0.16	0.0032
2421	0.1597	0.0031940000000000002
2422	0.1594	0.003188
2423	0.1592	0.003184
2424	0.1589	0.0031780000000000003
2425	0.1586	0.003172
2426	0.1581	0.003162
2427	0.1578	0.003156
2428	0.1574	0.003148
2429	0.1571	0.003142
2430	0.1569	0.003138
2431	0.1567	0.003134
2432	0.1564	0.003128
2433	0.1561	0.0031219999999999998
2434	0.156	0.00312
2435	0.1557	0.003114
2436	0.1554	0.003108
2437	0.1551	0.0031019999999999997
2438	0.1548	0.003096
2439	0.1545	0.00309
2440	0.1542	0.003084
2441	0.1538	0.0030759999999999997
2442	0.1536	0.0030719999999999996
2443	0.1532	0.0030640000000000003
2444	0.153	0.0030600000000000002
2445	0.1527	0.0030540000000000003
2446	0.1525	0.00305
2447	0.1522	0.0030440000000000003
2448	0.1519	0.0030380000000000003
2449	0.1517	0.0030340000000000002
2450	0.1514	0.0030280000000000003
2451	0.151	0.00302
2452	0.1508	0.003016
2453	0.1505	0.00301
2454	0.1503	0.003006
2455	0.15	0.003
2456	0.1498	0.002996
2457	0.1494	0.002988
2458	0.1493	0.002986
2459	0.149	0.00298
2460	0.1487	0.002974
2461	0.1485	0.00297
2462	0.1482	0.002964
2463	0.148	0.00296
2464	0.1477	0.002954
2465	0.1474	0.002948
2466	0.1471	0.002942
2467	0.1468	0.0029360000000000002
2468	0.1465	0.00293
2469	0.1463	0.002926
2470	0.146	0.00292
2471	0.1458	0.002916
2472	0.1454	0.002908
2473	0.1452	0.002904
2474	0.1449	0.002898
2475	0.1447	0.002894
2476	0.1444	0.002888
2477	0.1441	0.002882
2478	0.1438	0.002876
2479	0.1437	0.002874
2480	0.1436	0.002872
2481	0.1434	0.002868
2482	0.1432	0.002864
2483	0.143	0.0028599999999999997
2484	0.1429	0.002858
2485	0.1427	0.0028539999999999998
2486	0.1425	0.0028499999999999997
2487	0.1423	0.0028460000000000004
2488	0.1422	0.0028439999999999997
2489	0.142	0.0028399999999999996
2490	0.1419	0.002838
2491	0.1417	0.0028339999999999997
2492	0.1416	0.0028320000000000003
2493	0.1414	0.0028280000000000002
2494	0.1413	0.0028260000000000004
2495	0.1412	0.0028239999999999997
2496	0.141	0.0028199999999999996
2497	0.1409	0.002818
2498	0.1407	0.002814
2499	0.1405	0.0028100000000000004
2500	0.1403	0.0028060000000000003
2501	0.1402	0.002804
2502	0.1401	0.0028020000000000002
2503	0.1399	0.002798
2504	0.1398	0.0027960000000000003
2505	0.1396	0.002792
2506	0.1395	0.0027900000000000004
2507	0.1393	0.0027860000000000003
2508	0.139	0.0027800000000000004
2509	0.1389	0.002778
2510	0.1387	0.002774
2511	0.1386	0.002772
2512	0.1384	0.002768
2513	0.1382	0.002764
2514	0.138	0.0027600000000000003
2515	0.1379	0.002758
2516	0.1377	0.002754
2517	0.1376	0.002752
2518	0.1374	0.002748
2519	0.1372	0.002744
2520	0.1371	0.002742
2521	0.1369	0.002738
2522	0.1367	0.002734
2523	0.1366	0.002732
2524	0.1365	0.0027300000000000002
2525	0.1363	0.002726
2526	0.1362	0.002724
2527	0.1361	0.002722
2528	0.136	0.00272
2529	0.1358	0.002716
2530	0.1357	0.002714
2531	0.1356	0.002712
2532	0.1354	0.002708
2533	0.1353	0.002706
2534	0.1352	0.002704
2535	0.1351	0.002702
2536	0.1349	0.002698
2537	0.1348	0.002696
2538	0.1348	0.002696
2539	0.1347	0.0026939999999999998
2540	0.1346	0.002692
2541	0.1345	0.00269
2542	0.1344	0.002688
2543	0.1343	0.002686
2544	0.1343	0.002686
2545	0.1342	0.002684
2546	0.1341	0.002682
2547	0.134	0.00268
2548	0.1339	0.002678
2549	0.1337	0.002674
2550	0.1335	0.00267
2551	0.1334	0.002668
2552	0.1332	0.002664
2553	0.1332	0.002664
2554	0.133	0.00266
2555	0.1328	0.002656
2556	0.1328	0.002656
2557	0.1326	0.002652
2558	0.1325	0.00265
2559	0.1323	0.002646
2560	0.1322	0.002644
2561	0.1321	0.002642
2562	0.1319	0.0026379999999999997
2563	0.1317	0.0026340000000000005
2564	0.1317	0.0026340000000000005
2565	0.1315	0.00263
2566	0.1313	0.002626
2567	0.1312	0.0026240000000000005
2568	0.131	0.0026200000000000004
2569	0.131	0.0026200000000000004
2570	0.1308	0.002616
2571	0.1306	0.0026119999999999997
2572	0.1306	0.0026119999999999997
2573	0.1304	0.0026079999999999996
2574	0.1302	0.0026040000000000004
2575	0.1302	0.0026040000000000004
2576	0.13	0.0026000000000000003
2577	0.1298	0.0025960000000000002
2578	0.1297	0.0025940000000000004
2579	0.1294	0.0025879999999999996
2580	0.1293	0.002586
2581	0.129	0.0025800000000000003
2582	0.1288	0.002576
2583	0.1286	0.002572
2584	0.1284	0.002568
2585	0.1282	0.0025640000000000003
2586	0.1279	0.0025580000000000004
2587	0.1278	0.002556
2588	0.1276	0.002552
2589	0.1274	0.0025480000000000004
2590	0.1272	0.0025440000000000003
2591	0.1269	0.0025380000000000003
2592	0.1268	0.002536
2593	0.1265	0.00253
2594	0.1264	0.0025280000000000003
2595	0.1261	0.002522
2596	0.1259	0.0025180000000000003
2597	0.1257	0.002514
2598	0.1255	0.00251
2599	0.1253	0.002506
2600	0.1251	0.002502
2601	0.1249	0.002498
2602	0.1247	0.002494
2603	0.1245	0.00249
2604	0.1243	0.002486
2605	0.1241	0.0024820000000000003
2606	0.1239	0.002478
2607	0.1237	0.002474
2608	0.1235	0.00247
2609	0.1233	0.0024660000000000003
2610	0.1231	0.002462
2611	0.123	0.00246
2612	0.1227	0.002454
2613	0.1226	0.002452
2614	0.1223	0.0024460000000000003
2615	0.1222	0.002444
2616	0.122	0.00244
2617	0.1218	0.0024360000000000002
2618	0.1216	0.002432
2619	0.1214	0.002428
2620	0.1212	0.002424
2621	0.1211	0.002422
2622	0.1208	0.002416
2623	0.1207	0.002414
2624	0.1205	0.00241
2625	0.1204	0.002408
2626	0.1202	0.002404
2627	0.1201	0.002402
2628	0.1199	0.0023980000000000004
2629	0.1198	0.002396
2630	0.1196	0.002392
2631	0.1195	0.0023899999999999998
2632	0.1193	0.002386
2633	0.1192	0.0023840000000000003
2634	0.1191	0.002382
2635	0.119	0.0023799999999999997
2636	0.1188	0.002376
2637	0.1187	0.0023740000000000002
2638	0.1185	0.00237
2639	0.1185	0.00237
2640	0.1183	0.002366
2641	0.1182	0.002364
2642	0.1181	0.002362
2643	0.118	0.00236
2644	0.1179	0.0023580000000000003
2645	0.1178	0.002356
2646	0.1177	0.002354
2647	0.1176	0.002352
2648	0.1175	0.00235
2649	0.1174	0.0023480000000000003
2650	0.1172	0.002344
2651	0.1172	0.002344
2652	0.117	0.00234
2653	0.1169	0.0023380000000000002
2654	0.1169	0.0023380000000000002
2655	0.1167	0.002334
2656	0.1166	0.002332
2657	0.1164	0.002328
2658	0.1164	0.002328
2659	0.1162	0.002324
2660	0.1162	0.002324
2661	0.116	0.00232
2662	0.1159	0.002318
2663	0.1158	0.002316
2664	0.1157	0.002314
2665	0.1155	0.00231
2666	0.1155	0.00231
2667	0.1154	0.002308
2668	0.1152	0.002304
2669	0.1152	0.002304
2670	0.115	0.0023
2671	0.1149	0.002298
2672	0.1147	0.002294
2673	0.1146	0.0022919999999999998
2674	0.1146	0.0022919999999999998
2675	0.1144	0.002288
2676	0.1143	0.002286
2677	0.1142	0.002284
2678	0.1141	0.0022819999999999997
2679	0.1139	0.002278
2680	0.1139	0.002278
2681	0.1138	0.002276
2682	0.1136	0.002272
2683	0.1136	0.002272
2684	0.1134	0.002268
2685	0.1132	0.002264
2686	0.1129	0.002258
2687	0.1127	0.002254
2688	0.1125	0.0022500000000000003
2689	0.1123	0.002246
2690	0.1121	0.002242
2691	0.1119	0.002238
2692	0.1116	0.002232
2693	0.1115	0.00223
2694	0.1113	0.002226
2695	0.1111	0.002222
2696	0.1108	0.002216
2697	0.1107	0.0022140000000000003
2698	0.1105	0.00221
2699	0.1102	0.0022040000000000002
2700	0.1101	0.002202
2701	0.1099	0.002198
2702	0.1098	0.002196
2703	0.1095	0.00219
2704	0.1094	0.002188
2705	0.1093	0.002186
2706	0.1092	0.002184
2707	0.109	0.00218
2708	0.1088	0.002176
2709	0.1087	0.002174
2710	0.1086	0.002172
2711	0.1085	0.00217
2712	0.1084	0.002168
2713	0.1082	0.002164
2714	0.1081	0.0021620000000000003
2715	0.108	0.00216
2716	0.1079	0.0021579999999999998
2717	0.1079	0.0021579999999999998
2718	0.1077	0.002154
2719	0.1076	0.0021520000000000003
2720	0.1075	0.00215
2721	0.1074	0.002148
2722	0.1073	0.0021460000000000003
2723	0.1072	0.002144
2724	0.1072	0.002144
2725	0.107	0.00214
2726	0.107	0.00214
2727	0.1069	0.002138
2728	0.1069	0.002138
2729	0.1068	0.0021360000000000003
2730	0.1067	0.002134
2731	0.1067	0.002134
2732	0.1066	0.002132
2733	0.1065	0.00213
2734	0.1064	0.002128
2735	0.1064	0.002128
2736	0.1063	0.0021260000000000003
2737	0.1062	0.002124
2738	0.1062	0.002124
2739	0.106	0.00212
2740	0.106	0.00212
2741	0.106	0.00212
2742	0.1058	0.0021160000000000003
2743	0.1058	0.0021160000000000003
2744	0.1057	0.002114
2745	0.1057	0.002114
2746	0.1056	0.002112
2747	0.1056	0.002112
2748	0.1056	0.002112
2749	0.1056	0.002112
2750	0.1055	0.00211
2751	0.1055	0.00211
2752	0.1055	0.00211
2753	0.1055	0.00211
2754	0.1054	0.002108
2755	0.1053	0.0021060000000000002
2756	0.1053	0.0021060000000000002
2757	0.1053	0.0021060000000000002
2758	0.1051	0.002102
2759	0.1051	0.002102
2760	0.1051	0.002102
2761	0.105	0.0021
2762	0.1049	0.002098
2763	0.1049	0.002098
2764	0.1049	0.002098
2765	0.1048	0.002096
2766	0.1047	0.002094
2767	0.1046	0.002092
2768	0.1046	0.002092
2769	0.1045	0.00209
2770	0.1044	0.002088
2771	0.1043	0.002086
2772	0.1043	0.002086
2773	0.1042	0.002084
2774	0.104	0.00208
2775	0.1039	0.002078
2776	0.1039	0.002078
2777	0.1038	0.002076
2778	0.1036	0.002072
2779	0.1035	0.00207
2780	0.1034	0.002068
2781	0.1034	0.002068
2782	0.1033	0.002066
2783	0.1032	0.002064
2784	0.1031	0.002062
2785	0.103	0.0020599999999999998
2786	0.1028	0.002056
2787	0.1026	0.002052
2788	0.1025	0.0020499999999999997
2789	0.1025	0.0020499999999999997
2790	0.1024	0.0020480000000000003
2791	0.1023	0.002046
2792	0.1021	0.002042
2793	0.102	0.0020399999999999997
2794	0.102	0.0020399999999999997
2795	0.1019	0.0020380000000000003
2796	0.1017	0.0020340000000000002
2797	0.1016	0.002032
2798	0.1015	0.00203
2799	0.1014	0.0020280000000000003
2800	0.1012	0.002024
2801	0.1011	0.002022
2802	0.101	0.00202
2803	0.1009	0.0020180000000000003
2804	0.1008	0.002016
2805	0.1006	0.002012
2806	0.1005	0.00201
2807	0.1004	0.0020080000000000002
2808	0.1003	0.002006
2809	0.1001	0.002002
2810	0.1	0.002
2811	0.0999	0.001998
2812	0.0998	0.001996
2813	0.0996	0.001992
2814	0.0995	0.00199
2815	0.0994	0.001988
2816	0.0993	0.001986
2817	0.0992	0.001984
2818	0.099	0.00198
2819	0.0989	0.001978
2820	0.0988	0.001976
2821	0.0987	0.001974
2822	0.0985	0.00197
2823	0.0984	0.001968
2824	0.0983	0.001966
2825	0.0982	0.001964
2826	0.0981	0.001962
2827	0.0979	0.001958
2828	0.0978	0.001956
2829	0.0977	0.001954
2830	0.0976	0.0019520000000000002
2831	0.0975	0.0019500000000000001
2832	0.0973	0.001946
2833	0.0972	0.001944
2834	0.0971	0.0019420000000000001
2835	0.0971	0.0019420000000000001
2836	0.097	0.00194
2837	0.0968	0.001936
2838	0.0967	0.001934
2839	0.0966	0.0019320000000000001
2840	0.0965	0.00193
2841	0.0964	0.001928
2842	0.0962	0.001924
2843	0.0961	0.001922
2844	0.096	0.00192
2845	0.0959	0.001918
2846	0.0958	0.001916
2847	0.0956	0.001912
2848	0.0955	0.00191
2849	0.0954	0.001908
2850	0.0953	0.001906
2851	0.0951	0.001902
2852	0.0948	0.001896
2853	0.0947	0.001894
2854	0.0946	0.001892
2855	0.0945	0.00189
2856	0.0944	0.001888
2857	0.0942	0.0018840000000000003
2858	0.094	0.00188
2859	0.0939	0.001878
2860	0.0938	0.0018759999999999998
2861	0.0937	0.0018740000000000002
2862	0.0936	0.0018720000000000002
2863	0.0933	0.0018659999999999998
2864	0.0931	0.0018620000000000002
2865	0.093	0.00186
2866	0.0928	0.001856
2867	0.0926	0.0018520000000000001
2868	0.0924	0.001848
2869	0.0922	0.0018440000000000002
2870	0.0921	0.001842
2871	0.092	0.00184
2872	0.0918	0.0018360000000000002
2873	0.0916	0.001832
2874	0.0913	0.0018260000000000001
2875	0.0911	0.001822
2876	0.091	0.00182
2877	0.091	0.00182
2878	0.0909	0.001818
2879	0.0909	0.001818
2880	0.0907	0.001814
2881	0.0906	0.001812
2882	0.0906	0.001812
2883	0.0905	0.00181
2884	0.0905	0.00181
2885	0.0904	0.001808
2886	0.0903	0.001806
2887	0.0903	0.001806
2888	0.0902	0.001804
2889	0.0902	0.001804
2890	0.0901	0.001802
2891	0.0899	0.001798
2892	0.0897	0.001794
2893	0.0895	0.00179
2894	0.0894	0.0017879999999999999
2895	0.0893	0.001786
2896	0.0894	0.0017879999999999999
2897	0.0894	0.0017879999999999999
2898	0.0894	0.0017879999999999999
2899	0.0894	0.0017879999999999999
2900	0.0894	0.0017879999999999999
2901	0.0894	0.0017879999999999999
2902	0.0894	0.0017879999999999999
2903	0.0894	0.0017879999999999999
2904	0.0894	0.0017879999999999999
2905	0.0895	0.00179
2906	0.0895	0.00179
2907	0.0895	0.00179
2908	0.0895	0.00179
2909	0.0896	0.001792
2910	0.0895	0.00179
2911	0.0896	0.001792
2912	0.0897	0.001794
2913	0.0897	0.001794
2914	0.0898	0.001796
2915	0.0899	0.001798
2916	0.09	0.0018
2917	0.0901	0.001802
2918	0.0902	0.001804
2919	0.0902	0.001804
2920	0.0903	0.001806
2921	0.0903	0.001806
2922	0.0903	0.001806
2923	0.0904	0.001808
2924	0.0905	0.00181
2925	0.0907	0.001814
2926	0.0908	0.0018160000000000001
2927	0.0909	0.001818
2928	0.091	0.00182
2929	0.0911	0.001822
2930	0.0913	0.0018260000000000001
2931	0.0914	0.001828
2932	0.0915	0.00183
2933	0.0917	0.0018340000000000001
2934	0.0918	0.0018360000000000002
2935	0.0919	0.001838
2936	0.0918	0.0018360000000000002
2937	0.0914	0.001828
2938	0.091	0.00182
2939	0.0907	0.001814
2940	0.0906	0.001812
2941	0.0903	0.001806
2942	0.09	0.0018
2943	0.0897	0.001794
2944	0.0893	0.001786
2945	0.089	0.00178
2946	0.0887	0.001774
2947	0.0883	0.0017660000000000002
2948	0.088	0.0017599999999999998
2949	0.0877	0.0017540000000000001
2950	0.0874	0.0017480000000000002
2951	0.0872	0.001744
2952	0.0868	0.0017360000000000001
2953	0.0865	0.00173
2954	0.0862	0.001724
2955	0.0859	0.0017180000000000001
2956	0.0855	0.0017100000000000001
2957	0.0852	0.001704
2958	0.0848	0.001696
2959	0.0844	0.001688
2960	0.084	0.00168
2961	0.0836	0.0016719999999999999
2962	0.0832	0.001664
2963	0.0828	0.001656
2964	0.0825	0.0016500000000000002
2965	0.0821	0.0016420000000000002
2966	0.0817	0.001634
2967	0.0814	0.001628
2968	0.081	0.0016200000000000001
2969	0.0807	0.001614
2970	0.0803	0.001606
2971	0.0799	0.001598
2972	0.0796	0.001592
2973	0.0792	0.0015840000000000001
2974	0.0789	0.001578
2975	0.0785	0.00157
2976	0.0782	0.001564
2977	0.0778	0.0015559999999999999
2978	0.0775	0.00155
2979	0.0772	0.0015440000000000002
2980	0.0769	0.0015379999999999999
2981	0.0766	0.0015320000000000002
2982	0.0762	0.0015240000000000002
2983	0.076	0.00152
2984	0.0757	0.0015140000000000002
2985	0.0754	0.001508
2986	0.0751	0.001502
2987	0.0748	0.0014960000000000002
2988	0.0745	0.00149
2989	0.0742	0.001484
2990	0.0739	0.001478
2991	0.0737	0.001474
2992	0.0734	0.0014680000000000001
2993	0.0731	0.001462
2994	0.0729	0.001458
2995	0.0726	0.001452
2996	0.0724	0.001448
2997	0.0722	0.001444
2998	0.072	0.0014399999999999999
2999	0.0719	0.001438
3000	0.0718	0.001436
3001	0.0716	0.001432
3002	0.0715	0.0014299999999999998
3003	0.0713	0.001426
3004	0.0712	0.001424
3005	0.0711	0.0014219999999999999
3006	0.0709	0.0014180000000000002
3007	0.0708	0.0014160000000000002
3008	0.0707	0.0014140000000000001
3009	0.0706	0.0014119999999999998
3010	0.0704	0.0014080000000000002
3011	0.0703	0.0014060000000000001
3012	0.0701	0.001402
3013	0.07	0.0014000000000000002
3014	0.0699	0.0013980000000000002
3015	0.0697	0.001394
3016	0.0696	0.001392
3017	0.0695	0.0013900000000000002
3018	0.0694	0.0013880000000000001
3019	0.0693	0.001386
3020	0.0692	0.001384
3021	0.0691	0.001382
3022	0.069	0.0013800000000000002
3023	0.0689	0.001378
3024	0.0688	0.001376
3025	0.0687	0.001374
3026	0.0686	0.001372
3027	0.0685	0.0013700000000000001
3028	0.0684	0.001368
3029	0.0683	0.001366
3030	0.0683	0.001366
3031	0.0682	0.001364
3032	0.0681	0.001362
3033	0.0681	0.001362
3034	0.068	0.00136
3035	0.0679	0.001358
3036	0.0678	0.001356
3037	0.0678	0.001356
3038	0.0677	0.001354
3039	0.0676	0.001352
3040	0.0677	0.001354
3041	0.0676	0.001352
3042	0.0676	0.001352
3043	0.0675	0.00135
3044	0.0675	0.00135
3045	0.0674	0.001348
3046	0.0674	0.001348
3047	0.0674	0.001348
3048	0.0674	0.001348
3049	0.0674	0.001348
3050	0.0674	0.001348
