#depth	age	sigma_age	air_age	sigma_air_age	deporate	sigma_deporate	thinning	sigma_thinning	LID	sigma_LID	delta_depth	sigma_delta_depth	deporate_model	sigma_deporate_model	thinning_model	sigma_thinning_model	LID_model	sigma_LID_model	icelayerthick	sigma_icelayerthick	airlayerthick	sigma_airlayerthick
4.700000000000000000e+01	1.101404299585985314e+02	1.931645080438276763e-01	nan	nan	1.999818307873864887e-01	3.635259555167530496e-03	9.821546954479596359e-01	1.745711206123959358e-02	nan	nan	nan	nan	2.448589999999999378e-01	1.500000000000000222e-01	9.880999999999999783e-01	2.594046535408025406e-02	7.036914285714290429e+01	2.362067539035938024e-01	2.430816015486272907e-01	3.428827831469909160e-04	nan	nan
4.800000000000000000e+01	1.142542748305640998e+02	1.924235857529183469e-01	nan	nan	1.993086690810178530e-01	3.610210602398440140e-03	9.818367921314774538e-01	1.723082171506469529e-02	nan	nan	nan	nan	2.429790000000000560e-01	1.500000000000000222e-01	9.877000000000000224e-01	2.561769908533637063e-02	7.036914285714290429e+01	2.363162993797822964e-01	2.405807028691884508e-01	3.468155453512692353e-04	nan	nan
4.900000000000000000e+01	1.184108841848219527e+02	1.916579168745896899e-01	nan	nan	2.085742668044449077e-01	3.764922656019898100e-03	9.815550747896107930e-01	1.718655814665138309e-02	nan	nan	nan	nan	2.531859999999994670e-01	1.500000000000000222e-01	9.874000000000000554e-01	2.557236323018049345e-02	7.036914285714290429e+01	2.364274735708520314e-01	2.504074606549423487e-01	3.419517841563008797e-04	nan	nan
5.000000000000000000e+01	1.224043754226009355e+02	1.909469492909278143e-01	nan	nan	1.959488771135839413e-01	3.524632127836004568e-03	9.812482040614922685e-01	1.721712868188842241e-02	nan	nan	nan	nan	2.368229999999993396e-01	1.500000000000000222e-01	9.870999999999999774e-01	2.563748934651973940e-02	7.036914285714290429e+01	2.365347460688737302e-01	2.342117342563007354e-01	2.997144511323359935e-04	nan	nan
5.100000000000000000e+01	1.266740163232813643e+02	1.901948268159518451e-01	nan	nan	1.883633003369598602e-01	3.375669950989263444e-03	9.809413386652902078e-01	1.725257853585936835e-02	nan	nan	nan	nan	2.265999999999994685e-01	1.500000000000000222e-01	9.868000000000000105e-01	2.570261546285898535e-02	7.036914285714290429e+01	2.366499377307952345e-01	2.234614527669431527e-01	2.831445279341254914e-04	nan	nan
5.200000000000000000e+01	1.311490610686627463e+02	1.894014504973133006e-01	nan	nan	1.870121872178874822e-01	3.338749192242963099e-03	9.805247332828784801e-01	1.731105403276158444e-02	nan	nan	nan	nan	2.238950000000006213e-01	1.500000000000000222e-01	9.864000000000000545e-01	2.581486634624989909e-02	7.036914285714290429e+01	2.367712321261947750e-01	2.203646765223649662e-01	2.595739840740983353e-04	nan	nan
5.300000000000000000e+01	1.356869934441290582e+02	1.885923423982734659e-01	nan	nan	1.868443046062612800e-01	3.323075049347156123e-03	9.802051594158620595e-01	1.738047252446126359e-02	nan	nan	nan	nan	2.226049999999997198e-01	1.500000000000000222e-01	9.860999999999999766e-01	2.593799833651072237e-02	7.036914285714290429e+01	2.368948217737906203e-01	2.192081171513250160e-01	2.501104494365125855e-04	nan	nan
5.400000000000000000e+01	1.402488683098744389e+02	1.877472069811368383e-01	nan	nan	1.974372739932092335e-01	3.498482136350841883e-03	9.798855990112989023e-01	1.745510833423340180e-02	nan	nan	nan	nan	2.340999999999997527e-01	1.500000000000000222e-01	9.858000000000000096e-01	2.606113032677154218e-02	7.036914285714290429e+01	2.370196685731615904e-01	2.305106101135047936e-01	2.767993218872302394e-04	nan	nan
5.500000000000000000e+01	1.445870634129440759e+02	1.869163379669540603e-01	nan	nan	2.210593389684993582e-01	3.903750181403065848e-03	9.795176009417921881e-01	1.737000162675975470e-02	nan	nan	nan	nan	2.609429999999992589e-01	1.500000000000000222e-01	9.854000000000000536e-01	2.596009837590011055e-02	7.036914285714290429e+01	2.371389619805832905e-01	2.567568367088717274e-01	2.932055530640396567e-04	nan	nan
5.600000000000000000e+01	1.484817990422580749e+02	1.861537757599825704e-01	nan	nan	1.943729567364667066e-01	3.420743639061216233e-03	9.792539625863377895e-01	1.727618230783755857e-02	nan	nan	nan	nan	2.284030000000001337e-01	1.500000000000000222e-01	9.850999999999999757e-01	2.583716327835999110e-02	7.065242857142860089e+01	2.372465425790786508e-01	2.248027496206541076e-01	2.559131283410265279e-04	nan	nan
