depth,sulfate
840.98,22.7
841.36,29.72
841.75,28.4
842.51,25.78
844.2,35.6
844.4,22.68
844.77,24.67
845.14,22.04
845.52,38.72
846.83,23.62
847.03,19.64
847.41,25.67
847.77,18.76
848.61,31.77
848.91,28.96
849.41,25.16
849.67,24.48
851.0,28.51
851.17,36.17
851.55,62.82
851.92,24.89
852.3,23.51
852.72,30.52
853.05,32.95
853.44,32.06
853.8,35.25
854.17,26.24
854.55,21.74
854.92,28.51
855.42,60.615
855.67,27.47
856.05,27.29
856.42,23.63
857.8,30.57
857.91,21.31
858.29,29.71
858.66,27.47
859.03,34.66
859.5,51.32
859.78,29.59
859.99,30.3
860.56,21.75
861.0,36.46
861.27,49.04
861.64,56.23
862.01,26.63
862.39,29.98
862.76,22.21
863.13,34.21
863.48,26.85
863.85,33.97
864.24,28.85
864.58,34.33
865.36,29.35
865.73,24.66
866.1,29.41
866.51,41.9
866.84,44.865
867.21,29.16
867.58,30.06
868.03,28.03
868.36,39.85
868.73,28.58
869.06,30.0
869.43,49.75
869.8,28.5
870.17,22.4
870.92,25.165
871.28,26.73
871.65,47.95
872.01,28.96
872.38,33.48
872.75,33.0
873.12,29.46
873.49,23.76
873.94,28.57
874.22,27.47
874.59,44.13
874.96,27.7
875.37,26.4
875.69,94.49
876.06,23.27
876.43,31.54
876.91,32.46
877.16,78.78
877.6,29.14
877.9,31.73
878.26,111.97
879.0,25.59
879.36,41.09
879.73,29.08
880.1,28.89
880.46,31.39
880.83,29.57
881.45,34.76
881.56,46.67
881.92,33.45
882.29,52.65
882.65,42.82
883.18,27.91
883.38,41.99
883.75,25.74
884.11,30.47
884.48,27.24
884.84,24.04
885.21,26.79
885.57,31.78
885.93,34.74
886.3,23.22
886.66,34.78
887.03,26.09
887.45,39.71
887.75,25.24
888.15,23.67
888.5,32.52
888.89,42.29
889.22,22.48
889.57,29.65
890.01,22.83
890.34,33.92
892.03,72.97
892.47,39.81
893.0,23.31
893.19,50.45
893.55,30.79
893.91,32.3
894.29,29.65
895.0,32.535
895.36,44.68
896.0,32.62
896.42,25.27
896.8,25.45
897.16,26.74
897.57,28.15
897.92,29.04
898.62,32.72
899.12,30.72
900.5,32.65
900.75,22.13
901.35,31.78
901.47,35.09
901.83,38.57
902.19,24.16
902.55,27.8
902.91,23.06
903.26,33.13
903.62,32.12
904.0,24.33
904.56,50.16
904.7,34.38
905.31,31.62
905.41,35.14
905.77,29.01
906.13,31.4
906.48,28.84
906.84,29.69
907.2,37.12
907.55,34.94
907.91,84.32
908.27,57.72
908.62,39.61
908.98,35.9
909.33,40.04
909.71,32.22
910.05,47.61
910.38,42.57
910.76,30.85
911.11,34.79
911.47,38.97
911.94,24.35
912.19,27.54
914.03,19.15
914.33,24.35
914.66,43.3
915.01,31.21
915.39,52.07
915.72,27.34
916.08,38.86
916.68,23.54
916.93,43.81
917.14,43.4
917.68,43.75
917.85,26.6
918.2,32.76
918.55,21.46
918.9,27.25
919.26,31.01
919.61,39.44
919.96,34.64
920.32,25.19
920.67,21.17
921.02,29.32
921.37,32.05
921.72,24.28
922.08,24.98
922.43,36.76
922.78,30.79
923.22,37.14
923.48,52.96
924.06,28.57
924.18,44.27
924.53,25.95
925.0,38.34
925.24,31.74
925.59,30.12
925.95,100.75
926.29,73.72
926.64,26.76
926.99,26.55
927.34,25.24
927.69,28.52
928.04,34.03
928.39,31.99
928.74,43.66
929.09,29.52
929.44,31.72
929.79,19.88
930.13,26.07
930.53,27.99
930.83,33.99
931.18,36.89
931.7,36.58
932.0,72.48
932.23,34.17
932.67,68.39
932.92,23.92
933.27,22.13
933.81,23.29
934.0,20.95
935.1,31.87
935.36,24.68
935.7,37.44
936.05,56.69
936.4,47.73
936.92,36.47
937.09,30.36
937.44,30.1
937.78,43.3
938.13,33.34
938.61,43.0
939.57,32.47
939.86,35.57
940.25,34.97
940.55,37.31
940.9,45.24
941.24,23.71
941.59,41.59
941.93,38.89
942.41,35.42
942.62,31.25
942.97,34.35
943.36,52.54
943.87,51.37
944.08,28.69
944.35,30.98
944.69,36.7
945.03,29.91
945.38,22.59
945.72,31.25
946.11,32.49
946.45,28.66
946.75,35.63
947.36,24.7
947.44,37.84
948.0,36.07
948.12,47.65
948.45,37.41
948.81,61.46
949.2,44.09
949.56,43.86
949.84,28.34
950.18,34.94
950.59,29.84
950.87,40.22
951.21,49.33
951.7,56.9
952.0,31.04
952.32,31.2
952.57,52.71
952.92,41.96
953.26,30.48
953.72,25.59
954.0,30.62
954.28,25.83
954.7,38.12
954.96,39.48
955.31,39.75
955.64,35.52
955.98,27.9
956.32,102.66
956.8,40.24
957.1,41.42
957.34,31.3
957.73,37.95
958.09,37.14
958.36,38.02
958.7,42.9
960.81,34.28
961.07,25.63
961.4,30.84
961.75,39.08
962.26,24.88
962.5,27.08
962.77,24.58
965.51,36.72
965.8,31.13
966.24,40.1
966.47,52.39
966.81,32.14
967.15,34.21
967.49,32.17
968.16,30.26
968.57,35.39
968.83,26.98
969.16,49.11
969.5,44.42
970.0,66.57
970.17,33.46
970.51,35.78
970.85,37.74
971.29,20.97
971.52,22.13
972.0,29.25
972.33,65.53
973.19,32.28
973.69,25.45
973.86,27.16
974.19,44.6
974.62,32.87
974.86,49.07
975.19,29.41
975.62,25.21
975.86,42.59
976.2,31.14
977.25,29.41
977.53,108.55
978.0,160.77
978.19,25.96
978.54,34.44
978.9,53.77
979.23,29.99
979.57,57.16
979.86,35.47
980.19,38.2
980.52,36.45
980.85,39.11
981.6,22.99
981.85,32.46
982.28,25.77
982.51,26.77
982.84,32.97
983.17,25.57
983.5,33.58
983.83,41.31
984.17,33.65
984.5,33.25
984.83,20.44
985.16,25.56
985.49,35.75
986.15,34.18
986.48,29.66
987.0,32.25
987.2,26.09
987.47,29.07
987.8,32.81
988.13,41.83
988.46,36.9
988.79,22.41
989.11,37.15
989.77,42.42
990.1,30.53
990.43,46.32
990.76,31.52
991.09,32.77
991.42,41.28
991.86,41.41
992.07,36.76
992.4,31.61
992.73,28.97
993.06,29.52
993.38,47.45
993.71,31.35
994.04,45.79
994.37,34.22
994.69,35.06
995.38,38.1
995.67,27.7
996.09,27.3
996.43,22.89
996.74,24.12
997.0,26.48
997.31,29.61
997.63,42.7
998.06,29.09
998.34,43.33
998.86,40.67
999.0,31.05
999.26,30.2
999.59,31.04
999.92,35.28
1000.24,37.17
1000.57,33.42
1000.89,41.69
1001.22,35.38
1001.54,33.4
1001.87,43.09
1002.19,40.84
1002.51,63.76
1002.84,30.81
1003.19,40.25
1003.49,36.27
1003.81,45.29
1004.14,47.49
1004.46,42.41
1004.83,39.64
1005.11,49.07
1005.43,48.86
1006.0,61.74
1006.08,59.29
1006.58,67.65
1006.73,89.48
1007.09,53.43
1007.37,54.75
1007.69,66.63
1008.016,53.01
1008.43,65.07
1008.66,82.83
1009.05,90.52
1009.39,133.27
1009.7,78.63
1009.95,115.81
1010.27,131.27
1010.59,117.19
1011.0,111.65
1011.31,86.96
1011.56,107.6
1012.03,109.98
1012.2,95.41
1012.62,57.81
1012.84,57.17
1013.17,57.7
1013.58,240.74
1013.81,51.32
1014.13,54.44
1014.45,68.09
1015.0,61.7
1015.09,45.86
1015.5,46.0
1015.73,41.32
1016.05,49.55
1016.37,49.98
1016.73,49.47
1017.01,71.54
1017.33,70.09
1017.65,77.99
1018.0,26.34
1018.29,33.88
1018.63,55.45
1019.0,50.46
1019.24,46.86
1019.56,65.78
1019.92,55.54
1020.26,40.77
1020.52,28.91
1020.84,52.09
1021.16,57.86
1021.55,105.74
1021.79,62.94
1022.11,30.69
1022.43,24.9
1022.75,28.78
1023.13,30.0
1023.41,29.41
1023.7,27.91
1024.02,29.0
1024.4,33.14
1024.65,25.59
1025.0,30.53
1025.28,33.69
1025.6,37.51
1026.02,38.89
1026.23,29.03
1026.55,26.1
1026.87,28.27
1027.18,32.33
1027.5,31.43
1028.0,28.92
1028.13,44.04
1028.45,32.16
1028.76,29.95
1029.08,31.45
1029.39,35.45
1029.71,36.35
1032.43,36.71
1032.6,29.3
1032.91,34.24
1033.23,68.3
1033.54,52.83
1033.86,37.97
1034.17,54.7
1034.49,64.16
1034.8,39.83
1035.16,36.76
1035.43,38.83
1035.74,37.02
1036.06,33.33
1036.37,33.94
1036.68,37.59
1037.0,36.15
1037.31,34.73
1037.94,32.63
1038.25,56.6
1038.56,32.85
1039.19,26.45
1039.5,28.74
1039.81,30.79
1040.06,29.9
1040.37,47.79
1040.72,29.12
1041.0,40.97
1041.31,39.54
1041.62,65.11
1042.0,31.59
1042.24,27.47
1042.55,32.83
1042.86,45.52
1043.17,51.01
1043.48,41.51
1043.92,26.55
1044.1,55.29
1044.42,29.87
1044.73,23.97
1045.04,29.53
1045.37,28.67
1045.66,34.11
1046.05,23.56
1046.28,30.47
1046.59,38.92
1046.9,36.29
1047.24,30.54
1047.51,32.81
1047.82,31.25
1048.13,35.81
1048.44,30.59
1048.75,43.8
1049.06,41.23
1049.37,34.2
1049.68,38.26
1049.99,43.31
1050.29,54.2
1050.62,34.59
1051.0,38.05
1051.22,28.27
1051.53,30.07
1051.83,32.28
1052.2,33.07
1052.45,39.82
1052.77,32.3
1053.07,32.84
1053.41,33.58
1053.71,35.74
1054.0,62.38
1054.29,39.45
1054.6,35.59
1054.91,29.53
1055.22,43.37
1055.52,57.22
1055.83,33.1
1056.14,33.68
1056.44,33.9
1056.75,33.64
1057.05,33.53
1057.38,39.73
1057.67,41.11
1058.0,212.31
1058.3,72.91
1058.58,34.96
1058.89,42.05
1059.19,39.71
1059.5,72.58
1059.8,32.43
1060.11,41.23
1060.42,29.47
1060.79,28.35
1061.02,133.58
1061.33,29.97
1061.63,32.69
1061.94,28.83
1062.24,36.47
1062.6,30.68
1062.85,34.12
1063.16,39.95
1063.46,36.89
1063.76,28.8
1064.07,34.62
1064.44,30.99
1064.67,30.49
1064.98,33.74
1065.28,33.7
1065.61,33.7
1065.89,21.01
1066.19,33.64
1066.49,50.765
1066.8,30.21
1067.1,31.14
1067.4,118.41
1067.71,38.87
1068.01,24.45
1068.31,29.12
1068.61,32.44
1069.0,21.86
1069.24,29.52
1069.52,29.73
1069.82,40.74
1070.12,21.06
1070.46,26.08
1070.73,33.8
1071.09,38.7
1071.33,30.43
1071.63,34.54
1071.97,29.4
1072.23,24.35
1072.53,23.82
1072.83,33.06
1073.13,41.59
1073.45,36.15
1073.74,25.66
1074.04,29.09
1074.34,32.18
1074.66,32.16
1075.0,39.98
1075.28,37.53
1075.54,63.36
1075.84,64.27
1076.14,47.77
1076.44,35.39
1076.74,30.22
1077.03,23.85
1077.33,33.39
1077.63,33.88
1077.98,32.24
1078.23,27.91
1078.53,29.235
1078.83,33.51
1079.13,36.21
1079.43,32.91
1079.72,31.9
1080.02,31.1
1080.32,24.77
1080.76,36.39
1080.92,36.25
1081.22,44.57
1081.51,24.66
1081.81,27.03
1082.11,28.78
1082.41,42.29
1082.7,33.16
1083.0,33.67
1083.3,40.93
1083.6,27.93
1083.89,20.64
1084.19,22.28
1084.49,31.76
1084.78,25.08
1085.08,71.08
1085.38,43.84
1085.67,20.65
1085.97,51.41
1086.27,31.69
1086.56,23.84
1086.86,84.61
1087.15,30.83
1087.45,43.61
1087.746,39.38
1088.04,38.94
1088.33,39.26
1088.63,40.79
1088.93,29.53
1089.22,29.84
1089.56,39.33
1089.85,40.79
1090.11,37.71
1090.4,66.82
1090.7,29.18
1090.99,27.28
1091.29,32.99
1091.58,39.53
1091.88,112.03
1092.25,34.71
1092.57,26.46
1092.76,27.2
1093.05,31.03
1093.42,26.26
1093.78,36.58
1094.0,35.98
1094.23,64.88
1094.52,40.58
1094.82,28.2
1095.11,35.62
1095.4,34.96
1096.28,34.405
1096.57,35.97
1096.87,65.78
1097.16,32.43
1097.5,30.64
1097.76,42.63
1098.04,28.4
1098.33,30.22
1098.62,36.58
1099.51,27.13
1099.79,29.86
1100.2,38.9
1100.43,36.43
1100.66,26.63
1100.95,36.47
1101.25,25.34
1101.54,30.64
1101.83,33.62
1102.16,36.39
1102.41,38.7
1102.75,23.6
1102.99,33.07
1103.31,30.66
1103.66,19.93
1103.86,35.82
1104.15,44.04
1104.52,32.68
1104.78,23.28
1105.1,47.38
1105.37,91.46
1105.6,30.69
1106.02,43.66
1106.18,62.51
1106.47,50.69
1106.85,49.77
1107.05,35.25
1107.34,40.03
1107.63,29.76
1107.92,30.01
1108.6,172.13
1108.78,106.63
1109.07,36.87
1109.65,36.25
1110.0,36.3
1110.23,30.48
1110.66,36.01
1110.8,28.22
1111.2,103.81
1111.42,82.45
1111.67,29.99
1112.0,33.62
1112.31,36.93
1112.53,38.41
1112.82,40.18
1113.1,30.81
1113.41,34.28
1113.68,32.25
1113.96,39.38
1114.25,50.27
1114.57,41.37
1114.88,48.82
1115.11,35.67
1115.52,107.36
1115.68,24.75
1115.97,34.39
1116.26,26.39
1116.54,31.22
1116.83,27.81
1117.28,28.85
1117.49,29.74
1117.68,39.46
1118.06,171.34
1118.26,28.35
1118.58,29.44
1118.85,33.49
1119.11,35.55
1119.4,35.74
1119.68,51.38
1119.97,28.86
1120.25,28.43
1120.54,41.62
1120.82,24.61
1121.39,26.91
1121.7,28.47
1121.96,33.0
1122.24,60.78
1122.53,167.37
1122.81,46.39
1123.09,35.53
1123.38,28.34
1123.66,27.69
1124.0,39.1
1124.58,20.77
1124.8,36.21
1125.17,31.06
1125.36,28.66
1125.64,31.18
1125.93,347.76
1126.21,26.17
1126.56,183.72
1126.76,32.29
1127.06,36.01
1127.34,30.49
1127.62,37.28
1127.91,57.13
1128.19,27.95
1128.75,31.74
1129.03,24.89
1129.75,74.41
1130.0,30.02
1130.159,43.36
1130.51,38.31
1130.722,34.42
1131.003,39.66
1131.33,37.81
1131.565,67.17
1131.92,35.58
1132.127,39.06
1132.45,37.73
1132.74,21.61
1133.21,28.82
1133.5,43.6
1133.78,29.18
1134.15,70.72
1134.36,91.23
1134.64,31.9
1135.0,27.13
1135.22,33.42
1135.5,31.33
1135.79,25.59
1136.17,36.47
1136.36,27.63
1136.65,23.05
1136.94,20.62
1137.22,20.82
1137.6,54.59
1137.79,39.55
1138.08,26.05
1138.44,22.09
1138.65,42.09
1138.94,40.39
1139.24,30.55
1139.51,34.18
1139.93,31.05
1140.16,34.96
1140.38,29.82
1140.65,27.57
1141.0,28.35
1141.28,33.6
1141.52,25.42
1141.8,41.8
1142.27,35.09
1142.37,28.78
1142.68,39.02
1142.94,40.14
1143.22,31.15
1143.51,23.81
1143.8,32.21
1144.08,33.95
1144.37,45.73
1144.65,31.84
1145.0,30.8
1145.22,35.05
1145.51,21.99
1145.79,30.45
1146.08,36.0
1146.36,45.75
1146.71,29.2
1147.0,26.8
1147.28,37.62
1147.5,25.94
1147.79,29.79
1148.09,35.78
1148.36,35.05
1148.64,21.43
1148.93,40.41
1149.21,36.92
1149.49,35.93
1149.78,56.32
1150.06,48.5
1150.35,21.66
1150.63,34.87
1150.92,28.74
1151.24,46.3
1151.53,32.22
1151.77,30.82
1152.05,45.34
1152.34,35.4
1152.62,44.98
1153.23,30.28
1153.47,32.34
1153.76,35.46
1154.04,28.06
1154.33,40.61
1154.61,38.94
1154.89,39.03
1155.23,60.06
1155.46,31.65
1155.74,105.99
1156.03,35.19
1156.45,24.77
1156.6,34.76
1156.88,38.71
1157.16,39.8
1157.5,34.81
1157.73,34.46
1158.07,31.48
1158.3,24.4
1158.64,24.5
1158.86,35.98
1159.15,29.66
1159.44,26.69
1159.71,31.28
1160.04,19.51
1160.38,36.66
1160.56,26.58
1160.92,54.15
1161.13,29.31
1161.49,31.54
1161.69,49.84
1161.97,26.28
1162.26,26.27
1162.54,38.16
1162.82,24.44
1163.11,62.27
1163.39,42.3
1163.67,25.16
1164.0,47.31
1164.24,45.42
1164.52,40.97
1164.8,47.47
1165.16,41.39
1165.7,51.11
1166.09,40.19
1166.21,40.39
1166.49,22.32
1166.81,25.47
1167.06,27.25
1167.34,30.59
1167.74,33.91
1168.0,47.89
1168.19,28.32
1168.49,35.01
1168.75,32.9
1169.1,25.78
1169.33,33.23
1169.62,23.89
1169.91,33.0
1170.16,31.08
1170.44,26.89
1170.72,24.39
1171.0,37.67
1171.28,27.04
1171.57,45.65
1171.85,70.88
1172.3,28.16
1172.47,23.41
1172.69,29.16
1172.97,35.68
1173.25,49.09
1173.53,47.99
1174.0,217.06
1174.1,32.8
1174.38,33.91
1174.94,33.32
1175.22,27.64
1175.5,57.35
1175.78,38.7
1176.12,25.94
1176.34,29.19
1176.62,29.01
1177.06,23.27
1177.19,101.11
1177.47,44.41
1177.83,33.4
1178.61,192.76
1178.87,31.27
1179.24,33.23
1179.47,36.41
1179.75,48.96
1180.27,27.52
1182.68,30.12
1182.95,29.79
1183.26,25.85
1183.51,28.12
1184.02,31.84
1184.19,72.88
1184.59,24.05
1184.75,26.41
1185.03,30.15
1185.31,25.52
1185.59,34.41
1186.0,30.57
1186.14,36.23
1186.7,31.82
1186.98,35.3
1187.32,41.51
1187.54,30.76
1187.82,48.19
1188.14,33.46
1188.38,30.93
1188.66,47.96
1189.0,42.42
1189.21,31.24
1189.49,44.43
1189.86,39.41
1190.12,43.77
1190.33,47.96
1190.71,30.28
1190.89,35.82
1191.17,39.73
1191.46,39.48
1191.72,43.15
1192.0,42.85
1192.33,29.58
1192.56,64.24
1192.84,38.32
1193.12,39.06
1193.39,169.77
1193.67,36.79
1193.95,23.32
1194.23,27.59
1194.51,27.8
1194.78,35.65
1195.06,24.74
1195.34,32.69
1195.62,28.18
1196.45,30.57
1196.73,19.99
1197.01,40.73
1197.29,292.11
1197.56,44.74
1197.84,28.92
1198.12,24.93
1198.56,33.565
1198.67,25.35
1198.95,29.68
1199.23,30.33
1199.51,25.81
1199.83,31.51
1200.11,105.16
1200.34,33.42
1200.62,45.82
1201.24,64.43
1201.45,125.8
1201.75,43.27
1202.0,36.45
1202.28,36.85
1202.59,44.93
1202.83,31.41
1203.13,85.2
1203.41,26.08
1203.76,28.0
1204.0,29.76
1204.22,29.49
1204.49,32.99
1204.77,30.6
1205.05,27.47
1205.32,31.39
1205.63,24.77
1205.88,29.25
1206.15,50.44
1206.43,120.45
1206.71,28.85
1207.0,26.9
1207.26,30.84
1207.54,45.5
1207.81,54.7
1208.16,31.11
1208.42,23.53
1208.64,31.95
1209.0,36.88
1209.19,63.82
1209.47,33.76
1209.74,27.595
1210.06,42.26
1210.35,27.97
1210.59,26.61
1210.85,36.83
1211.12,32.61
1211.46,26.81
1211.85,37.63
1211.95,27.02
1212.23,32.3
1212.49,41.62
1212.78,24.23
1213.12,31.09
1213.33,33.65
1213.69,42.98
1213.88,29.46
1214.15,29.46
1214.43,69.2
1214.71,45.14
1214.97,34.9
1215.35,23.095
1215.54,42.12
1215.81,40.95
1216.08,42.09
1216.36,47.08
1216.63,26.59
1216.91,38.12
1217.18,67.99
1217.46,35.05
1217.73,25.5
1218.04,34.36
1218.35,35.36
1218.55,67.32
1218.83,20.73
1219.88,86.35
1219.93,35.43
1220.23,38.34
1220.48,27.97
1220.75,40.98
1221.17,53.5
1221.3,37.17
1221.57,28.08
1222.15,40.19
1222.55,32.15
1222.67,28.94
1222.95,28.03
1223.37,174.52
1223.49,31.22
1223.92,35.02
1224.04,31.65
1224.38,23.83
1224.63,34.79
1224.86,27.77
1225.14,36.33
1225.41,22.46
1225.69,25.83
1225.96,31.58
1226.23,36.02
1226.51,57.045
1226.78,42.69
1227.05,30.95
1227.32,33.23
1227.69,32.67
1228.0,21.23
1228.15,26.75
1228.42,45.06
1228.69,54.23
1229.0,27.49
1229.24,29.75
1229.51,36.47
1230.0,27.95
1230.06,37.06
1230.33,26.47
1230.6,27.56
1230.88,26.36
1231.15,35.83
1231.42,31.62
1231.7,34.84
1232.0,37.215
1232.24,32.71
1232.51,33.77
1232.79,38.7
1233.06,29.39
1233.78,22.31
1233.88,63.68
1234.15,31.74
1234.42,26.63
1234.7,31.24
1234.97,32.89
1235.24,29.12
1235.49,32.74
1235.78,32.17
1236.06,82.28
1236.42,23.28
1236.6,43.99
1236.87,24.72
1237.15,28.18
1237.39,33.82
1237.69,35.33
1237.96,36.61
1238.23,41.05
1238.51,26.76
1238.78,31.69
1239.05,46.75
1239.32,36.77
1239.59,38.49
1239.86,73.08
1240.14,26.5
1240.41,26.33
1240.68,31.82
1240.95,32.36
1241.29,28.99
1241.49,25.51
1241.76,28.59
1242.04,48.81
1242.48,30.36
1242.58,27.97
1242.87,24.04
1243.21,44.03
1243.39,48.45
1243.8,32.91
1243.93,39.02
1244.21,31.0
1244.48,32.74
1244.75,31.29
1245.02,41.25
1245.29,54.65
1245.66,128.69
1245.89,48.81
1246.1,30.38
1246.37,59.96
1246.64,63.23
1247.19,32.53
1247.46,27.19
1247.73,37.52
1248.08,33.95
1248.27,28.72
1248.54,49.33
1249.11,27.33
1249.35,41.36
1249.71,26.64
1249.9,40.23
1250.16,32.61
1250.6,29.29
1250.7,30.7
1251.0,32.53
1251.24,41.2
1251.51,59.0
1251.78,26.35
1252.09,40.66
1252.4,25.63
1252.8,43.24
1252.86,23.77
1253.13,37.1
1253.4,61.54
1253.67,41.88
1253.94,72.805
1254.29,57.66
1254.48,41.93
1254.75,32.58
1255.02,26.57
1255.29,23.65
1255.56,50.34
1255.83,41.9
1256.1,28.8
1256.42,35.55
1256.63,37.31
1256.9,42.39
1257.17,41.19
1257.44,47.56
1257.71,33.31
1258.0,33.69
1258.25,39.47
1258.52,41.9
1258.79,59.64
1259.06,29.13
1259.33,31.83
1259.59,34.85
1260.0,45.0
1260.13,35.78
1260.4,31.46
1260.94,27.27
1261.21,27.3
1261.48,37.16
1261.74,69.44
1262.01,35.13
1262.31,37.49
1262.82,36.35
1264.43,65.78
1264.7,73.13
1264.96,31.37
1265.27,32.23
1265.5,30.37
1265.77,29.88
1266.16,38.09
1266.3,41.39
1266.63,27.51
1266.84,33.27
1267.11,39.32
1267.38,37.17
1267.64,60.13
1267.91,33.65
1268.18,31.22
1268.45,48.33
1268.71,50.96
1269.0,60.99
1269.25,60.91
1269.52,44.45
1269.78,44.19
1270.05,61.94
1270.32,32.44
1270.59,31.92
1270.85,30.37
1271.12,32.48
1271.39,109.92
1271.63,25.06
1271.92,33.79
1272.19,58.24
1272.46,38.85
1272.72,42.15
1272.99,32.84
1273.26,38.57
1273.52,42.25
1273.79,28.75
1274.06,41.8
1274.4,33.55
1274.59,61.7
1274.86,87.23
1275.12,77.38
1275.39,55.85
1275.66,81.33
1275.92,37.23
1276.19,26.49
1277.0,31.74
1277.26,51.41
1277.52,31.34
1277.79,30.28
1278.06,36.63
1278.32,31.27
1278.59,35.97
1278.9,32.45
1279.12,44.36
1279.39,713.44
1279.65,440.5
1279.92,34.63
1280.18,27.69
1280.45,27.42
1280.72,38.7
1281.0,40.49
1281.25,30.04
1281.51,28.36
1281.78,33.23
1282.04,29.03
1282.58,44.02
1282.84,44.24
1283.37,30.5
1283.64,29.88
1283.9,44.25
1284.26,33.13
1284.45,32.47
1284.7,39.33
1284.96,26.96
1285.23,44.56
1285.5,33.31
1285.76,36.0
1286.03,33.99
1287.09,32.5
1287.35,40.02
1287.62,80.29
1287.88,36.02
1288.15,30.58
1288.41,31.73
1288.67,36.95
1288.94,34.57
1289.2,93.89
1289.53,25.4
1289.8,32.34
1290.0,34.24
1290.26,37.26
1290.53,35.36
1290.79,31.73
1291.1,24.59
1291.32,28.75
1291.58,26.31
1291.85,41.35
1292.11,36.32
1292.38,46.25
1292.66,70.74
1292.91,50.38
1293.19,33.37
1293.44,46.72
1293.7,34.13
1293.96,37.095
1294.23,44.1
1294.54,44.81
1294.8,44.7
1295.02,35.41
1295.28,44.57
1295.55,35.89
1295.81,60.71
1296.07,40.04
1296.34,54.1
1296.6,38.73
1296.86,31.19
1297.13,33.58
1297.65,42.45
1297.92,40.19
1298.18,55.31
1298.44,42.35
1298.71,38.66
1298.97,32.92
1299.23,46.575
1299.5,35.23
1299.76,31.7
1300.02,50.87
1300.29,86.52
1300.55,45.49
1300.81,37.07
1301.19,30.46
1301.34,36.58
1301.6,36.12
1301.86,29.43
1302.13,31.59
1302.39,39.61
1302.65,24.34
1302.92,29.95
1303.18,29.24
1303.44,32.32
1303.7,31.11
1303.97,29.66
1304.23,29.66
1304.49,33.5
1304.75,50.92
1305.0,49.32
1305.28,42.06
1305.54,28.2
1305.8,32.8
1306.07,33.38
1306.33,25.5
1306.59,30.83
1306.85,30.46
1307.11,36.65
1307.38,31.87
1307.64,71.45
1307.9,165.06
1308.16,39.64
1308.45,35.02
1308.69,43.22
1308.95,24.87
1309.21,37.38
1309.47,36.65
1309.73,46.38
1310.0,28.41
1310.26,31.25
1310.52,31.89
1310.78,40.27
1311.04,33.42
1311.3,38.33
1311.56,38.38
1311.83,31.8
1312.29,32.25
1312.35,36.78
1312.61,66.0
1312.87,25.08
1313.13,31.9
1313.39,49.33
1313.66,62.58
1313.92,48.63
1314.18,35.58
1314.7,50.44
1314.96,41.85
1315.22,54.37
1315.48,106.06
1315.74,40.12
1316.0,48.14
1316.27,27.24
1316.53,27.09
1316.79,36.89
1317.05,45.18
1317.31,50.56
1317.57,53.74
1317.83,46.04
1318.09,53.73
1318.35,55.1
1318.61,70.89
1318.87,38.36
1319.13,43.29
1319.39,23.61
1319.65,26.09
1319.91,29.04
1320.17,29.24
1320.43,110.28
1320.69,49.23
1320.95,39.81
1321.21,63.22
1321.47,89.04
1321.73,87.98
1322.0,37.09
1322.25,41.34
1322.51,35.99
1322.77,28.61
1323.02,34.96
1323.29,41.1
1323.55,31.63
1323.81,47.03
1324.07,44.4
1324.33,46.96
1324.59,59.24
1324.85,29.06
1325.11,32.53
1325.37,34.61
1325.63,208.43
1325.89,694.52
1326.15,41.6
1326.41,30.21
1326.67,62.43
1326.93,38.59
1327.19,118.76
1327.45,28.41
1327.7,31.1
1328.0,35.74
1328.22,29.37
1328.48,31.9
1328.74,45.72
1329.0,30.18
1329.26,29.74
1329.52,34.14
1329.78,29.35
1330.04,37.3
1330.29,40.43
1330.55,25.855
1330.81,27.3
1331.07,32.97
1331.33,27.72
1331.59,29.91
1331.85,39.35
1332.11,34.28
1332.36,30.87
1332.62,27.21
1332.88,54.73
1333.14,47.44
1333.4,54.0
1333.66,39.35
1333.91,33.28
1334.17,37.94
1334.43,66.32
1334.69,61.42
1334.95,45.69
1335.21,29.46
1335.47,41.5
1335.72,44.14
1336.0,29.15
1336.24,36.46
1336.5,30.36
1336.83,36.58
1337.01,44.94
1337.27,70.27
1337.53,33.89
1337.78,113.28
1338.04,32.08
1338.3,22.97
1338.56,26.37
1338.82,31.54
1339.07,33.28
1339.33,44.36
1339.59,23.48
1339.85,30.07
1340.1,33.74
1340.36,55.48
1340.62,43.69
1340.88,39.26
1341.13,40.25
1341.39,27.62
1341.65,28.09
1341.9,52.65
1342.16,52.54
1342.42,44.3
1342.68,39.07
1342.93,34.24
1343.19,37.59
1343.45,32.16
1343.7,31.36
1343.96,34.3
1344.22,46.46
1344.47,25.18
1344.73,31.21
1344.99,27.01
1345.24,50.83
1345.5,33.62
1345.76,42.5
1346.01,28.11
1346.27,56.43
1346.53,34.41
1346.78,29.17
1347.04,87.12
1347.3,36.18
1347.55,27.51
1347.81,24.66
1348.07,50.45
1348.32,79.81
1348.57,41.68
1348.83,28.15
1349.09,39.08
1349.35,37.53
1349.6,34.21
1349.86,58.24
1350.11,37.14
1350.36,36.98
1350.63,32.45
1350.88,38.13
1351.14,22.35
1351.39,31.77
1351.66,41.04
1351.93,32.73
1352.16,39.57
1352.42,57.08
1352.63,66.51
1352.93,46.63
1353.18,41.53
1353.44,30.38
1353.69,74.78
1353.95,83.42
1354.21,39.5
1354.46,55.82
1354.85,52.85
