#depth	age	sigma_age	deporate	sigma_deporate	deporate_model	sigma_deporate_model
6.540000000000004832e+01	4.040151050726922404e+04	7.441800769105715574e+01	3.690220840775988026e-02	3.786234886082128631e-02	1.499999999999999944e-02	2.000000000000000000e+00
6.560000000000005116e+01	4.040693023710734269e+04	7.213244660639689698e+01	4.482326998815171909e-02	5.111641032885025360e-02	1.499999999999999944e-02	2.000000000000000000e+00
6.580000000000005400e+01	4.041139220518894581e+04	7.024652890182838405e+01	5.444458798319052467e-02	6.857240479460610660e-02	1.499999999999999944e-02	2.000000000000000000e+00
6.600000000000005684e+01	4.041506566489189572e+04	6.873350825545429643e+01	6.613112254958003478e-02	9.139810470662343422e-02	1.499999999999999944e-02	2.000000000000000000e+00
6.620000000000005969e+01	4.041808995954000420e+04	6.755265704389663028e+01	6.785500430102567315e-02	9.354995637736210345e-02	1.499999999999999944e-02	2.000000000000000000e+00
6.640000000000004832e+01	4.042103742085195699e+04	6.656006472392884632e+01	5.961080473478878872e-02	7.504566006313305448e-02	1.499999999999999944e-02	2.000000000000000000e+00
6.660000000000005116e+01	4.042439251731291006e+04	6.565662209632654367e+01	5.236825312640064345e-02	5.978480239093698217e-02	1.499999999999999944e-02	2.000000000000000000e+00
6.680000000000005400e+01	4.042821162503676896e+04	6.484692516073211266e+01	4.600565195708392063e-02	4.727536081733720030e-02	1.499999999999999944e-02	2.000000000000000000e+00
6.700000000000005684e+01	4.043255891697790503e+04	6.412318614480531664e+01	4.041608962758446583e-02	3.710512398392534772e-02	1.499999999999999944e-02	2.000000000000000000e+00
6.720000000000005969e+01	4.043750744123750337e+04	6.346067485262635444e+01	3.550564400888620714e-02	2.893276328528325211e-02	1.499999999999999944e-02	2.000000000000000000e+00
6.740000000000004832e+01	4.044314034850007738e+04	6.281336318990565104e+01	3.119180425671783108e-02	2.248052068185344907e-02	1.499999999999999944e-02	2.000000000000000000e+00
6.760000000000005116e+01	4.044955228922507376e+04	6.211059092268609305e+01	2.740208437131960717e-02	1.752654919358039368e-02	1.499999999999999944e-02	2.000000000000000000e+00
6.780000000000005400e+01	4.045685100407063146e+04	6.125597525565143542e+01	2.407280520591071823e-02	1.389165992283614148e-02	1.499999999999999944e-02	2.000000000000000000e+00
6.800000000000005684e+01	4.046515913427354099e+04	6.013059715323284138e+01	2.114802445788597704e-02	1.141152957705992947e-02	1.499999999999999944e-02	2.000000000000000000e+00
6.820000000000005969e+01	4.047461628240566642e+04	5.860437466662668271e+01	1.857859666315757330e-02	9.893601976174394921e-03	1.499999999999999944e-02	2.000000000000000000e+00
6.840000000000006253e+01	4.048538135813372355e+04	5.656398739030133527e+01	1.632134739864818038e-02	9.091002022907730337e-03	1.499999999999999944e-02	2.000000000000000000e+00
6.860000000000005116e+01	4.049763524839872844e+04	5.397609815942947620e+01	1.433834781695967307e-02	8.735405216701980918e-03	1.499999999999999944e-02	2.000000000000000000e+00
6.880000000000005400e+01	4.051158385688229464e+04	5.102705702525069142e+01	1.259627732310597374e-02	8.601816446365874794e-03	1.499999999999999944e-02	2.000000000000000000e+00
6.900000000000005684e+01	4.052746156383251946e+04	4.841423730860779528e+01	1.106586368430183959e-02	8.541175204137807161e-03	1.499999999999999944e-02	2.000000000000000000e+00
6.920000000000005969e+01	4.054553516438515362e+04	4.782173260245597390e+01	1.113190106700796649e-02	7.844135274111761411e-03	1.499999999999999944e-02	2.000000000000000000e+00
6.940000000000006253e+01	4.056350154755691619e+04	5.033730479913536016e+01	1.143960059430709601e-02	7.021152374586500829e-03	1.499999999999999944e-02	2.000000000000000000e+00
6.960000000000005116e+01	4.058098467542936123e+04	5.435451205650755213e+01	1.175580531748715574e-02	6.182848497726051683e-03	1.499999999999999944e-02	2.000000000000000000e+00
6.980000000000005400e+01	4.059799754648316593e+04	5.860621517028948801e+01	1.208075033069195246e-02	5.352153861290212880e-03	1.499999999999999944e-02	2.000000000000000000e+00
7.000000000000005684e+01	4.061455280956908973e+04	6.237395363869926967e+01	1.241467722635846392e-02	4.573115176513384630e-03	1.499999999999999944e-02	2.000000000000000000e+00
7.020000000000005969e+01	4.063066277331227320e+04	6.529515139051353856e+01	1.275783427483847751e-02	3.929272020990240075e-03	1.499999999999999944e-02	2.000000000000000000e+00
7.040000000000006253e+01	4.064633941526352282e+04	6.721028324478125171e+01	1.311047660898235698e-02	3.560969110063554391e-03	1.499999999999999944e-02	2.000000000000000000e+00
7.060000000000005116e+01	4.066159439080445736e+04	6.807617007871617432e+01	1.347286641382944988e-02	3.626183351157720360e-03	1.499999999999999944e-02	2.000000000000000000e+00
7.080000000000005400e+01	4.067643904181314429e+04	6.792202511899108686e+01	1.384527312153822041e-02	4.173326991660480934e-03	1.499999999999999944e-02	2.000000000000000000e+00
7.100000000000005684e+01	4.069088440509665088e+04	6.682971300152628658e+01	1.422797361170433615e-02	5.110713621174096770e-03	1.499999999999999944e-02	2.000000000000000000e+00
7.120000000000005969e+01	4.070494122059675283e+04	6.492858775383864156e+01	1.462125241721971836e-02	6.321808192976277260e-03	1.499999999999999944e-02	2.000000000000000000e+00
7.140000000000006253e+01	4.071861993937494117e+04	6.240081291021262189e+01	1.502540193581685529e-02	7.729170190393164393e-03	1.499999999999999944e-02	2.000000000000000000e+00
7.160000000000005116e+01	4.073193073138265027e+04	5.949568549086762204e+01	1.544072264746354332e-02	9.290578203401128263e-03	1.499999999999999944e-02	2.000000000000000000e+00
7.180000000000005400e+01	4.074488349302252755e+04	5.655110005329051148e+01	1.586752333776658003e-02	1.098424329321282499e-02	1.499999999999999944e-02	2.000000000000000000e+00
7.200000000000005684e+01	4.075748785450620926e+04	5.401457139369149729e+01	1.605330841993594590e-02	1.211963622914381811e-02	1.499999999999999944e-02	2.000000000000000000e+00
7.220000000000005969e+01	4.076994634560152190e+04	5.247272428991843185e+01	1.507691710075265146e-02	1.019514017135647946e-02	1.499999999999999944e-02	2.000000000000000000e+00
7.240000000000006253e+01	4.078321165698205732e+04	5.232671460271719610e+01	1.415991167158220897e-02	8.477010134875680170e-03	1.499999999999999944e-02	2.000000000000000000e+00
7.260000000000006537e+01	4.079733603887360368e+04	5.332001492295810152e+01	1.329868017494112084e-02	6.953370564463113787e-03	1.499999999999999944e-02	2.000000000000000000e+00
7.280000000000005400e+01	4.081237512526180217e+04	5.509013353290032455e+01	1.248983033914762529e-02	5.616539359432437192e-03	1.499999999999999944e-02	2.000000000000000000e+00
7.300000000000005684e+01	4.082838815302673174e+04	5.724152186715585344e+01	1.173017621663179945e-02	4.465246500113037760e-03	1.499999999999999944e-02	2.000000000000000000e+00
7.320000000000005969e+01	4.084543819526876177e+04	5.939829492504148334e+01	1.101672563493162095e-02	3.508739652006755746e-03	1.499999999999999944e-02	2.000000000000000000e+00
7.340000000000006253e+01	4.086359240974477871e+04	6.122854927985206075e+01	1.034666841093827283e-02	2.772797998809694263e-03	1.499999999999999944e-02	2.000000000000000000e+00
7.360000000000006537e+01	4.088292230339330126e+04	6.245107239500085683e+01	9.717365281972796184e-03	2.300532370956590196e-03	1.499999999999999944e-02	2.000000000000000000e+00
7.380000000000005400e+01	4.090350401399041584e+04	6.283816810133716046e+01	9.126337510097830286e-03	2.123241349344176954e-03	1.499999999999999944e-02	2.000000000000000000e+00
7.400000000000005684e+01	4.092541861004591919e+04	6.222601551895845517e+01	8.571257118710696316e-03	2.202870369645537705e-03	1.499999999999999944e-02	2.000000000000000000e+00
7.420000000000005969e+01	4.094875241012098559e+04	6.054473216177387940e+01	8.049937722964643078e-03	2.439374760880827324e-03	1.499999999999999944e-02	2.000000000000000000e+00
7.440000000000006253e+01	4.097359732282502955e+04	5.788817708239926674e+01	7.560325917904700717e-03	2.741081479856884509e-03	1.499999999999999944e-02	2.000000000000000000e+00
7.460000000000006537e+01	4.100005120883096970e+04	5.466045923515051896e+01	7.100493190385721333e-03	3.053397565554329725e-03	1.499999999999999944e-02	2.000000000000000000e+00
7.480000000000006821e+01	4.102821826633491582e+04	5.184586478160512257e+01	6.668628322929069999e-03	3.349236419103247125e-03	1.499999999999999944e-02	2.000000000000000000e+00
7.500000000000005684e+01	4.105820944147843693e+04	5.133310555170652378e+01	6.881153985092560571e-03	3.458466637126274799e-03	1.499999999999999944e-02	2.000000000000000000e+00
7.520000000000005969e+01	4.108727433385452605e+04	5.410251375830268472e+01	7.968526069926679112e-03	3.340576104333901810e-03	1.499999999999999944e-02	2.000000000000000000e+00
7.540000000000006253e+01	4.111237307837075059e+04	5.733625044738278831e+01	9.227726608743661713e-03	3.245535705184793285e-03	1.499999999999999944e-02	2.000000000000000000e+00
7.560000000000006537e+01	4.113404688910226105e+04	5.963223397843145079e+01	1.068590823679045967e-02	3.319151272646793816e-03	1.499999999999999944e-02	2.000000000000000000e+00
7.580000000000006821e+01	4.115276312693326327e+04	6.071458812353620260e+01	1.237451429661090563e-02	3.795382971076886360e-03	1.499999999999999944e-02	2.000000000000000000e+00
7.600000000000005684e+01	4.116892537744314177e+04	6.072660634166580707e+01	1.432995686317256601e-02	4.890702641082663761e-03	1.499999999999999944e-02	2.000000000000000000e+00
7.620000000000005969e+01	4.118288215358069283e+04	5.994039451118512574e+01	1.659440191172675827e-02	6.714221623792574270e-03	1.499999999999999944e-02	2.000000000000000000e+00
7.640000000000006253e+01	4.119493441078549222e+04	5.864492023351739647e+01	1.921667855928049784e-02	9.330517637447929488e-03	1.499999999999999944e-02	2.000000000000000000e+00
7.660000000000006537e+01	4.120534203660819185e+04	5.710294929439697853e+01	2.225333198599651827e-02	1.283408629275816643e-02	1.499999999999999944e-02	2.000000000000000000e+00
7.680000000000006821e+01	4.121432945476767782e+04	5.553457367926547050e+01	2.576984274110049808e-02	1.736919169825815873e-02	1.499999999999999944e-02	2.000000000000000000e+00
7.700000000000005684e+01	4.122209046448781010e+04	5.411119874751453551e+01	2.984203872566120255e-02	2.313074073206885378e-02	1.499999999999999944e-02	2.000000000000000000e+00
7.720000000000005969e+01	4.122879241946610273e+04	5.295413884540128890e+01	3.455773029935968466e-02	3.036567016705489855e-02	1.499999999999999944e-02	2.000000000000000000e+00
7.740000000000006253e+01	4.123457983658718149e+04	5.213623674335077141e+01	4.001860376973041811e-02	3.937786894104292057e-02	1.499999999999999944e-02	2.000000000000000000e+00
7.760000000000006537e+01	4.123957751219702186e+04	5.168646835159970010e+01	4.634241409392017563e-02	5.053625409117646489e-02	1.499999999999999944e-02	2.000000000000000000e+00
7.780000000000006821e+01	4.124389321313558321e+04	5.159748966621907584e+01	5.366552407499184524e-02	6.428559557948625158e-02	1.499999999999999944e-02	2.000000000000000000e+00
7.800000000000005684e+01	4.124762000055538374e+04	5.183531616154485278e+01	5.393077916315414111e-02	6.188944395197275294e-02	1.499999999999999944e-02	2.000000000000000000e+00
7.820000000000005969e+01	4.125132845800961513e+04	5.228958613466374317e+01	5.087300657109048579e-02	5.240081947134540841e-02	1.499999999999999944e-02	2.000000000000000000e+00
7.840000000000006253e+01	4.125525981598273938e+04	5.285956996926388740e+01	4.798860386854118809e-02	4.404880396833334849e-02	1.499999999999999944e-02	2.000000000000000000e+00
7.860000000000006537e+01	4.125942747213185066e+04	5.346440002365095978e+01	4.526774131254828609e-02	3.682170155866235778e-02	1.499999999999999944e-02	2.000000000000000000e+00
7.880000000000006821e+01	4.126384562939353054e+04	5.402078181708868243e+01	4.270114648788768397e-02	3.074171261063103275e-02	1.499999999999999944e-02	2.000000000000000000e+00
7.900000000000007105e+01	4.126852934438597731e+04	5.444572657366884982e+01	4.028007270764037695e-02	2.586940492312768403e-02	1.499999999999999944e-02	2.000000000000000000e+00
7.920000000000005969e+01	4.127349457872037601e+04	5.465904555773985152e+01	3.799626920539395103e-02	2.229113922362518929e-02	1.499999999999999944e-02	2.000000000000000000e+00
7.940000000000006253e+01	4.127875825339640141e+04	5.458608287191817965e+01	3.584195301750096180e-02	2.006566250437464768e-02	1.499999999999999944e-02	2.000000000000000000e+00
7.960000000000006537e+01	4.128433830646723800e+04	5.416143287290886121e+01	3.380978245954786854e-02	1.913139673567198010e-02	1.499999999999999944e-02	2.000000000000000000e+00
7.980000000000006821e+01	4.129025375417055329e+04	5.333478917969615907e+01	3.189283210665889295e-02	1.925482114317492166e-02	1.499999999999999944e-02	2.000000000000000000e+00
8.000000000000007105e+01	4.129652475573388801e+04	5.208077690497554357e+01	3.008456919237848665e-02	2.009897024756017100e-02	1.499999999999999944e-02	2.000000000000000000e+00
8.020000000000005969e+01	4.130317268207516463e+04	5.041586175924599189e+01	2.837883134568239957e-02	2.134466740261740242e-02	1.499999999999999944e-02	2.000000000000000000e+00
8.040000000000006253e+01	4.131022018863256380e+04	4.842738344681330886e+01	2.676980559025876963e-02	2.275603394695419404e-02	1.499999999999999944e-02	2.000000000000000000e+00
8.060000000000006537e+01	4.131769129257187888e+04	4.632177236119023434e+01	2.525200853449794183e-02	2.418192974113314922e-02	1.499999999999999944e-02	2.000000000000000000e+00
8.080000000000006821e+01	4.132561145463450521e+04	4.449654935706830372e+01	2.382026768466394620e-02	2.553341810426327380e-02	1.499999999999999944e-02	2.000000000000000000e+00
8.100000000000007105e+01	4.133400766590498824e+04	4.361820477734899271e+01	2.493418076416607440e-02	2.439638746727804813e-02	1.499999999999999944e-02	2.000000000000000000e+00
8.120000000000007390e+01	4.134202878365863580e+04	4.402382645600693678e+01	2.640518900446321010e-02	2.293552652481790563e-02	1.499999999999999944e-02	2.000000000000000000e+00
8.140000000000006253e+01	4.134960305248761870e+04	4.506905264919536336e+01	2.796298033434682986e-02	2.151611143480397156e-02	1.499999999999999944e-02	2.000000000000000000e+00
8.160000000000006537e+01	4.135675536592519347e+04	4.626943556028578541e+01	2.961267457873333064e-02	2.030344924018094924e-02	1.499999999999999944e-02	2.000000000000000000e+00
8.180000000000006821e+01	4.136350923070928548e+04	4.733783877986627431e+01	3.135969360994035615e-02	1.954859401447368167e-02	1.499999999999999944e-02	2.000000000000000000e+00
8.200000000000007105e+01	4.136988684403955995e+04	4.812899571183505998e+01	3.320977916718223510e-02	1.957774702804374392e-02	1.499999999999999944e-02	2.000000000000000000e+00
8.220000000000007390e+01	4.137590916653056775e+04	4.859007901669220075e+01	3.516901172731542319e-02	2.071474626451911411e-02	1.499999999999999944e-02	2.000000000000000000e+00
8.240000000000006253e+01	4.138159599110075214e+04	4.872661165527974703e+01	3.724383048889016307e-02	2.316244172182425204e-02	1.499999999999999944e-02	2.000000000000000000e+00
8.260000000000006537e+01	4.138696600802367902e+04	4.858111257586679699e+01	3.944105453517417897e-02	2.695522015738771246e-02	1.499999999999999944e-02	2.000000000000000000e+00
8.280000000000006821e+01	4.139203686635535996e+04	4.822011615744569468e+01	4.176790524569212737e-02	3.202348768919990873e-02	1.499999999999999944e-02	2.000000000000000000e+00
8.300000000000007105e+01	4.139682523193949601e+04	4.772610889321884997e+01	4.423203002995865912e-02	3.828141327750846784e-02	1.499999999999999944e-02	2.000000000000000000e+00
8.320000000000007390e+01	4.140134684218131588e+04	4.719198087939729902e+01	4.684152746139963464e-02	4.567210194085018216e-02	1.499999999999999944e-02	2.000000000000000000e+00
8.340000000000006253e+01	4.140561655777000851e+04	4.671632784653425574e+01	4.960497389405273821e-02	5.417628993116779118e-02	1.499999999999999944e-02	2.000000000000000000e+00
8.360000000000006537e+01	4.140964841151973815e+04	4.639846969430294621e+01	5.253145164954985125e-02	6.380706211964752572e-02	1.499999999999999944e-02	2.000000000000000000e+00
8.380000000000006821e+01	4.141345565448980778e+04	4.633258893514488364e+01	5.507757379148778276e-02	7.282549353658041014e-02	1.499999999999999944e-02	2.000000000000000000e+00
8.400000000000007105e+01	4.141708689650415181e+04	4.660113501565909644e+01	5.096431112882247177e-02	6.101200127365177112e-02	1.499999999999999944e-02	2.000000000000000000e+00
8.420000000000007390e+01	4.142101121129562671e+04	4.721860251836988454e+01	4.715823210856374265e-02	5.066349135667898990e-02	1.499999999999999944e-02	2.000000000000000000e+00
8.440000000000006253e+01	4.142525225238341227e+04	4.810979069716859158e+01	4.363639586893915123e-02	4.165718234602017872e-02	1.499999999999999944e-02	2.000000000000000000e+00
8.460000000000006537e+01	4.142983558233120857e+04	4.918142460788908465e+01	4.037757480066744148e-02	3.389428926130546443e-02	1.499999999999999944e-02	2.000000000000000000e+00
8.480000000000006821e+01	4.143478882682366384e+04	5.032773170028960408e+01	3.736212659909574768e-02	2.730504733472327583e-02	1.499999999999999944e-02	2.000000000000000000e+00
8.500000000000007105e+01	4.144014184117817058e+04	5.143543379544787797e+01	3.457187587164509135e-02	2.185691695511651766e-02	1.499999999999999944e-02	2.000000000000000000e+00
8.520000000000007390e+01	4.144592689029562462e+04	5.238783771716464344e+01	3.199000458698367244e-02	1.756370774171641183e-02	1.499999999999999944e-02	2.000000000000000000e+00
8.540000000000007674e+01	4.145217884313471586e+04	5.306842337314452607e+01	2.960095070555674585e-02	1.448126141237883989e-02	1.499999999999999944e-02	2.000000000000000000e+00
8.560000000000006537e+01	4.145893538288201671e+04	5.336492804276235802e+01	2.739031438055252940e-02	1.265210243012504510e-02	1.499999999999999944e-02	2.000000000000000000e+00
8.580000000000006821e+01	4.146623723408464139e+04	5.317558943192873500e+01	2.534477116387684470e-02	1.198333199035878267e-02	1.499999999999999944e-02	2.000000000000000000e+00
8.600000000000007105e+01	4.147412840811445494e+04	5.242032743190493704e+01	2.345199169401786590e-02	1.218332948756223506e-02	1.499999999999999944e-02	2.000000000000000000e+00
8.620000000000007390e+01	4.148265646844338335e+04	5.106187093324221138e+01	2.170056738173181329e-02	1.288137704745430552e-02	1.499999999999999944e-02	2.000000000000000000e+00
8.640000000000007674e+01	4.149187281732873089e+04	4.914620662975595167e+01	2.007994164560546191e-02	1.378043464391868166e-02	1.499999999999999944e-02	2.000000000000000000e+00
8.660000000000006537e+01	4.150183300563653756e+04	4.687905539011839551e+01	1.858034628303464539e-02	1.469782164377458553e-02	1.499999999999999944e-02	2.000000000000000000e+00
8.680000000000006821e+01	4.151259706767032912e+04	4.476048314821253626e+01	1.771217631180458871e-02	1.518356120476231814e-02	1.499999999999999944e-02	2.000000000000000000e+00
8.700000000000007105e+01	4.152388873485336080e+04	4.375834263660138390e+01	1.882620189834264407e-02	1.429556817033353182e-02	1.499999999999999944e-02	2.000000000000000000e+00
8.720000000000007390e+01	4.153451222657409380e+04	4.412415411929499953e+01	2.001029527246511730e-02	1.338316023214353688e-02	1.499999999999999944e-02	2.000000000000000000e+00
8.740000000000007674e+01	4.154450708158631460e+04	4.508256667192588907e+01	2.126886341989617582e-02	1.252846839880327086e-02	1.499999999999999944e-02	2.000000000000000000e+00
8.760000000000007958e+01	4.155391049896935147e+04	4.612100212603822769e+01	2.260659050826963057e-02	1.186825241620961292e-02	1.499999999999999944e-02	2.000000000000000000e+00
8.780000000000006821e+01	4.156275747657647298e+04	4.695269396368330206e+01	2.402845532077323848e-02	1.160379843921519570e-02	1.499999999999999944e-02	2.000000000000000000e+00
8.800000000000007105e+01	4.157108094129070378e+04	4.744670192844877477e+01	2.553974978629313872e-02	1.197290476110721667e-02	1.499999999999999944e-02	2.000000000000000000e+00
8.820000000000007390e+01	4.157891187157285458e+04	4.757081392818620458e+01	2.714609867503743959e-02	1.316764842802121104e-02	1.499999999999999944e-02	2.000000000000000000e+00
8.840000000000007674e+01	4.158627941275783814e+04	4.735424291558474863e+01	2.885348053293807294e-02	1.526160231264582501e-02	1.499999999999999944e-02	2.000000000000000000e+00
8.860000000000007958e+01	4.159321098552846524e+04	4.686521002577791961e+01	3.066824993272934327e-02	1.822677175737995661e-02	1.499999999999999944e-02	2.000000000000000000e+00
8.880000000000006821e+01	4.159973238797036174e+04	4.619770045958104987e+01	3.259716112455360304e-02	2.200307351438668055e-02	1.499999999999999944e-02	2.000000000000000000e+00
8.900000000000007105e+01	4.160586789158786996e+04	4.546311474217670678e+01	3.464739317407848629e-02	2.654529993967695567e-02	1.499999999999999944e-02	2.000000000000000000e+00
8.920000000000007390e+01	4.161164033163826389e+04	4.478377612021097320e+01	3.682657668169991155e-02	3.183587094221362185e-02	1.499999999999999944e-02	2.000000000000000000e+00
8.940000000000007674e+01	4.161707119212059479e+04	4.428609267365908408e+01	3.914282218229941934e-02	3.788212576691937089e-02	1.499999999999999944e-02	2.000000000000000000e+00
8.960000000000007958e+01	4.162218068573524943e+04	4.409199958968417121e+01	4.160475033120528132e-02	4.471067853903741562e-02	1.499999999999999944e-02	2.000000000000000000e+00
8.980000000000006821e+01	4.162698782911209128e+04	4.430854775748287011e+01	4.291603822696048870e-02	4.786717691147952813e-02	1.499999999999999944e-02	2.000000000000000000e+00
9.000000000000007105e+01	4.163164809152825910e+04	4.499076879919401506e+01	4.155768900765148544e-02	4.224482653963943651e-02	1.499999999999999944e-02	2.000000000000000000e+00
9.020000000000007390e+01	4.163646067867580859e+04	4.603331826843762542e+01	4.024233333289659736e-02	3.728410431387862989e-02	1.499999999999999944e-02	2.000000000000000000e+00
9.040000000000007674e+01	4.164143056942109979e+04	4.730614223230406168e+01	3.896861040029971773e-02	3.304683971194047332e-02	1.499999999999999944e-02	2.000000000000000000e+00
9.060000000000007958e+01	4.164656290536907181e+04	4.869761961075221279e+01	3.773520247865351507e-02	2.960941159409411980e-02	1.499999999999999944e-02	2.000000000000000000e+00
9.080000000000006821e+01	4.165186299618249905e+04	5.012036672308968832e+01	3.654083354468361244e-02	2.704930152260147033e-02	1.499999999999999944e-02	2.000000000000000000e+00
9.100000000000007105e+01	4.165733632507510629e+04	5.151403454740557919e+01	3.538426796293536042e-02	2.541724000163257322e-02	1.499999999999999944e-02	2.000000000000000000e+00
9.120000000000007390e+01	4.166298855448421818e+04	5.284702468505834361e+01	3.426430920744428371e-02	2.470226550448713712e-02	1.499999999999999944e-02	2.000000000000000000e+00
9.140000000000007674e+01	4.166882553192885825e+04	5.411845362820452721e+01	3.317979862387285261e-02	2.481281218440303804e-02	1.499999999999999944e-02	2.000000000000000000e+00
9.160000000000007958e+01	4.167485329605929292e+04	5.536101222204072059e+01	3.212961423082162649e-02	2.559292405610627541e-02	1.499999999999999944e-02	2.000000000000000000e+00
9.180000000000008242e+01	4.168107808290432149e+04	5.664470769907045877e+01	3.111266955908072868e-02	2.686318336500619769e-02	1.499999999999999944e-02	2.000000000000000000e+00
9.200000000000007105e+01	4.168750633232278778e+04	5.808075019525740856e+01	3.012791252762559574e-02	2.845809244187200854e-02	1.499999999999999944e-02	2.000000000000000000e+00
9.220000000000007390e+01	4.169414469466589799e+04	5.982398554856433748e+01	2.917432435518382480e-02	3.024439939373144842e-02	1.499999999999999944e-02	2.000000000000000000e+00
9.240000000000007674e+01	4.170100003765740257e+04	6.207145555374585655e+01	2.825091850625209566e-02	3.212324500472662353e-02	1.499999999999999944e-02	2.000000000000000000e+00
9.260000000000007958e+01	4.170807945349853981e+04	6.505449678774152744e+01	2.735673967048057528e-02	3.402471657369651042e-02	1.499999999999999944e-02	2.000000000000000000e+00
9.280000000000008242e+01	4.171539026620535878e+04	6.902318080094669028e+01	2.508013389930580442e-02	3.168277708442850116e-02	1.499999999999999944e-02	2.000000000000000000e+00
9.300000000000007105e+01	4.172336470528941572e+04	7.424484490513694368e+01	2.114301052767878289e-02	2.417098844922899517e-02	1.499999999999999944e-02	2.000000000000000000e+00
9.320000000000007390e+01	4.173282409612394986e+04	8.081654309104126810e+01	1.782394368261131304e-02	1.824070637942970183e-02	1.499999999999999944e-02	2.000000000000000000e+00
9.340000000000007674e+01	4.174404495743058942e+04	8.863501229089710876e+01	1.502590976743691485e-02	1.358119650234138227e-02	1.499999999999999944e-02	2.000000000000000000e+00
9.360000000000007958e+01	4.175735529957263498e+04	9.751414778867521704e+01	1.266711611972947196e-02	9.940658820264005810e-03	1.499999999999999944e-02	2.000000000000000000e+00
9.380000000000008242e+01	4.177314421301666880e+04	1.071853472193985937e+02	1.067861003254882285e-02	7.115641562050426840e-03	1.499999999999999944e-02	2.000000000000000000e+00
9.400000000000008527e+01	4.179187324229954538e+04	1.172885373836650018e+02	9.002263115724648546e-03	4.942618146516948932e-03	1.499999999999999944e-02	2.000000000000000000e+00
9.420000000000007390e+01	4.181408987798648013e+04	1.273528904324244451e+02	7.589072075646652663e-03	3.291787072000187941e-03	1.499999999999999944e-02	2.000000000000000000e+00
9.440000000000007674e+01	4.184044356101998710e+04	1.367679859876800208e+02	6.397726241611750853e-03	2.064216679244980368e-03	1.499999999999999944e-02	2.000000000000000000e+00
9.460000000000007958e+01	4.187170466730164480e+04	1.447467675705839838e+02	5.393399964397644318e-03	1.197850854257599424e-03	1.499999999999999944e-02	2.000000000000000000e+00
9.480000000000008242e+01	4.190878702746781346e+04	1.502826394958259186e+02	4.546734586229545134e-03	7.016644144120032581e-04	1.499999999999999944e-02	2.000000000000000000e+00
9.500000000000008527e+01	4.195277464016149315e+04	1.521069337216673887e+02	3.832980222880003236e-03	6.364255370900767650e-04	1.499999999999999944e-02	2.000000000000000000e+00
9.520000000000007390e+01	4.200495335968791915e+04	1.486666311992561589e+02	3.231272270319880506e-03	7.953603859300662805e-04	1.499999999999999944e-02	2.000000000000000000e+00
9.540000000000007674e+01	4.206684848435353342e+04	1.381930383740206878e+02	2.724021486626144843e-03	9.548457784683536459e-04	1.499999999999999944e-02	2.000000000000000000e+00
9.560000000000007958e+01	4.214026934427770175e+04	1.191584865061416707e+02	2.296399819897265281e-03	1.063352428545426623e-03	1.499999999999999944e-02	2.000000000000000000e+00
9.580000000000008242e+01	4.222736219207671820e+04	9.271691590909745173e+01	2.322721456899797757e-03	1.127852320140475262e-03	1.499999999999999944e-02	2.000000000000000000e+00
9.600000000000008527e+01	4.231346808282220445e+04	7.570986165199282425e+01	2.978723428630478728e-03	1.174572469728637526e-03	1.499999999999999944e-02	2.000000000000000000e+00
9.620000000000007390e+01	4.238061093941562285e+04	7.210727239042175540e+01	3.819998837103302271e-03	1.223520073540720031e-03	1.499999999999999944e-02	2.000000000000000000e+00
9.640000000000007674e+01	4.243296697629642586e+04	7.137803361425862647e+01	4.898874120107101458e-03	1.360076081803822173e-03	1.499999999999999944e-02	2.000000000000000000e+00
9.660000000000007958e+01	4.247379268340719136e+04	6.981324683917571861e+01	6.282454175521944018e-03	1.765372510817169675e-03	1.499999999999999944e-02	2.000000000000000000e+00
9.680000000000008242e+01	4.250562737641287094e+04	6.698237470160080420e+01	8.056796214775075946e-03	2.650621848983280085e-03	1.499999999999999944e-02	2.000000000000000000e+00
9.700000000000008527e+01	4.253045113944081095e+04	6.338718278620481072e+01	1.033226243007512313e-02	4.195739851321386195e-03	1.499999999999999944e-02	2.000000000000000000e+00
9.720000000000007390e+01	4.254980798421256623e+04	5.963400252714877325e+01	1.325038440567132339e-02	6.611401901993139291e-03	1.499999999999999944e-02	2.000000000000000000e+00
9.740000000000007674e+01	4.256490188593472703e+04	5.619480527279502979e+01	1.699266623223052303e-02	1.020140959105345947e-02	1.499999999999999944e-02	2.000000000000000000e+00
9.760000000000007958e+01	4.257667166927929793e+04	5.335794213609046466e+01	2.179187386868555384e-02	1.539765632749954052e-02	1.499999999999999944e-02	2.000000000000000000e+00
9.780000000000008242e+01	4.258584940228221240e+04	5.124146242753210601e+01	2.794651293791112698e-02	2.279801931038279508e-02	1.499999999999999944e-02	2.000000000000000000e+00
9.800000000000008527e+01	4.259300593019839289e+04	4.983119524370737707e+01	3.583939545975579899e-02	3.321891900903857497e-02	1.499999999999999944e-02	2.000000000000000000e+00
9.820000000000008811e+01	4.259858638147091551e+04	4.902888844107490485e+01	4.596145035248078853e-02	4.776739707061433693e-02	1.499999999999999944e-02	2.000000000000000000e+00
9.840000000000007674e+01	4.260293785424790985e+04	4.869874721909651782e+01	5.894225869058963146e-02	6.793817085335469852e-02	1.499999999999999944e-02	2.000000000000000000e+00
