depth,ecm
668.25,39.7798
668.75,34.3292
669.25,34.2184
669.76,21.8724
670.31,25.8212
670.88,35.4672
671.43,34.9306
671.95,31.0008
672.45,33.7612
672.95,28.2912
673.45,35.2726
673.98,32.2248
674.53,32.235
675.05,44.0706
675.55,31.6536
676.05,29.6268
676.57,22.0424
677.12,27.4632
677.65,29.0792
678.15,29.9928
678.89,31.8828
679.64,35.2282
680.25,37.6946
680.95,33.3872
681.55,33.0678
682.05,32.101
682.55,35.3136
683.05,35.0476
683.55,31.209
684.09,36.8118
684.64,35.9024
685.15,37.583
685.65,42.6132
686.15,39.0822
686.68,32.4638
687.23,38.7874
687.75,34.4842
688.25,37.732
688.79,45.5368
689.34,44.0162
689.85,33.9046
690.35,36.8612
690.85,33.6228
691.35,28.8018
691.85,29.263
692.35,23.4162
692.9,31.3944
693.49,49.5496
694.11,29.333
694.72,37.4958
695.26,35.79
695.81,35.3292
696.35,38.955
697.36,37.2966
698.71,40.6192
699.58,39.827
700.2,41.102
700.87,34.197
701.45,45.1424
701.95,41.4984
702.45,45.101
703.0,45.4696
703.55,34.8286
704.05,33.9782
704.56,41.498
705.11,42.696
705.7,31.8714
706.25,31.986
707.15,35.309
708.15,32.3344
708.83,30.3878
709.43,23.3602
709.95,24.7828
710.45,45.7926
710.96,43.469
711.51,38.756
712.05,41.2442
712.58,39.106
713.13,28.115
713.65,30.2312
714.15,37.9984
714.67,31.7846
715.22,35.5838
715.75,35.4388
716.25,26.9118
716.75,36.5696
717.25,37.8432
718.18,29.9892
719.18,27.1584
719.75,28.6234
720.25,29.8356
720.75,32.8746
721.25,33.865
721.75,37.765
722.25,35.444
722.85,38.3264
723.75,33.016
724.59,37.8488
725.14,30.69
725.69,27.5376
726.24,30.2968
726.75,41.7218
727.25,38.5818
727.75,37.8288
728.25,38.743
728.83,44.424
729.43,35.3436
729.99,40.4604
730.56,36.3608
731.12,23.2424
732.23,28.6368
733.48,35.2284
734.25,36.8378
734.98,35.6918
735.63,36.7066
736.15,42.4566
736.67,34.203
737.22,33.0462
737.75,34.7206
738.25,35.3418
738.75,32.2574
739.25,38.4534
739.75,33.0206
740.33,34.705
741.53,38.106
744.65,38.2754
747.23,34.4662
747.91,34.6926
748.53,36.0688
749.1,30.4102
749.81,32.18
750.51,39.4932
751.05,36.8164
751.6,42.6388
752.15,40.219
752.67,38.7894
753.32,34.4692
754.19,31.0346
755.1,31.778
755.96,37.0326
756.65,37.1034
757.15,36.2874
757.66,36.2364
758.21,36.7288
758.75,33.5488
759.25,32.8718
759.75,30.2364
760.25,34.5826
760.8,31.1552
761.6,26.5788
762.35,27.8042
762.94,40.8526
763.63,38.9964
764.24,37.3614
764.75,37.272
765.25,39.323
765.85,38.8022
766.5,46.1492
767.05,36.6808
767.55,38.4324
768.05,39.5426
768.95,41.0722
770.45,39.0526
771.57,37.1982
772.12,31.0572
772.74,38.7422
773.45,38.1754
774.16,53.7316
774.78,31.9706
775.43,32.5804
776.05,27.9164
776.56,31.066
777.11,33.7442
777.67,35.5046
778.26,41.0206
778.91,41.9672
779.57,35.7292
780.15,34.1208
780.67,34.69
781.22,38.6182
781.75,40.333
782.26,39.2612
782.86,35.416
783.45,31.591
783.97,36.5634
784.53,34.5556
785.11,26.229
785.65,26.4182
786.15,33.0784
786.67,34.3588
787.22,28.4708
787.82,37.5262
788.57,39.2696
789.26,39.768
789.82,33.2042
790.41,27.0704
791.03,35.8448
791.71,43.533
792.35,38.3044
792.92,41.8974
793.45,40.1644
793.99,37.0424
794.55,33.9836
795.11,34.4464
795.68,30.5184
796.23,28.7292
796.79,31.0222
797.4,29.5308
798.05,35.8708
798.64,37.536
799.15,40.9106
799.68,41.2716
800.32,42.5916
801.04,42.5336
801.87,41.8758
802.92,39.9356
803.75,36.5788
804.25,39.7042
804.78,37.4088
805.33,35.2826
805.85,32.9704
806.35,31.7698
806.89,35.9094
807.54,33.054
808.6,31.457
809.55,28.9532
810.05,34.6282
810.56,35.5168
811.11,31.2012
811.65,29.811
812.6,32.7908
813.55,37.3682
814.19,37.4822
815.04,39.3704
815.75,38.8412
816.25,45.411
816.78,40.9944
817.33,42.5328
817.87,40.8098
818.42,39.9154
818.95,35.0378
819.45,37.1698
819.95,37.276
820.45,40.837
821.0,37.772
821.55,36.0956
822.05,41.9966
822.99,31.8628
824.63,35.1262
825.84,35.188
826.43,33.473
827.13,26.6394
827.75,30.9796
828.25,42.5174
828.78,37.2898
829.33,41.4044
829.85,39.6898
830.55,37.6306
831.25,39.2794
831.77,33.1854
832.32,28.6396
832.89,36.5938
833.44,39.0976
833.95,38.9526
834.45,37.8832
835.0,34.46
835.57,40.1598
836.22,37.4878
836.95,36.4514
837.8,29.8614
838.59,31.9762
839.19,29.9078
839.84,35.9732
840.55,33.2314
841.22,30.6876
842.01,34.357
842.84,39.2078
843.79,36.7398
844.7,36.7132
845.26,35.1088
846.15,33.421
847.56,32.0098
848.64,30.1788
849.22,31.7494
849.86,35.6232
850.55,33.8122
851.19,26.223
851.77,33.027
852.32,37.0842
852.95,40.58
853.55,37.125
854.05,38.098
854.6,32.6044
855.35,33.822
856.05,32.868
856.73,37.2722
857.72,36.9462
858.54,37.6912
859.05,45.8574
859.58,39.6698
860.18,38.7534
860.78,34.243
861.37,31.5966
861.94,28.1602
862.45,25.2556
863.0,35.921
863.55,31.5536
864.07,33.6232
864.62,32.4632
865.25,38.6196
865.88,37.1366
866.53,38.245
867.15,32.632
867.65,22.7142
868.15,33.7534
868.67,28.091
869.22,26.7604
869.75,26.9702
870.28,35.7292
870.83,37.688
871.38,38.2038
871.93,40.3862
872.45,38.138
873.0,36.4806
873.55,36.444
874.07,39.7446
874.64,36.5244
875.22,36.3318
875.75,37.0242
876.25,32.5194
876.84,37.7062
877.5,36.2562
878.16,41.5136
878.95,51.2014
879.65,50.57
880.15,43.382
