#IGOR SMB Depth (m)	mm ie	error
229.1901852	0.078323938	0.2
229.2562095	0.078323938	0.2
229.3222338	0.078323938	0.2
229.3882581	0.078323938	0.2
229.4542824	0.078323938	0.2
229.5203067	0.078323938	0.2
229.5863309	0.078323938	0.2
229.6523552	0.078323938	0.2
229.7183795	0.078323938	0.2
229.7844038	0.078323938	0.2
229.8504281	0.078323938	0.2
229.9164524	0.078323938	0.2
229.9824766	0.078323938	0.2
230.0485009	0.078323938	0.2
230.1145252	0.078323938	0.2
230.1805495	0.078323938	0.2
230.2465738	0.078323938	0.2
230.312598	0.078323938	0.2
230.3786223	0.078323938	0.2
230.4446466	0.078323938	0.2
230.5106709	0.078323938	0.2
230.5766952	0.078323938	0.2
230.6427195	0.078323938	0.2
230.7087437	0.078323938	0.2
230.774768	0.078323938	0.2
230.8407923	0.078323938	0.2
230.9068166	0.078323938	0.2
230.9728409	0.078323938	0.2
231.0388652	0.078323938	0.2
231.1048894	0.078323938	0.2
231.1709137	0.078323938	0.2
231.236938	0.078323938	0.2
231.3029623	0.078323938	0.2
231.3689866	0.078323938	0.2
231.4350109	0.078323938	0.2
231.5010351	0.078323938	0.2
231.5670594	0.078323938	0.2
231.6330837	0.078323938	0.2
231.699108	0.078323938	0.2
231.7651323	0.078323938	0.2
231.8311566	0.078323938	0.2
231.8971808	0.078323938	0.2
231.9632051	0.078323938	0.2
232.0292294	0.078323938	0.2
232.0952537	0.078323938	0.2
232.161278	0.078323938	0.2
232.2273023	0.078323938	0.2
232.2933265	0.078323938	0.2
232.3593508	0.078323938	0.2
232.4253751	0.078323938	0.2
232.4913994	0.078323938	0.2
232.5574237	0.078323938	0.2
232.623448	0.078323938	0.2
232.6894722	0.078323938	0.2
232.7554965	0.078323938	0.2
232.8215208	0.078323938	0.2
232.8875451	0.078323938	0.2
232.9535694	0.078323938	0.2
233.0195937	0.078323938	0.2
233.0856179	0.078323938	0.2
233.1516422	0.078323938	0.2
233.2176665	0.078323938	0.2
233.2836908	0.078323938	0.2
233.3497151	0.078323938	0.2
233.4157393	0.078323938	0.2
233.4817636	0.078323938	0.2
233.5477879	0.078323938	0.2
233.6138122	0.078323938	0.2
233.6798365	0.078323938	0.2
233.7458608	0.078323938	0.2
233.811885	0.078323938	0.2
233.8779093	0.078323938	0.2
233.9439336	0.078323938	0.2
234.0099579	0.078323938	0.2
234.0759822	0.078323938	0.2
234.1420065	0.078323938	0.2
234.2080307	0.078323938	0.2
234.274055	0.078323938	0.2
234.3400793	0.078323938	0.2
234.4061036	0.078323938	0.2
234.4721279	0.078323938	0.2
234.5381522	0.078323938	0.2
234.6041764	0.078323938	0.2
234.6702007	0.078323938	0.2
234.736225	0.078323938	0.2
234.8022493	0.078323938	0.2
234.8682736	0.078323938	0.2
234.9342979	0.078323938	0.2
235.0003221	0.078323938	0.2
235.0663464	0.078323938	0.2
235.1323707	0.078323938	0.2
235.198395	0.078323938	0.2
235.2644193	0.078323938	0.2
235.3304436	0.078323938	0.2
235.3964678	0.078323938	0.2
235.4624921	0.078323938	0.2
235.5285164	0.078323938	0.2
235.5945407	0.078323938	0.2
235.660565	0.078323938	0.2
235.7265893	0.078323938	0.2
235.7926135	0.078323938	0.2
235.8586378	0.078323938	0.2
235.9246621	0.078323938	0.2
235.9906864	0.078323938	0.2
236.0567107	0.078323938	0.2
236.122735	0.078323938	0.2
236.1887592	0.078323938	0.2
236.2547835	0.078323938	0.2
236.3208078	0.078323938	0.2
236.3868321	0.078323938	0.2
236.4528564	0.078323938	0.2
236.5188806	0.078323938	0.2
236.5849049	0.078323938	0.2
236.6509292	0.078323938	0.2
236.7169535	0.078323938	0.2
236.7829778	0.078323938	0.2
236.8490021	0.078323938	0.2
236.9150263	0.078323938	0.2
236.9810506	0.078323938	0.2
237.0470749	0.078323938	0.2
237.1130992	0.078323938	0.2
237.1791235	0.078323938	0.2
237.2451478	0.078323938	0.2
237.311172	0.078323938	0.2
237.3771963	0.078323938	0.2
237.4432206	0.078323938	0.2
237.5092449	0.078323938	0.2
237.5752692	0.078323938	0.2
237.6412935	0.078323938	0.2
237.7073177	0.078323938	0.2
237.773342	0.078323938	0.2
237.8393663	0.078323938	0.2
237.9053906	0.078323938	0.2
237.9714149	0.078323938	0.2
238.0374392	0.078323938	0.2
238.1034634	0.078323938	0.2
238.1694877	0.078323938	0.2
238.235512	0.078323938	0.2
238.3015363	0.078323938	0.2
238.3675606	0.078323938	0.2
238.4335849	0.078323938	0.2
238.4996091	0.078323938	0.2
238.5656334	0.078323938	0.2
238.6316577	0.078323938	0.2
238.697682	0.078323938	0.2
238.7637063	0.078323938	0.2
238.8297306	0.078323938	0.2
238.8957548	0.078323938	0.2
238.9617791	0.078323938	0.2
239.0278034	0.078323938	0.2
239.0938277	0.078323938	0.2
239.159852	0.078323938	0.2
239.2258763	0.078323938	0.2
239.2919005	0.078323938	0.2
239.3579248	0.078323938	0.2
239.4239491	0.078323938	0.2
239.4899734	0.078323938	0.2
239.5559977	0.078323938	0.2
239.6220219	0.078323938	0.2
239.6880462	0.078323938	0.2
239.7540705	0.078323938	0.2
239.8200948	0.078323938	0.2
239.8861191	0.078323938	0.2
239.9521434	0.078323938	0.2
240.0181676	0.078323938	0.2
240.0841919	0.078323938	0.2
240.1502162	0.078323938	0.2
240.2162405	0.078323938	0.2
240.2822648	0.078323938	0.2
240.3482891	0.078323938	0.2
240.4143133	0.078323938	0.2
240.4803376	0.078323938	0.2
240.5463619	0.078323938	0.2
240.6123862	0.078323938	0.2
240.6784105	0.078323938	0.2
240.7444348	0.078323938	0.2
240.810459	0.078323938	0.2
240.8764833	0.078323938	0.2
240.9425076	0.078323938	0.2
241.0085319	0.078323938	0.2
241.0745562	0.078323938	0.2
241.1405805	0.078323938	0.2
241.2066047	0.078323938	0.2
241.272629	0.078323938	0.2
241.3386533	0.078323938	0.2
241.4046776	0.078323938	0.2
241.4707019	0.078323938	0.2
241.5367262	0.078323938	0.2
241.6027504	0.078323938	0.2
241.6687747	0.078323938	0.2
241.734799	0.078323938	0.2
241.8008233	0.078323938	0.2
241.8668476	0.078323938	0.2
241.9328719	0.078323938	0.2
241.9988961	0.078323938	0.2
242.0649204	0.078323938	0.2
242.1309447	0.078323938	0.2
242.196969	0.078323938	0.2
242.2629933	0.078323938	0.2
242.3290176	0.078323938	0.2
242.3950418	0.078323938	0.2
242.4610661	0.078323938	0.2
242.5270904	0.078323938	0.2
242.5931147	0.078323938	0.2
242.659139	0.078323938	0.2
242.7251632	0.078323938	0.2
242.7911875	0.078323938	0.2
242.8572118	0.078323938	0.2
242.9232361	0.078323938	0.2
242.9892604	0.078323938	0.2
243.0552847	0.078323938	0.2
243.1213089	0.078323938	0.2
243.1873332	0.078323938	0.2
243.2533575	0.078323938	0.2
243.3193818	0.078323938	0.2
243.3854061	0.078323938	0.2
243.4514304	0.078323938	0.2
243.5174546	0.078323938	0.2
243.5834789	0.078323938	0.2
243.6495032	0.078323938	0.2
243.7155275	0.078323938	0.2
243.7815518	0.078323938	0.2
243.8475761	0.078323938	0.2
243.9136003	0.078323938	0.2
243.9796246	0.078323938	0.2
244.0456489	0.078323938	0.2
244.1116732	0.078323938	0.2
244.1776975	0.078323938	0.2
244.2437218	0.078323938	0.2
244.309746	0.078323938	0.2
244.3757703	0.078323938	0.2
244.4417946	0.078323938	0.2
244.5078189	0.078323938	0.2
244.5738432	0.078323938	0.2
244.6398675	0.078323938	0.2
244.7058917	0.078323938	0.2
244.771916	0.078323938	0.2
244.8379403	0.078323938	0.2
244.9039646	0.078323938	0.2
244.9699889	0.078323938	0.2
245.0360132	0.078323938	0.2
245.1020374	0.078323938	0.2
245.1680617	0.078323938	0.2
245.234086	0.078323938	0.2
245.3001103	0.078323938	0.2
245.3661346	0.078323938	0.2
245.4321589	0.078323938	0.2
245.4981831	0.078323938	0.2
245.5642074	0.078323938	0.2
245.6302317	0.078323938	0.2
245.696256	0.078323938	0.2
245.7622803	0.078323938	0.2
245.8283045	0.078323938	0.2
245.8943288	0.078323938	0.2
245.9603531	0.078323938	0.2
246.0263774	0.078323938	0.2
246.0924017	0.078323938	0.2
246.158426	0.078323938	0.2
246.2244502	0.078323938	0.2
246.2904745	0.078323938	0.2
246.3564988	0.078323938	0.2
246.4225231	0.078323938	0.2
246.4885474	0.078323938	0.2
246.5545717	0.078323938	0.2
246.6205959	0.078323938	0.2
246.6866202	0.078323938	0.2
246.7526445	0.078323938	0.2
246.8186688	0.078323938	0.2
246.8846931	0.078323938	0.2
246.9507174	0.078323938	0.2
247.0167416	0.078323938	0.2
247.0827659	0.078323938	0.2
247.1487902	0.078323938	0.2
247.2148145	0.078323938	0.2
247.2808388	0.078323938	0.2
247.3468631	0.078323938	0.2
247.4128873	0.078323938	0.2
247.4789116	0.078323938	0.2
247.5449359	0.078323938	0.2
247.6109602	0.078323938	0.2
247.6769845	0.078323938	0.2
247.7430088	0.078323938	0.2
247.809033	0.078323938	0.2
247.8750573	0.078323938	0.2
247.9410816	0.078323938	0.2
248.0071059	0.078323938	0.2
248.0731302	0.078323938	0.2
248.1391545	0.078323938	0.2
248.2051787	0.078323938	0.2
248.271203	0.078323938	0.2
248.3372273	0.078323938	0.2
248.4032516	0.078323938	0.2
248.4692759	0.078323938	0.2
248.5353002	0.078323938	0.2
248.6013244	0.078323938	0.2
248.6673487	0.078323938	0.2
248.733373	0.078323938	0.2
248.7993973	0.078323938	0.2
248.8654216	0.078323938	0.2
248.9314459	0.078323938	0.2
248.9974701	0.078323938	0.2
249.0634944	0.078323938	0.2
249.1295187	0.078323938	0.2
249.195543	0.078323938	0.2
249.2615673	0.078323938	0.2
249.3275915	0.078323938	0.2
249.3936158	0.078323938	0.2
249.4596401	0.078323938	0.2
249.5256644	0.078323938	0.2
249.5916887	0.078323938	0.2
249.657713	0.078323938	0.2
249.7237372	0.078323938	0.2
249.7897615	0.078323938	0.2
249.8557858	0.078323938	0.2
249.9218101	0.078323938	0.2
249.9878344	0.078323938	0.2
250.0538587	0.078323938	0.2
250.1198829	0.078323938	0.2
250.1859072	0.078323938	0.2
250.2519315	0.078323938	0.2
250.3179558	0.078323938	0.2
250.3839801	0.078323938	0.2
250.4500044	0.078323938	0.2
250.5160286	0.078323938	0.2
250.5820529	0.078323938	0.2
250.6480772	0.078323938	0.2
250.7141015	0.078323938	0.2
250.7801258	0.078323938	0.2
250.8461501	0.078323938	0.2
250.9121743	0.078323938	0.2
250.9781986	0.078323938	0.2
251.0442229	0.078323938	0.2
251.1102472	0.078323938	0.2
251.1762715	0.078323938	0.2
251.2422958	0.078323938	0.2
251.30832	0.078323938	0.2
251.3743443	0.078323938	0.2
251.4403686	0.078323938	0.2
251.5063929	0.078323938	0.2
251.5724172	0.078323938	0.2
251.6384415	0.078323938	0.2
251.7044657	0.078323938	0.2
251.77049	0.078323938	0.2
251.8365143	0.078323938	0.2
251.9025386	0.078323938	0.2
251.9685629	0.078323938	0.2
252.0345872	0.078323938	0.2
252.1006114	0.078323938	0.2
252.1666357	0.078323938	0.2
252.23266	0.078323938	0.2
252.2986843	0.078323938	0.2
252.3647086	0.078323938	0.2
252.4307328	0.078323938	0.2
252.4967571	0.078323938	0.2
252.5627814	0.078323938	0.2
252.6288057	0.078323938	0.2
252.69483	0.078323938	0.2
252.7608543	0.078323938	0.2
252.8268785	0.078323938	0.2
252.8929028	0.078323938	0.2
252.9589271	0.078323938	0.2
253.0249514	0.078323938	0.2
253.0909757	0.078323938	0.2
253.157	0.078323938	0.2
253.2230242	0.078323938	0.2
253.2890485	0.078323938	0.2
253.3550728	0.078323938	0.2
253.4210971	0.078323938	0.2
253.4871214	0.078323938	0.2
253.5531457	0.078323938	0.2
253.6191699	0.078323938	0.2
253.6851942	0.078323938	0.2
253.7512185	0.078323938	0.2
253.8172428	0.078323938	0.2
253.8832671	0.078323938	0.2
253.9492914	0.078323938	0.2
254.0153156	0.078323938	0.2
254.0813399	0.078323938	0.2
254.1473642	0.078323938	0.2
254.2133885	0.078323938	0.2
254.2794128	0.078323938	0.2
254.3454371	0.078323938	0.2
254.4114613	0.078323938	0.2
254.4774856	0.078323938	0.2
254.5435099	0.078323938	0.2
254.6095342	0.078323938	0.2
254.6755585	0.078323938	0.2
254.7415828	0.078323938	0.2
254.807607	0.078323938	0.2
254.8736313	0.078323938	0.2
254.9396556	0.078323938	0.2
255.0056799	0.078323938	0.2
255.0717042	0.078323938	0.2
255.1377285	0.078323938	0.2
255.2037527	0.078323938	0.2
255.269777	0.078323938	0.2
255.3358013	0.078323938	0.2
255.4018256	0.078323938	0.2
255.4678499	0.078323938	0.2
255.5338741	0.078323938	0.2
255.5998984	0.078323938	0.2
255.6659227	0.078323938	0.2
255.731947	0.078323938	0.2
255.7979713	0.078323938	0.2
255.8639956	0.078323938	0.2
255.9300198	0.078323938	0.2
255.9960441	0.078323938	0.2
256.0620684	0.078323938	0.2
256.1280927	0.078323938	0.2
256.194117	0.078323938	0.2
256.2601413	0.078323938	0.2
256.3261655	0.078323938	0.2
256.3921898	0.078323938	0.2
256.4582141	0.078323938	0.2
256.5242384	0.078323938	0.2
256.5902627	0.078323938	0.2
256.656287	0.078323938	0.2
256.7223112	0.078323938	0.2
256.7883355	0.078323938	0.2
256.8543598	0.078323938	0.2
256.9203841	0.078323938	0.2
256.9864084	0.078323938	0.2
257.0524327	0.078323938	0.2
257.1184569	0.078323938	0.2
257.1844812	0.078323938	0.2
257.2505055	0.078323938	0.2
257.3165298	0.078323938	0.2
257.3825541	0.078323938	0.2
257.4485784	0.078323938	0.2
257.5146026	0.078323938	0.2
257.5806269	0.078323938	0.2
257.6466512	0.078323938	0.2
257.7126755	0.078323938	0.2
257.7786998	0.078323938	0.2
257.8447241	0.078323938	0.2
257.9107483	0.078323938	0.2
257.9767726	0.078323938	0.2
258.0427969	0.078323938	0.2
258.1088212	0.078323938	0.2
258.1748455	0.078323938	0.2
258.2408698	0.078323938	0.2
258.306894	0.078323938	0.2
258.3729183	0.078323938	0.2
258.4389426	0.078323938	0.2
258.5049669	0.078323938	0.2
258.5709912	0.078323938	0.2
258.6370154	0.078323938	0.2
258.7030397	0.078323938	0.2
258.769064	0.078323938	0.2
258.8350883	0.078323938	0.2
258.9011126	0.078323938	0.2
258.9671369	0.078323938	0.2
259.0331611	0.078323938	0.2
259.0991854	0.078323938	0.2
259.1652097	0.078323938	0.2
259.231234	0.078323938	0.2
259.2972583	0.078323938	0.2
259.3632826	0.078323938	0.2
259.4293068	0.078323938	0.2
259.4953311	0.078323938	0.2
259.5613554	0.078323938	0.2
259.6273797	0.078323938	0.2
259.693404	0.078323938	0.2
259.7594283	0.078323938	0.2
259.8254525	0.078323938	0.2
259.8914768	0.078323938	0.2
259.9575011	0.078323938	0.2
260.0235254	0.078323938	0.2
260.0895497	0.078323938	0.2
260.155574	0.078323938	0.2
260.2215982	0.078323938	0.2
260.2876225	0.078323938	0.2
260.3536468	0.078323938	0.2
260.4196711	0.078323938	0.2
260.4856954	0.078323938	0.2
260.5517197	0.078323938	0.2
260.6177439	0.078323938	0.2
260.6837682	0.078323938	0.2
260.7497925	0.078323938	0.2
260.8158168	0.078323938	0.2
260.8818411	0.078323938	0.2
260.9478654	0.078323938	0.2
261.0138896	0.078323938	0.2
261.0799139	0.078323938	0.2
261.1459382	0.078323938	0.2
261.2119625	0.078323938	0.2
261.2779868	0.078323938	0.2
261.3440111	0.078323938	0.2
261.4100353	0.078323938	0.2
261.4760596	0.078323938	0.2
261.5420839	0.078323938	0.2
261.6081082	0.078323938	0.2
261.6741325	0.078323938	0.2
261.7401567	0.078323938	0.2
261.806181	0.078323938	0.2
261.8722053	0.078323938	0.2
261.9382296	0.078323938	0.2
262.0042539	0.078323938	0.2
262.0702782	0.078323938	0.2
262.1363024	0.078323938	0.2
262.2023267	0.078323938	0.2
262.268351	0.078323938	0.2
262.3343753	0.078303767	0.2
262.4003996	0.078283596	0.2
262.4664239	0.078263426	0.2
262.5324481	0.078243255	0.2
262.5984724	0.078223084	0.2
262.6644967	0.078202914	0.2
262.730521	0.078182743	0.2
262.7965453	0.078162572	0.2
262.8625696	0.078142401	0.2
262.9285938	0.078122231	0.2
262.9946181	0.07810206	0.2
263.0606424	0.078081889	0.2
263.1266667	0.078061718	0.2
263.192691	0.078041548	0.2
263.2587153	0.078021377	0.2
263.3247395	0.078001206	0.2
263.3907638	0.077981036	0.2
263.4567881	0.077960865	0.2
263.5228124	0.077940694	0.2
263.5888367	0.077920523	0.2
263.654861	0.077900353	0.2
263.7208852	0.077880182	0.2
263.7869095	0.077860011	0.2
263.8529338	0.077839841	0.2
263.9189581	0.07781967	0.2
263.9849824	0.077799499	0.2
264.0510067	0.077779328	0.2
264.1170309	0.077759158	0.2
264.1830552	0.077738987	0.2
264.2490795	0.077718816	0.2
264.3151038	0.077698646	0.2
264.3811281	0.077678475	0.2
264.4471524	0.077658304	0.2
264.5131766	0.077638133	0.2
264.5792009	0.077617963	0.2
264.6445595	0.077597792	0.2
264.7076968	0.077577621	0.2
264.7708341	0.077557451	0.2
264.8339714	0.07753728	0.2
264.8971087	0.077517109	0.2
264.960246	0.077496938	0.2
265.0233833	0.077476768	0.2
265.0865207	0.077456597	0.2
265.149658	0.077436426	0.2
265.2127953	0.077416255	0.2
265.2759326	0.077396085	0.2
265.3390699	0.077375914	0.2
265.4022072	0.077355743	0.2
265.4653445	0.077335573	0.2
265.5284818	0.077315402	0.2
265.5916192	0.077295231	0.2
265.6547565	0.07727506	0.2
265.7178938	0.07725489	0.2
265.7810311	0.077234719	0.2
265.8441684	0.077214548	0.2
265.9073057	0.077194378	0.2
265.970443	0.077174207	0.2
266.0335803	0.077154036	0.2
266.0967177	0.077133865	0.2
266.159855	0.077113695	0.2
266.2229923	0.077093524	0.2
266.2861296	0.077073353	0.2
266.3492669	0.077053183	0.2
266.4124042	0.077033012	0.2
266.4755415	0.077012841	0.2
266.5386788	0.07699267	0.2
266.6018162	0.0769725	0.2
266.6649535	0.076952329	0.2
266.7280908	0.076932158	0.2
266.7912281	0.076911988	0.2
266.8543654	0.076891817	0.2
266.9175027	0.076891817	0.2
266.98064	0.076891817	0.2
267.0437773	0.076891817	0.2
267.1069147	0.076891817	0.2
267.170052	0.076891817	0.2
267.2331893	0.076891817	0.2
267.2963266	0.076891817	0.2
267.3594639	0.076891817	0.2
267.4226012	0.076891817	0.2
267.4857385	0.076891817	0.2
267.5488758	0.076891817	0.2
267.6120132	0.076891817	0.2
267.6751505	0.076891817	0.2
267.7382878	0.076891817	0.2
267.8014251	0.076891817	0.2
267.8645624	0.076891817	0.2
267.9276997	0.076891817	0.2
267.990837	0.076891817	0.2
268.0539743	0.076891817	0.2
268.1171117	0.076891817	0.2
268.180249	0.076891817	0.2
268.2433863	0.076891817	0.2
268.3065236	0.076891817	0.2
268.3696609	0.076891817	0.2
268.4327982	0.076891817	0.2
268.4959355	0.076891817	0.2
268.5590728	0.076891817	0.2
268.6222102	0.076891817	0.2
268.6853475	0.076891817	0.2
268.7484848	0.076891817	0.2
268.8116221	0.076891817	0.2
268.8747594	0.076891817	0.2
268.9378967	0.076891817	0.2
269.001034	0.076891817	0.2
269.0641713	0.076891817	0.2
269.1273087	0.076891817	0.2
269.190446	0.076891817	0.2
269.2535833	0.076891817	0.2
269.3167206	0.076891817	0.2
269.3798579	0.076891817	0.2
269.4429952	0.076891817	0.2
269.5061325	0.076891817	0.2
269.5692699	0.076891817	0.2
269.6324072	0.076891817	0.2
269.6955445	0.076891817	0.2
269.7586818	0.076891817	0.2
269.8218191	0.076891817	0.2
269.8849564	0.076891817	0.2
269.9480937	0.076891817	0.2
270.011231	0.076891817	0.2
270.0743684	0.076891817	0.2
270.1375057	0.076891817	0.2
270.200643	0.076891817	0.2
270.2637803	0.076891817	0.2
270.3269176	0.076891817	0.2
270.3900549	0.076891817	0.2
270.4531922	0.076891817	0.2
270.5163295	0.076891817	0.2
270.5794669	0.076891817	0.2
270.6426042	0.076891817	0.2
270.7057415	0.076891817	0.2
270.7688788	0.076891817	0.2
270.8320161	0.076891817	0.2
270.8951534	0.076891817	0.2
270.9582907	0.076891817	0.2
271.021428	0.076891817	0.2
271.0845654	0.076891817	0.2
271.1477027	0.076891817	0.2
271.21084	0.076891817	0.2
271.2739773	0.076891817	0.2
271.3371146	0.076891817	0.2
271.4002519	0.076891817	0.2
271.4633892	0.076891817	0.2
271.5265265	0.076891817	0.2
271.5896639	0.076891817	0.2
271.6528012	0.076891817	0.2
271.7159385	0.076891817	0.2
271.7790758	0.076891817	0.2
271.8422131	0.076891817	0.2
271.9053504	0.076891817	0.2
271.9684877	0.076891817	0.2
272.031625	0.076891817	0.2
272.0947624	0.076891817	0.2
272.1578997	0.076891817	0.2
272.221037	0.076891817	0.2
272.2841743	0.076891817	0.2
272.3473116	0.076891817	0.2
272.4104489	0.076891817	0.2
272.4735862	0.076891817	0.2
272.5367235	0.076891817	0.2
272.5998609	0.076891817	0.2
272.6629982	0.076891817	0.2
272.7261355	0.076891817	0.2
272.7892728	0.076891817	0.2
272.8524101	0.076891817	0.2
272.9155474	0.076891817	0.2
272.9786847	0.076891817	0.2
273.041822	0.076891817	0.2
273.1049594	0.076891817	0.2
273.1680967	0.076891817	0.2
273.231234	0.076891817	0.2
273.2943713	0.076891817	0.2
273.3575086	0.076891817	0.2
273.4206459	0.076891817	0.2
273.4837832	0.076891817	0.2
273.5469205	0.076891817	0.2
273.6100579	0.076891817	0.2
273.6731952	0.076891817	0.2
273.7363325	0.076891817	0.2
273.7994698	0.076891817	0.2
273.8626071	0.076891817	0.2
273.9257444	0.076891817	0.2
273.9888817	0.076891817	0.2
274.052019	0.076891817	0.2
274.1151564	0.076891817	0.2
274.1782937	0.076891817	0.2
274.241431	0.076891817	0.2
274.3045683	0.076891817	0.2
274.3677056	0.076940889	0.2
274.4308429	0.076989962	0.2
274.4939802	0.077039034	0.2
274.5571175	0.077088107	0.2
274.6202549	0.077137179	0.2
274.6833922	0.077186252	0.2
274.7465295	0.077235324	0.2
274.8096668	0.077284397	0.2
274.8728041	0.077333469	0.2
274.9359414	0.077382542	0.2
274.9990787	0.077431614	0.2
275.0622161	0.077480687	0.2
275.1253534	0.077529759	0.2
275.1884907	0.077578832	0.2
275.251628	0.077627904	0.2
275.3147653	0.077676976	0.2
275.3779026	0.077726049	0.2
275.4410399	0.077775121	0.2
275.5041772	0.077824194	0.2
275.5673146	0.077873266	0.2
275.6304519	0.077922339	0.2
275.6935892	0.077971411	0.2
275.7567265	0.078020484	0.2
275.8198638	0.078069556	0.2
275.8830011	0.078118629	0.2
275.9461384	0.078167701	0.2
276.0092757	0.078216774	0.2
276.0724131	0.078265846	0.2
276.1355504	0.078314919	0.2
276.1986877	0.078363991	0.2
276.261825	0.078413064	0.2
276.3249623	0.078462136	0.2
276.3880996	0.078511209	0.2
276.4512369	0.078560281	0.2
276.5143742	0.078609354	0.2
276.5785667	0.078658426	0.2
276.6441248	0.078707499	0.2
276.7096828	0.078756571	0.2
276.7752408	0.078805644	0.2
276.8407988	0.078854716	0.2
276.9063569	0.078903789	0.2
276.9719149	0.078952861	0.2
277.0374729	0.079001933	0.2
277.1030309	0.079051006	0.2
277.1685889	0.079100078	0.2
277.234147	0.079149151	0.2
277.299705	0.079198223	0.2
277.365263	0.079247296	0.2
277.430821	0.079296368	0.2
277.4963791	0.079345441	0.2
277.5619371	0.079394513	0.2
277.6274951	0.079443586	0.2
277.6930531	0.079492658	0.2
277.7586111	0.079541731	0.2
277.8241692	0.07953109	0.2
277.8897272	0.07952045	0.2
277.9552852	0.079509809	0.2
278.0208432	0.079499168	0.2
278.0864013	0.079488528	0.2
278.1519593	0.079477887	0.2
278.2175173	0.079467246	0.2
278.2830753	0.079456606	0.2
278.3486333	0.079445965	0.2
278.4141914	0.079435325	0.2
278.4797494	0.079424684	0.2
278.5453074	0.079414043	0.2
278.6108654	0.079403403	0.2
278.6764235	0.079392762	0.2
278.7419815	0.079382121	0.2
278.8075395	0.079371481	0.2
278.8730975	0.07936084	0.2
278.9386555	0.079301127	0.2
279.0042136	0.079241414	0.2
279.0697716	0.079181701	0.2
279.1353296	0.079121988	0.2
279.2008876	0.079062275	0.2
279.2664457	0.079002562	0.2
279.3320037	0.078942848	0.2
279.3975617	0.078883135	0.2
279.4631197	0.078823422	0.2
279.5286777	0.078763709	0.2
279.5942358	0.078703996	0.2
279.6597938	0.078644283	0.2
279.7253518	0.07858457	0.2
279.7909098	0.078524857	0.2
279.8564679	0.078465144	0.2
279.9220259	0.078405431	0.2
279.9875839	0.078345717	0.2
280.0531419	0.078286004	0.2
280.11589	0.078226291	0.2
280.1776645	0.078166578	0.2
280.2394391	0.078106865	0.2
280.3012136	0.078047152	0.2
280.3629882	0.077987439	0.2
280.4247627	0.077927726	0.2
280.4865373	0.077868013	0.2
280.5483118	0.077808299	0.2
280.6100864	0.077748586	0.2
280.6718609	0.077688873	0.2
280.7336355	0.07762916	0.2
280.79541	0.077569447	0.2
280.8571846	0.077509734	0.2
280.9189591	0.077450021	0.2
280.9807337	0.077390308	0.2
281.0425083	0.077330595	0.2
281.1042828	0.077270882	0.2
281.1660574	0.077211168	0.2
281.2278319	0.077151455	0.2
281.2896065	0.077091742	0.2
281.351381	0.077032029	0.2
281.4131556	0.076972316	0.2
281.4749301	0.076912603	0.2
281.5367047	0.07685289	0.2
281.5984792	0.076793177	0.2
281.6602538	0.076733464	0.2
281.7220283	0.076673751	0.2
281.7838029	0.076614037	0.2
281.8455774	0.076554324	0.2
281.907352	0.076494611	0.2
281.9691266	0.076434898	0.2
282.0309011	0.076375185	0.2
282.0926757	0.076315472	0.2
282.1544502	0.076255759	0.2
282.2162248	0.076196046	0.2
282.2779993	0.076136333	0.2
282.3397739	0.076136333	0.2
282.4015484	0.076136333	0.2
282.463323	0.076136333	0.2
282.5250975	0.076136333	0.2
282.5868721	0.076136333	0.2
282.6486466	0.076136333	0.2
282.7104212	0.076136333	0.2
282.7721957	0.076136333	0.2
282.8339703	0.076136333	0.2
282.8957448	0.076136333	0.2
282.9575194	0.076136333	0.2
283.019294	0.076136333	0.2
283.0810685	0.076136333	0.2
283.1428431	0.076136333	0.2
283.2046176	0.076136333	0.2
283.2663922	0.076136333	0.2
283.3281667	0.076136333	0.2
283.3899413	0.076136333	0.2
283.4517158	0.076136333	0.2
283.5134904	0.076136333	0.2
283.5752649	0.076136333	0.2
283.6370395	0.076136333	0.2
283.698814	0.076136333	0.2
283.7605886	0.076136333	0.2
283.8223631	0.076136333	0.2
283.8841377	0.076136333	0.2
283.9459122	0.076136333	0.2
284.0076868	0.076136333	0.2
284.0694614	0.076136333	0.2
284.1312359	0.076136333	0.2
284.1930105	0.076136333	0.2
284.254785	0.076136333	0.2
284.3165596	0.076136333	0.2
284.3783341	0.076136333	0.2
284.4401087	0.076136333	0.2
284.5018832	0.076136333	0.2
284.5636578	0.076136333	0.2
284.6254323	0.076136333	0.2
284.6872069	0.076136333	0.2
284.7489814	0.076136333	0.2
284.810756	0.076136333	0.2
284.8725305	0.076136333	0.2
284.9343051	0.076136333	0.2
284.9960796	0.076136333	0.2
285.0578542	0.076136333	0.2
285.1196288	0.076136333	0.2
285.1814033	0.076136333	0.2
285.2431779	0.076136333	0.2
285.3049524	0.076136333	0.2
285.366727	0.076136333	0.2
285.4285015	0.076136333	0.2
285.4902761	0.076136333	0.2
285.5520506	0.076136333	0.2
285.6138252	0.076136333	0.2
285.6755997	0.076136333	0.2
285.7373743	0.076136333	0.2
285.7991488	0.076136333	0.2
285.8609234	0.076136333	0.2
285.9226979	0.076136333	0.2
285.9844725	0.076136333	0.2
286.046247	0.076136333	0.2
286.1080216	0.076136333	0.2
286.1697962	0.076136333	0.2
