#depth	age	sigma_age	air_age	sigma_air_age	deporate	sigma_deporate	thinning	sigma_thinning	LID	sigma_LID	delta_depth	sigma_delta_depth	deporate_model	sigma_deporate_model	thinning_model	sigma_thinning_model	LID_model	sigma_LID_model	icelayerthick	sigma_icelayerthick	airlayerthick	sigma_airlayerthick
3.300000000000000000e+01	5.592230019452654233e+02	5.383549750621105190e+00	nan	nan	2.849828334626157769e-02	1.545029336757531863e-03	9.811213710933361920e-01	4.744354430890945773e-02	nan	nan	nan	nan	2.649999999999996803e-02	7.999999999999999334e-01	9.915000000000000480e-01	5.000000000000000278e-02	1.095300000000000011e+02	1.000000000000000000e+00	4.352245726141907439e-02	1.078927261007891440e-03	nan	nan
3.400000000000000000e+01	5.821996457958979363e+02	5.315746326998597837e+00	nan	nan	3.136490577957443820e-02	1.669292472458397229e-03	9.807663774430528392e-01	4.750960868208004007e-02	nan	nan	nan	nan	2.880000000000004778e-02	8.000000000000003775e-01	9.909999999999999920e-01	5.000000000000000278e-02	1.095300000000000011e+02	1.000000000000000000e+00	4.750897420886159711e-02	1.073551573979201470e-03	nan	nan
3.500000000000000000e+01	6.032483006374809520e+02	5.301688724295464894e+00	nan	nan	2.943510201750841604e-02	1.469207550429570347e-03	9.808344015009127226e-01	4.745062178664866820e-02	nan	nan	nan	nan	2.670000000000005702e-02	8.000000000000008216e-01	9.909999999999999920e-01	5.000000000000000278e-02	1.095300000000000011e+02	1.000000000000000000e+00	4.424557281571559614e-02	5.530067798465808501e-04	nan	nan
3.600000000000000000e+01	6.258494319227518190e+02	5.311391516601866591e+00	nan	nan	2.844831939794724429e-02	1.416426530262170254e-03	9.809024302767894721e-01	4.747253994377620412e-02	nan	nan	nan	nan	2.560000000000006715e-02	8.000000000000008216e-01	9.909999999999999920e-01	5.000000000000000278e-02	1.095300000000000011e+02	1.000000000000000000e+00	4.244060311337876507e-02	4.921769401655895710e-04	nan	nan
3.700000000000000000e+01	6.494117737991980448e+02	5.325298219290942825e+00	nan	nan	3.060325836930158361e-02	1.540848505639843408e-03	9.804410296362514599e-01	4.751224162423008796e-02	nan	nan	nan	nan	2.760000000000006892e-02	7.999999999999999334e-01	9.904999999999999361e-01	5.000000000000000278e-02	1.095300000000000011e+02	1.000000000000000000e+00	4.529252349813589484e-02	6.310533223359598076e-04	nan	nan
3.800000000000000000e+01	6.714904729478811305e+02	5.335566429964918811e+00	nan	nan	2.602393132315853827e-02	1.416362698492458320e-03	9.798003107685305801e-01	4.743055046756786131e-02	nan	nan	nan	nan	2.360000000000006537e-02	7.999999999999991562e-01	9.899999999999999911e-01	5.000000000000000278e-02	1.095300000000000011e+02	1.000000000000000000e+00	3.820616797841615286e-02	9.496562809430959384e-04	nan	nan
3.900000000000000000e+01	6.976642572584388517e+02	5.391367106973238954e+00	nan	nan	3.023532352704729961e-02	1.533716656842607938e-03	9.796545358689018324e-01	4.745380680424706593e-02	nan	nan	nan	nan	2.839999999999998082e-02	7.999999999999990452e-01	9.899999999999999911e-01	5.000000000000000278e-02	1.095300000000000011e+02	1.000000000000000000e+00	4.405987348948293275e-02	6.676521019444510603e-04	nan	nan
4.000000000000000000e+01	7.203606456227563513e+02	5.442492415337349954e+00	nan	nan	2.865004550859656662e-02	1.471754310048479326e-03	9.791396577982006688e-01	4.747057870979269623e-02	nan	nan	nan	nan	2.780000000000004690e-02	7.999999999999988232e-01	9.895000000000000462e-01	5.000000000000000278e-02	1.095300000000000011e+02	1.000000000000000000e+00	4.142905077926715279e-02	7.062581967195145655e-04	nan	nan
4.100000000000000000e+01	7.444982973717180812e+02	5.475853458536493967e+00	nan	nan	3.122932115047229173e-02	1.552979553896213305e-03	9.789196514913215408e-01	4.742047416701978407e-02	nan	nan	nan	nan	2.940000000000009273e-02	7.999999999999987121e-01	9.889999999999999902e-01	5.000000000000000278e-02	1.095300000000000011e+02	1.000000000000000000e+00	4.483016076720792303e-02	5.057322783636067440e-04	nan	nan
4.200000000000000000e+01	7.668047085664660472e+02	5.491763590753855340e+00	nan	nan	2.875625054077979650e-02	1.557663507941356006e-03	9.791944871839574072e-01	4.747570855376772453e-02	nan	nan	nan	nan	2.580000000000004512e-02	7.999999999999986011e-01	9.889999999999999902e-01	5.000000000000000278e-02	1.095300000000000011e+02	1.000000000000000000e+00	4.100469296383433410e-02	9.981971342439179950e-04	nan	nan
