#depth	age	sigma_age	air_age	sigma_air_age	deporate	sigma_deporate	thinning	sigma_thinning	LID	sigma_LID	delta_depth	sigma_delta_depth	deporate_model	sigma_deporate_model	thinning_model	sigma_thinning_model	LID_model	sigma_LID_model	icelayerthick	sigma_icelayerthick	airlayerthick	sigma_airlayerthick
3.800000000000000000e+01	1.985411126598349369e+02	6.097213305896954871e+00	nan	nan	8.992702862476262271e-02	1.334313893009862620e-03	9.891262512909057003e-01	1.469310774094240678e-02	nan	nan	nan	nan	8.359639472000113258e-02	2.000000000000048128e-01	9.940018635855385476e-01	1.435644816482154786e-02	5.490676117999999661e+01	1.000000000000000000e+00	1.332799973844364105e-01	2.689844833149891571e-04	nan	nan
3.900000000000000000e+01	2.060441140075583348e+02	6.098758820619332610e+00	nan	nan	8.728931273280982062e-02	1.329482982628567376e-03	9.887522675856960097e-01	1.506644763588022885e-02	nan	nan	nan	nan	8.159233783999964018e-02	2.000000000000057843e-01	9.938460678345135690e-01	1.472909072911524932e-02	5.490676117999999661e+01	1.000000000000000000e+00	1.283820300615339804e-01	2.664059893652953592e-04	nan	nan
4.000000000000000000e+01	2.138333661289081533e+02	6.099773128509109021e+00	nan	nan	8.091868592180026520e-02	1.267424639720453978e-03	9.883724775181600419e-01	1.542069748261638319e-02	nan	nan	nan	nan	7.607879872000111732e-02	2.000000000000068390e-01	9.936902720834885905e-01	1.510173329340895078e-02	5.490676117999999661e+01	1.000000000000000000e+00	1.181148466814329612e-01	2.514241665671157694e-04	nan	nan
4.100000000000000000e+01	2.222997023101428340e+02	6.100193051513850051e+00	nan	nan	7.851776560451280418e-02	1.266978734690728595e-03	9.879928090455651901e-01	1.578878671092003028e-02	nan	nan	nan	nan	7.427599812500051968e-02	2.000000000000079492e-01	9.935344763324636119e-01	1.547437585770265224e-02	5.490676117999999661e+01	1.000000000000000000e+00	1.137581240219393552e-01	2.704693041733478745e-04	nan	nan
4.200000000000000000e+01	2.310902832782954306e+02	6.099884166022519594e+00	nan	nan	8.044142693425888890e-02	1.337554364184025081e-03	9.876132621322504246e-01	1.616960257286327932e-02	nan	nan	nan	nan	7.656610989499990083e-02	2.000000000000090594e-01	9.933786805814386334e-01	1.584701842199635197e-02	5.490676117999999661e+01	1.000000000000000000e+00	1.156908534463266525e-01	3.202992092783410395e-04	nan	nan
4.300000000000000000e+01	2.397340089507310381e+02	6.098872721725125068e+00	nan	nan	8.429001939351110639e-02	1.442782625919836019e-03	9.872388265097460369e-01	1.651751919483651632e-02	nan	nan	nan	nan	8.070846621500038509e-02	2.000000000000101141e-01	9.932228848304136548e-01	1.621966098629005343e-02	5.490676117999999661e+01	1.000000000000000000e+00	1.203505154255437720e-01	3.714115226402144032e-04	nan	nan
4.400000000000000000e+01	2.480430718281448321e+02	6.097290041257485527e+00	nan	nan	8.591623359940163407e-02	1.509812590751908028e-03	9.868645713169894584e-01	1.687992301559083572e-02	nan	nan	nan	nan	8.272863850500433713e-02	2.000000000000107248e-01	9.930670890793887873e-01	1.659230355058375489e-02	5.490676117999999661e+01	1.000000000000000000e+00	1.217993016419715441e-01	4.154029757502257806e-04	nan	nan
4.500000000000000000e+01	2.562532995266540752e+02	6.095278322851431341e+00	nan	nan	8.460236840081007681e-02	1.507768905589173137e-03	9.864904337218031172e-01	1.725654694865069727e-02	nan	nan	nan	nan	8.182767357999942703e-02	2.000000000000081712e-01	9.929112933283638087e-01	1.696494611487745635e-02	5.490676117999999661e+01	1.000000000000000000e+00	1.190953126403076628e-01	3.742243296252002771e-04	nan	nan
4.600000000000000000e+01	2.646499356144252602e+02	6.093532456839776401e+00	nan	nan	8.026606884084343252e-02	1.452693631539322267e-03	9.861246464973115744e-01	1.760985127566152067e-02	nan	nan	nan	nan	7.799358125000388497e-02	2.000000000000055067e-01	9.927554975773388302e-01	1.733758867917115781e-02	5.490676117999999661e+01	1.000000000000000000e+00	1.122108281864599988e-01	3.164729846255334928e-04	nan	nan
4.700000000000000000e+01	2.735617315271896359e+02	6.091997222148675561e+00	nan	nan	8.248137136883232357e-02	1.517464309095770299e-03	9.857618738902951261e-01	1.796607999490123370e-02	nan	nan	nan	nan	8.052321043499732767e-02	2.000000000000027867e-01	9.925997018263138516e-01	1.771023124346485580e-02	5.490676117999999661e+01	1.000000000000000000e+00	1.145234909425557890e-01	2.909011978622043620e-04	nan	nan
4.800000000000000000e+01	2.822935645491291439e+02	6.090777382823136854e+00	nan	nan	8.489459264615514811e-02	1.588052283000828020e-03	9.853992104630984183e-01	1.833734355093598334e-02	nan	nan	nan	nan	8.325897946999738508e-02	2.000000000000001499e-01	9.924439060752888730e-01	1.808287380775855727e-02	5.490676117999999661e+01	1.000000000000000000e+00	1.170841981638873763e-01	2.803682980909455056e-04	nan	nan
4.900000000000000000e+01	2.908344267293548455e+02	6.089839666851367461e+00	nan	nan	8.426527435415412381e-02	1.603380111672564595e-03	9.850638962543758481e-01	1.869681438833959569e-02	nan	nan	nan	nan	8.301718619499887097e-02	1.999999999999975409e-01	9.922881103242638945e-01	1.845551637205225873e-02	5.490676117999999661e+01	1.000000000000000000e+00	1.154520566650807240e-01	2.560487222678221961e-04	nan	nan
5.000000000000000000e+01	2.994960307655734368e+02	6.089136449779660509e+00	nan	nan	8.189364682740882251e-02	1.586382822323867100e-03	9.847565664368180816e-01	1.904742451046878213e-02	nan	nan	nan	nan	8.105455552000107033e-02	1.999999999999948763e-01	9.921323145732389159e-01	1.882815893634596019e-02	5.490676117999999661e+01	1.000000000000000000e+00	1.114790165608853939e-01	2.240964479028514900e-04	nan	nan
5.100000000000000000e+01	3.084663287718698825e+02	6.088643492805530855e+00	nan	nan	8.203764208516199641e-02	1.619012629695556300e-03	9.844493082276625229e-01	1.941532002604797261e-02	nan	nan	nan	nan	8.157899584000194437e-02	1.999999999999921840e-01	9.919765188222139374e-01	1.920080150063966512e-02	5.490676117999999661e+01	1.000000000000000000e+00	1.109655977292324236e-01	2.222037180840959018e-04	nan	nan
5.200000000000000000e+01	3.174781308119950154e+02	6.088379532076345413e+00	nan	nan	8.235809035130478573e-02	1.656435533240160733e-03	9.841542588338505482e-01	1.978473355087350879e-02	nan	nan	nan	nan	8.228234863999883686e-02	1.999999999999894917e-01	9.918207230711889588e-01	1.957344406493336658e-02	5.490676117999999661e+01	1.000000000000000000e+00	1.107034225323968030e-01	2.323187151266815529e-04	nan	nan
5.300000000000000000e+01	3.265112752001674608e+02	6.088346688422269004e+00	nan	nan	8.048183856949987780e-02	1.650530430509141453e-03	9.838953148339029120e-01	2.012928003573517810e-02	nan	nan	nan	nan	8.078971079500085750e-02	1.999999999999867439e-01	9.916649273201639803e-01	1.994608662922706804e-02	5.490676117999999661e+01	1.000000000000000000e+00	1.075201130881796446e-01	2.280732081199790377e-04	nan	nan
5.400000000000000000e+01	3.358118606560242370e+02	6.088541690521146243e+00	nan	nan	8.131193392891955529e-02	1.701033681488043096e-03	9.836364146873775027e-01	2.049188550286897351e-02	nan	nan	nan	nan	8.201358637499467363e-02	1.999999999999839961e-01	9.915091315691390017e-01	2.031872919352076604e-02	5.490676117999999661e+01	1.000000000000000000e+00	1.079752633118796351e-01	2.568450042704608412e-04	nan	nan
5.500000000000000000e+01	3.450732411734448419e+02	6.088980274429559358e+00	nan	nan	8.146592015730326486e-02	1.738640883091127631e-03	9.833784188752437982e-01	2.087055702360652784e-02	nan	nan	nan	nan	8.256016654499376273e-02	1.999999999999812761e-01	9.913533358181140231e-01	2.069137175781446750e-02	5.490676117999999661e+01	1.000000000000000000e+00	1.075387959442122843e-01	3.012855326799186067e-04	nan	nan
5.600000000000000000e+01	3.543722108263947348e+02	6.089699662037088679e+00	nan	nan	8.002816074548990688e-02	1.742988851059101450e-03	9.831864353913651877e-01	2.120957111470162665e-02	nan	nan	nan	nan	8.149279291000066650e-02	1.999999999999785005e-01	9.911975400670890446e-01	2.106401432210816896e-02	5.490676117999999661e+01	1.000000000000000000e+00	1.050317614563122531e-01	3.275602458968186552e-04	nan	nan
5.700000000000000000e+01	3.638931403636561868e+02	6.090767495375628116e+00	nan	nan	7.687645656411369599e-02	1.709916948428121756e-03	9.829944651029217662e-01	2.156805431222105079e-02	nan	nan	nan	nan	7.867103698000121881e-02	1.999999999999756695e-01	9.910417443160640660e-01	2.143665688640187042e-02	5.490676117999999661e+01	1.000000000000000000e+00	1.003227880993492332e-01	3.618383890762490976e-04	nan	nan
5.800000000000000000e+01	3.738609654106405742e+02	6.092298895510478651e+00	nan	nan	7.658498131759214345e-02	1.725103260216694079e-03	9.828025080091870036e-01	2.194496591828888968e-02	nan	nan	nan	nan	7.831488253999552285e-02	1.999999999999783062e-01	9.908859485650390875e-01	2.180929945069557188e-02	5.490676117999999661e+01	1.000000000000000000e+00	9.938426765813730690e-02	3.409402281140842339e-04	nan	nan
5.900000000000000000e+01	3.839229201200097350e+02	6.093854091518728922e+00	nan	nan	7.865258093074990742e-02	1.795146560813331172e-03	9.826541300336401052e-01	2.229084691413631830e-02	nan	nan	nan	nan	8.035268375500415061e-02	1.999999999999811651e-01	9.907301528140141089e-01	2.218194201498927334e-02	5.490676117999999661e+01	1.000000000000000000e+00	1.015109729137824435e-01	3.211073050660551002e-04	nan	nan
6.000000000000000000e+01	3.937740718851429733e+02	6.095338658061129955e+00	nan	nan	8.149619825063803003e-02	1.885640352116177204e-03	9.825182524983172572e-01	2.264377667889065984e-02	nan	nan	nan	nan	8.318050268999499508e-02	1.999999999999839406e-01	9.905743570629891304e-01	2.255458457928297133e-02	5.490676117999999661e+01	1.000000000000000000e+00	1.046182270806262499e-01	3.158547862662895050e-04	nan	nan
