Depth	DEP	ECM	Age
Top (m)	(uS/m)	(uM)	Top (yr BP)

1436.60	18.4508	1.6704	9157
1437.15	19.3214	1.9160	9164
1437.70	20.5523	2.3417	9170
1438.25	22.0293	2.7704	9176
1438.80	19.5544	2.2700	9182
1439.35	17.0827	1.1433	9188
1439.90	19.3937	1.6827	9193
1440.45	18.8236	1.2898	9199
1441.00	18.9599	0.6454	9205
1441.55	22.2875	1.3553	9211
1442.10	18.9813	1.2531	9217
1442.65	23.3270	1.6814	9222
1443.20	19.6781	1.0675	9228
1443.75	20.1217	1.4385	9234
1444.30	21.3618	0.9190	9239
1444.85	21.0637	1.0760	9245
1445.40	20.6478	0.8245	9251
1445.95	24.8886	2.5425	9257
1446.50	20.1391	1.9657	9263
1447.05	18.7918	1.2883	9269
1447.60	22.3072	1.7771	9274
1448.15	19.0166	0.7862	9280
1448.70	19.4415	1.8181	9286
1449.25	20.2149	1.9110	9291
1449.80	19.6625	1.9167	9297
1450.35	20.8252	2.2982	9303
1450.90	20.0448	1.6135	9309
1451.45	18.9174	1.5065	9314
1452.00	21.8587	2.3899	9320
1452.55	26.0140	2.9845	9326
1453.10	20.1132	1.6697	9332
1453.65	20.3820	1.3536	9338
1454.20	20.6454	1.5156	9343
1454.75	21.8265	1.7475	9349
1455.30	23.5543	1.8500	9355
1455.85	20.8790	1.2350	9361
1456.40	23.1352	1.8416	9366
1456.95	25.4987	2.1065	9373
1457.50	25.0953	1.7571	9378
1458.05	24.0029	1.8442	9384
1458.60	25.0619	1.8708	9390
1459.15	26.9468	2.7906	9396
1459.70	30.0241	3.1452	9402
1460.25	25.9629	1.8630	9408
1460.80	26.7094	2.8441	9413
1461.35	28.1620	3.2412	9420
1461.90	28.1927	2.6566	9425
1462.45	27.1797	2.5057	9431
1463.00	22.9416	1.9785	9438
1463.55	19.2335	1.1846	9444
1464.10	21.0862	1.4491	9451
1464.65	21.3124	2.0631	9457
1465.20	24.3857	1.5238	9462
1465.75	18.8067	0.8919	9468
1466.30	21.8141	1.6466	9474
1466.85	23.3604	2.5098	9480
1467.40	19.4922	1.8390	9486
1467.95	18.4604	1.7954	9492
1468.50	19.6745	1.7249	9498
1469.05	21.8105	1.9641	9504
1469.60	19.4538	1.5695	9510
1470.15	20.2974	1.4459	9516
1470.70	18.5523	1.3299	9522
1471.25	17.9446	1.2879	9528
1471.80	21.0592	1.5170	9534
1472.35	20.3938	1.5207	9540
1472.90	18.6990	1.2428	9546
1473.45	19.6269	1.3407	9552
1474.00	23.2099	2.0376	9558
1474.55	18.8669	1.2222	9564
1475.10	21.9090	1.8376	9569
1475.65	22.3645	2.1667	9575
1476.20	22.1402	2.1719	9581
1476.75	20.0103	1.6257	9587
1477.30	22.5493	2.0879	9594
1477.85	19.9038	1.8317	9600
1478.40	20.1049	1.9718	9606
1478.95	21.7611	1.7878	9612
1479.50	22.4335	1.6608	9618
1480.05	23.1550	1.8291	9624
1480.60	20.5630	1.8705	9630
1481.15	23.6324	2.6859	9636
1481.70	21.6028	2.0740	9642
1482.25	24.2069	2.5594	9648
1482.80	26.3649	2.6995	9654
1483.35	26.2457	3.2225	9661
1483.90	24.5908	2.7556	9667
1484.45	22.4569	1.9226	9673
1485.00	22.6751	2.0703	9679
1485.55	20.3547	1.3974	9686
1486.10	21.2402	1.8541	9692
1486.65	19.7880	1.3600	9697
1487.20	21.8846	2.0992	9704
1487.75	20.0742	1.7829	9710
1488.30	21.5240	2.0378	9716
1488.85	22.3959	1.9210	9722
1489.40	23.5689	1.8163	9728
1489.95	21.2646	2.0536	9734
1490.50	20.1618	1.8875	9740
1491.05	24.0084	2.5779	9746
1491.60	22.9994	2.3062	9753
1492.15	23.3598	2.5134	9758
1492.70	27.0076	2.9196	9764
1493.25	21.1974	1.6409	9771
1493.80	21.6963	2.0476	9777
1494.35	22.4879	1.9646	9783
1494.90	20.2637	1.8121	9789
1495.45	21.1739	1.7693	9795
1496.00	24.2268	2.5821	9802
1496.55	20.3081	1.9374	9809
1497.10	20.5269	2.1167	9815
1497.65	22.3986	2.3260	9821
1498.20	22.9313	2.1389	9827
1498.75	20.6899	2.0201	9833
1499.30	21.1953	2.2592	9839
1499.85	28.2935	3.6169	9845
1500.40	24.2826	2.3880	9852
1500.95	22.3513	2.1878	9858
1501.50	22.4362	2.1129	9864
1502.05	25.2808	2.7053	9870
1502.60	23.9915	2.4999	9876
1503.15	21.3660	2.0561	9883
1503.70	22.1750	2.3944	9889
1504.25	25.6040	2.7816	9895
1504.80	24.6090	2.0050	9902
1505.35	30.7469	3.4616	9909
1505.90	26.8895	3.0581	9915
1506.45	27.4594	2.6562	9922
1507.00	22.2380	1.7483	9929
1507.55	22.9020	1.9096	9935
1508.10	26.0206	2.6265	9941
1508.65	23.7937	2.4679	9948
1509.20	22.2937	2.1694	9955
1509.75	20.1103	1.3421	9962
1510.30	21.3638	1.9640	9968
1510.85	23.8524	2.1656	9974
1511.40	23.1959	2.7226	9980
1511.95	24.0182	3.1160	9987
1514.15	20.0952	1.6555	10014
1514.70	20.4683	2.2589	10020
1515.25	18.8109	1.3401	10026
1515.80	21.8835	1.7716	10032
1516.35	20.5019	1.5547	10039
1516.90	29.3216	2.8574	10045
1517.45	24.1223	1.5880	10052
1518.00	21.2833	1.8500	10059
1519.65	21.3568	2.1631	10079
1520.20	22.8632	2.0713	10085
1520.75	26.5443	2.7920	10092
1521.30	20.6923	1.8229	10099
1521.85	19.7312	1.2221	10106
1522.40	22.4856	1.7167	10112
1522.95	22.0414	1.4582	10120
1523.50	20.0456	1.3115	10127
1524.05	20.6700	1.4763	10134
1524.60	22.3525	1.6425	10140
1525.15	22.9662	2.0338	10147
1525.70	22.3015	2.1588	10154
1526.25	19.4874	1.4810	10161
1526.80	21.0817	1.4620	10168
1527.35	20.7254	1.3464	10174
1527.90	20.9017	1.7688	10181
1528.45	27.9105	3.0039	10188
1529.00	31.7332	3.0395	10195
1529.55	31.4425	3.3329	10202
1530.10	24.4973	2.5750	10208
1530.65	21.9416	2.3944	10215
1531.20	17.4246	1.4792	10222
1531.75	17.2040	1.5923	10229
1532.30	20.1919	2.2713	10237
1532.85	17.2405	1.8312	10244
1533.40	15.3716	1.5525	10252
1533.95	16.2055	1.5393	10259
1534.50	18.0228	1.9029	10266
1535.05	19.6400	1.7594	10273
1535.60	18.2300	1.5406	10280
1536.15	24.2982	2.5594	10286
1536.70	20.8476	1.8326	10293
1537.25	20.1042	1.6302	10300
1537.80	22.2291	2.3953	10307
1538.35	19.2670	1.5889	10314
1538.90	36.2276	4.7234	10320
1539.45	18.8750	1.6593	10327
1540.00	20.1174	1.9589	10334
1540.55	20.1213	1.9425	10340
1541.10	21.0613	2.2046	10348
1541.65	18.6348	1.9554	10354
1542.20	21.2235	2.2815	10361
1542.75	20.8048	2.2235	10369
1543.30	20.9950	2.0608	10376
1543.85	18.1125	1.6301	10383
1544.40	21.5704	2.5534	10390
1544.95	21.6930	2.0824	10397
1545.50	21.8265	2.0080	10404
1546.05	18.5827	1.6333	10412
1546.60	21.8787	2.2017	10419
1547.15	20.9186	1.7805	10427
1547.70	22.7220	1.8620	10434
1548.25	21.4650	1.8456	10441
1548.80	21.1699	1.5805	10448
1549.35	22.4514	1.9739	10455
1549.90	22.8362	1.9820	10462
1550.45	25.3146	2.5687	10469
1551.00	22.4471	1.8126	10476
1551.55	23.3612	2.3699	10483
1552.10	24.0727	1.8013	10491
1552.65	23.1207	1.6349	10498
1553.20	22.2258	1.6166	10505
1553.75	26.4508	2.2662	10512
1554.30	22.7637	2.1323	10519
1554.85	20.4027	1.8491	10527
1555.40	20.1173	1.4065	10535
1555.95	18.4444	1.4202	10542
1556.50	24.0317	2.2919	10548
1557.05	19.6150	2.0811	10556
1557.60	15.3099	1.0768	10564
1558.15	18.6823	1.7326	10571
1558.70	17.6392	1.4472	10579
1559.25	19.3802	1.6475	10587
1559.80	20.0412	1.9601	10594
1560.35	20.2753	1.9204	10602
1560.90	21.1131	1.6417	10609
1561.45	23.4123	2.1421	10616
1562.00	24.1727	2.1571	10623
1562.55	22.2801	2.3512	10630
1563.10	26.4453	2.8188	10638
1563.65	25.1575	2.2964	10646
1564.20	24.3366	2.5318	10653
1564.75	21.5510	2.2988	10661
1565.30	21.5916	1.8818	10668
1565.85	20.3524	1.6218	10677
1566.40	20.3012	1.8404	10686
1566.95	22.3603	2.1472	10693
1567.50	19.6339	1.5271	10701
1568.05	19.0600	1.3761	10709
1568.60	18.5877	1.4090	10717
1569.15	19.0509	1.5134	10725
1569.70	20.9305	1.6280	10733
1570.25	22.0746	1.7672	10741
1570.80	21.0893	1.6658	10749
1571.35	20.6038	1.9729	10756
1571.90	23.2901	1.7311	10764
1572.45	22.8718	1.7478	10772
1573.00	24.3381	2.5594	10780
1573.55	23.8502	1.9420	10788
1574.10	25.1170	1.7782	10796
1574.65	25.0812	2.5665	10804
1575.20	21.2064	1.2850	10812
1575.75	23.1415	1.6256	10820
1576.30	21.2368	1.5099	10828
1576.85	19.0825	1.5211	10837
1577.40	19.3957	1.9013	10844
1577.95	18.0343	1.4786	10851
1578.50	19.5627	1.3461	10859
1579.05	19.3982	1.6319	10867
1579.60	20.8542	1.6724	10875
1580.15	22.3245	2.1525	10882
1580.70	21.8716	1.9073	10890
1581.25	19.2738	1.4515	10898
1581.80	19.7834	1.8412	10906
1582.35	20.6773	1.7871	10914
1582.90	22.0943	2.2887	10921
1583.45	24.5570	2.8962	10929
1584.00	22.7428	2.6947	10939
1584.55	20.2338	2.4689	10947
1585.10	21.2801	1.8513	10955
1585.65	21.6617	1.8608	10964
1586.20	19.6844	1.5538	10972
1586.75	20.8136	1.7639	10980
1587.30	27.2107	1.7406	10988
1587.85	25.0896	1.9570	10996
1588.40	25.3979	2.5610	11005
1588.95	21.7795	1.4906	11015
1589.50	20.7581	1.5521	11022
1590.05	17.6312	1.3724	11031
1590.60	20.5536	2.1494	11039
1591.15	25.6865	2.5207	11047
1591.70	21.9041	2.0588	11057
1592.25	22.4724	2.4824	11065
1592.80	26.8279	3.3848	11073
1593.35	27.8829	3.4806	11081
1593.90	23.5979	1.9483	11090
1594.45	24.2236	2.3031	11099
1595.00	25.0187	2.3868	11107
1595.55	29.5033	2.7163	11115
1596.10	25.2534	2.5912	11123
1596.65	24.7122	2.4889	11131
1597.20	20.8939	1.9074	11138
1597.75	20.8033	1.4725	11146
1598.30	23.8356	2.2783	11155
1598.85	30.8471	3.7659	11162
1599.40	18.9760	1.7682	11170
1599.95	19.6436	1.9548	11180
1600.50	22.6353	2.1214	11188
1601.05	20.7142	1.7690	11197
1601.60	19.1360	1.6512	11205
1602.15	18.3523	1.5620	11214
1602.70	21.1469	2.0901	11223
1603.25	22.9852	2.7531	11231
1603.80	22.1204	2.6086	11241
1604.35	21.7476	2.1620	11250
1604.90	21.1564	2.2060	11259
1605.45	20.5443	1.8378	11270
1606.00	19.0940	1.7464	11280
1606.55	20.7256	2.2027	11290
1607.10	18.2362	1.4904	11298
1607.65	18.7224	1.6011	11309
1608.20	18.8413	1.9077	11319
1608.75	18.3734	1.8151	11328
1609.30	21.6856	2.2195	11337
1609.85	21.4066	2.1616	11347
1610.40	18.4781	1.5519	11356
1610.95	20.5454	2.1765	11364
1611.50	21.3305	2.4242	11373
1612.05	20.7595	2.1116	11381
1612.60	18.5499	1.5589	11391
1613.15	15.6015	1.1184	11400
1613.70	16.7588	1.2838	11409
1614.25	17.7624	1.7202	11417
1614.80	19.5234	2.7682	11425
1615.35	20.8971	2.9722	11433
1615.90	19.5724	2.2437	11441
1616.45	16.7682	1.0562	11450
1617.00	18.1526	1.4447	11458
1617.55	16.0166	0.8472	11467
1618.10	20.5025	1.7613	11476
1618.65	20.4890	1.2725	11484
1619.20	21.4280	1.6475	11493
1619.75	20.1611	1.4402	11502
1620.30	21.7183	1.7646	11510
1620.85	19.0337	1.2128	11521
1621.40	18.2970	0.9740	11528
1621.95	19.2592	1.4627	11537
1622.50	17.2200	0.9330	11547
1623.05	17.8033	0.8801	11557
1623.60	14.4400	0.3998	11568
1624.15	12.5445	0.2178	11579
1624.70	9.4564	0.0060	11596
1625.25	10.2437	0.0045	11612
1625.80	9.6095	0.0040	11624
1626.35	9.8052	0.0040	11636
1626.90	9.7346	0.0033	11650
1627.45	11.7537	0.0068	11666
1628.00	10.4490	0.0187	11688
1628.55	9.9412	0.0037	11699
1629.10	10.2779	0.0029	11714
1629.65	10.0749	0.0037	11734
1630.20	9.9459	0.0027	11746
1630.75	10.0035	0.0042	11763
1631.30	9.2517	0.0044	11783
1631.85	9.5453	0.0026	11799
1632.40	9.7060	0.0020	11812
1632.95	9.6574	0.0176	11828
1633.50	10.3641	0.0703	11841
1634.05	10.3971	0.1056	11854
1634.60	10.7655	0.1233	11871
1635.15	9.8436	0.0021	11886
1635.70	9.7980	0.0021	11901
1636.25	10.2676	0.0018	11915
1636.80	10.8748	0.0021	11929
1637.35	10.1814	0.0035	11943
1637.90	10.2236	0.0019	11957
1638.45	10.4499	0.0024	11973
1639.00	10.9381	0.1162	11991
1639.55	10.5294	0.0349	12005
1640.10	10.4119	0.0023	12022
1640.65	10.3335	0.0027	12036
1641.20	11.9773	0.1167	12052
1641.75	9.6307	0.0034	12072
1642.30	10.0644	0.0026	12082
1642.85	10.0215	0.0020	12101
1643.40	10.8682	0.0016	12118
1643.95	10.0594	0.0020	12135
1644.50	10.1583	0.0024	12148
1645.05	9.4452	0.0023	12168
1645.60	9.2224	0.0022	12183
1646.15	9.0893	0.0021	12201
1646.70	8.5842	0.0017	12219
1647.25	8.6029	0.0030	12231
1647.80	9.3424	0.0015	12246
1648.35	8.7267	0.0014	12264
1648.90	8.0226	0.0022	12281
1649.45	9.0322	0.0016	12294
1650.00	8.5206	0.0014	12311
1650.55	9.1771	0.0174	12326
1651.10	9.3291	0.0023	12342
1651.65	9.0761	0.0017	12362
1652.20	9.3230	0.0018	12382
1652.75	11.1976	0.1339	12400
1653.30	9.4205	0.0030	12421
1653.85	9.5401	0.0022	12435
1654.40	10.5506	0.0017	12456
1654.95	10.2103	0.0016	12476
1655.50	10.7852	0.0015	12493
1656.05	10.6998	0.0018	12512
1656.60	10.6671	0.0014	12534
1657.15	10.6590	0.1031	12557
1657.70	12.3713	0.0013	12580
1658.25	9.2449	0.0016	12598
1658.80	9.6923	0.0019	12613
1659.35	10.5464	0.0022	12632
1659.90	9.5815	0.0093	12645
1660.45	10.4671	0.0412	12658
1661.00	10.3049	0.0594	12672
1661.55	13.7741	0.5005	12683
1662.10	15.3537	0.6392	12696
1662.65	13.7330	0.5882	12709
1663.20	27.1691	3.2645	12718
1663.75	15.8004	0.6552	12730
1664.30	17.7117	1.0866	12740
1664.85	17.1991	1.1528	12752
1665.40	17.1665	0.8110	12764
1665.95	18.2517	1.1460	12774
1666.50	24.8446	2.6092	12784
1667.05	15.8615	0.5926	12795
1667.60	18.7492	1.0032	12807
1668.15	23.4120	2.8838	12819
1668.70	17.9979	0.9085	12833
1669.25	14.0859	0.4753	12843
1669.80	11.7911	0.1221	12854
1670.35	12.1760	0.1169	12868
1670.90	15.4040	0.5967	12879
1671.45	12.3325	0.1968	12893
1672.00	11.6008	0.1423	12906
1672.55	12.4249	0.0938	12920
1673.10	10.2825	0.0404	12935
1673.65	9.2631	0.0034	12952
1674.20	8.9555	0.0045	12966
1674.75	10.2326	0.0472	12978
1675.30	9.3930	0.0025	12996
1675.85	12.7503	0.6054	13010
1676.40	10.4076	0.1211	13026
1676.95	10.3037	0.0674	13039
1677.50	15.9507	0.8283	13052
1678.05	10.9175	0.1133	13065
1678.60	12.0667	0.1994	13079
1679.15	10.9509	0.1670	13092
1679.70	12.3332	0.3994	13103
1680.25	15.7175	1.1775	13115
1680.80	14.0997	0.8529	13130
1681.35	11.8174	0.7122	13142
1681.90	9.4399	0.2654	13153
1682.45	10.6148	0.5762	13163
1683.00	10.8974	0.3871	13173
1683.55	9.7127	0.1154	13185
1684.10	12.2075	0.4646	13196
1684.65	12.2682	0.3867	13206
1685.20	13.0660	0.3867	13217
1685.75	14.0304	0.3595	13228
1686.30	12.5418	0.3635	13240
1686.85	15.6602	0.9076	13249
1687.40	17.7457	1.2637	13260
1687.95	15.4020	0.8015	13270
1688.50	14.9513	0.7523	13282
1689.05	19.7354	1.9700	13292
1689.60	16.1621	0.8394	13304
1690.15	16.6572	1.2527	13314
1690.70	17.7596	1.7234	13324
1691.25	16.2846	1.5024	13333
1691.80	20.2529	2.1536	13341
1692.35	19.6872	1.8327	13352
1692.90	18.7933	1.4882	13362
1693.45	19.9481	2.5267	13372
1694.00	22.0241	3.4985	13383
1694.55	23.8535	3.4420	13393
1695.10	21.4806	2.2941	13403
1695.65	25.9624	3.9447	13416
1696.20	26.3352	3.8010	13429
1696.75	15.4633	0.8913	13442
1697.30	17.3997	1.2821	13453
1697.85	16.2455	0.9638	13463
1698.40	12.0538	0.3599	13474
1698.95	12.8431	0.3355	13485
1699.50	13.1691	0.5422	13495
1700.05	14.5172	1.0098	13505
1700.60	12.4945	0.6510	13516
1701.15	13.0821	0.9484	13526
1701.70	11.4614	0.3625	13537
1702.25	11.8041	0.4224	13546
1702.80	12.2488	0.4403	13556
1703.35	13.3749	0.6408	13567
1703.90	13.8459	0.7216	13577
1704.45	11.4730	0.4140	13588
1705.00	16.5916	1.4344	13598
1705.55	14.0848	0.9727	13610
1706.10	19.5493	1.9134	13621
1706.65	12.9431	0.4589	13631
1707.20	10.1648	0.2248	13642
1707.75	12.6122	0.5486	13653
1708.30	13.5252	0.7010	13665
1708.85	16.4690	1.0937	13674
1709.40	15.2160	1.1150	13684
1709.95	13.3118	0.6370	13696
1710.50	13.6844	0.6763	13707
1711.05	12.0414	0.3824	13717
1711.60	14.1516	1.0323	13727
1712.15	11.9129	0.6247	13737
1712.70	13.2889	0.7332	13747
1713.25	15.8378	1.4252	13757
1713.80	13.3319	0.7442	13768
1714.35	12.9058	0.6867	13780
1714.90	9.3623	0.0987	13790
1715.45	8.1934	0.0021	13804
1716.00	9.2913	0.0034	13817
1716.55	13.0066	0.4998	13834
1717.10	18.0013	1.1429	13847
1717.65	14.7240	0.5106	13861
1718.20	14.0862	0.4153	13875
1718.75	20.8178	1.3577	13888
1719.30	15.4073	0.6749	13897
1719.85	16.6266	0.9731	13908
1720.40	18.3794	1.3986	13918
1720.95	18.2221	1.1098	13928
1721.50	23.1309	1.9710	13938
1722.05	20.6566	2.0248	13951
1722.60	21.4524	2.1087	13960
1723.15	15.9212	0.8482	13972
1723.70	19.5858	1.1546	13983
1724.25	18.6207	1.5461	13993
1724.80	18.7396	1.7338	14004
1725.35	22.0790	2.3119	14013
1725.90	19.4503	1.9485	14023
1726.45	19.2104	2.0904	14035
1727.00	18.1216	1.8312	14045
1727.55	20.8321	2.3548	14054
1728.10	21.0627	2.3867	14064
1728.65	21.2526	2.7386	14073
1729.20	16.2183	1.2979	14083
1729.75	19.5127	1.8350	14092
1730.30	20.5956	2.2952	14102
1730.85	20.1062	1.7264	14110
1731.40	20.2287	1.7194	14120
1731.95	20.7166	1.7078	14128
1732.50	21.9078	1.8360	14137
1733.05	16.6029	1.0818	14146
1733.60	19.0551	1.6788	14155
1734.15	20.5083	1.5113	14165
1734.70	18.6999	1.2688	14174
1735.25	19.4665	1.6003	14184
1735.80	16.8082	0.9852	14193
1736.35	18.6275	1.1877	14202
1736.90	16.4531	0.8379	14211
1737.45	17.2199	1.0586	14222
1738.00	15.6673	0.9213	14231
1738.55	21.5615	2.0993	14240
1739.10	18.3619	1.5552	14249
1739.65	19.3850	1.6067	14258
1740.20	18.3827	1.5884	14267
1740.75	18.8318	1.6102	14277
1741.30	18.3776	1.3837	14286
1741.85	21.8588	2.1269	14294
1742.40	19.8983	1.7203	14303
1742.95	18.3949	1.4803	14311
1743.50	18.3627	1.1608	14320
1744.05	21.1571	1.5304	14330
1744.60	18.4795	1.0794	14338
1745.15	16.3225	1.1039	14347
1745.70	15.0522	0.8488	14356
1746.25	13.0543	0.6129	14364
1746.80	13.1482	0.6856	14373
1747.35	13.4076	0.7989	14383
1747.90	13.6672	0.6666	14391
1748.45	13.4972	0.5347	14400
1749.00	15.5271	1.0477	14410
1749.55	16.5987	1.6294	14420
1750.10	14.5992	1.0313	14429
1750.65	9.9341	0.2188	14440
1751.20	11.7200	0.6122	14449
1751.75	10.2133	0.5097	14459
1752.30	9.0337	0.1897	14470
1752.85	8.8027	0.0213	14481
1753.40	11.0045	0.3584	14493
1753.95	8.2843	0.0022	14507
1754.50	9.9553	0.0281	14520
1755.05	13.6229	0.3166	14538
1755.60	10.6887	0.0041	14556
1756.15	11.7299	0.0897	14574
1756.70	10.2294	0.0034	14588
1757.25	11.0937	0.0031	14601
1757.80	10.7907	0.0028	14617
1758.35	11.8213	0.1488	14630
1758.90	10.6408	0.0029	14644
1759.45	11.3377	0.0029	14660
1760.00	10.7524	0.0171	14683
1760.55	9.4884	0.0020	14698
1761.10	9.9895	0.0027	14712
1761.65	10.0264	0.0027	14728
1762.20	10.1995	0.0027	14741
1762.75	9.9766	0.0035	14755
1763.30	9.7260	0.0035	14773
1763.85	10.5651	0.0120	14788
1764.40	10.7080	0.0091	14803
1764.95	10.4092	0.0074	14822
1765.50	10.0482	0.0019	14838
1766.05	10.5443	0.0018	14852
1766.60	9.4728	0.0019	14870
1767.15	9.0699	0.0030	14885
1767.70	9.0153	0.0032	14900
1768.25	8.9821	0.0048	14915
1768.80	9.7660	0.0017	14928
1769.35	10.0756	0.1226	14941
1769.90	9.0195	0.0028	14957
1770.45	9.8420	0.0018	14974
1771.00	11.0106	0.0013	14988
1771.55	11.2171	0.0011	15004
1772.10	10.2531	0.0028	15018
1772.65	11.0613	0.0026	15034
1773.20	10.6314	0.0028	15051
1773.75	10.0606	0.0021	15067
1774.30	9.8489	0.0018	15085
1774.85	10.6666	0.0020	15099
1775.40	10.6528	0.1040	15118
1775.95	10.0330	0.0024	15135
1776.50	9.7048	0.0022	15158
1777.05	9.7041	0.0019	15178
1777.60	9.1643	0.0023	15193
1778.15	8.8252	0.0831	15207
1778.70	8.6411	0.0012	15222
1779.25	8.8426	0.0359	15238
1779.80	9.4096	0.0018	15251
1780.35	8.3356	0.0026	15277
1780.90	7.9472	0.0027	15292
1781.45	8.4481	0.0029	15310
1782.00	9.5198	0.0030	15326
1782.55	9.1290	0.0022	15345
1783.10	8.7104	0.0020	15362
1783.65	8.6682	0.0019	15380
1784.20	8.3222	0.0026	15396
1784.75	7.5408	0.0025	15414
1785.30	7.0149	0.0023	15431
1785.85	7.8580	0.0017	15447
1786.40	9.4725	0.0032	15468
1786.95	9.3399	0.0032	15492
1787.50	8.9274	0.0032	15511
1788.05	9.2218	0.0024	15532
1788.60	10.9081	0.0024	15551
1789.15	11.0300	0.0022	15573
1789.70	10.1344	0.0025	15594
1790.25	10.8505	0.0026	15610
1790.80	10.6994	0.0021	15627
1791.35	10.0520	0.0023	15644
1791.90	10.2377	0.0026	15658
1792.45	9.1623	0.0027	15675
1793.00	11.1354	0.0429	15688
1793.55	10.1279	0.0016	15704
1794.10	9.6613	0.0012	15720
1794.65	10.3972	0.0022	15735
1795.20	9.7915	0.0023	15753
1795.75	9.9435	0.0018	15767
1796.30	9.7976	0.1104	15787
1796.85	9.8747	0.0028	15804
1797.40	9.1272	0.0023	15823
1797.95	10.1445	0.0025	15839
1798.50	9.9571	0.0019	15856
1799.05	9.3059	0.0021	15869
1799.60	9.2622	0.0024	15885
1800.15	9.3744	0.0024	15898
1800.70	9.4694	0.0026	15914
1801.25	8.6911	0.0041	15932
1801.80	9.3126	0.0038	15948
1802.35	9.4390	0.0037	15966
1802.90	9.4870	0.0114	15981
1803.45	9.4105	0.0097	16002
1804.00	9.3569	0.0062	16021
1804.55	8.1795	0.0027	16042
1805.10	9.1646	0.0024	16055
1805.65	8.5932	0.0023	16073
1806.20	8.3329	0.0022	16091
1806.75	9.3174	0.0022	16105
1807.30	9.0401	0.0018	16125
1807.85	9.5290	0.0013	16142
1808.40	9.5376	0.0018	16163
1808.95	9.6301	0.0014	16185
1809.50	9.1258	0.0016	16204
1810.05	9.1628	0.0016	16221
1810.60	8.9744	0.0015	16237
1811.15	9.2435	0.0024	16256
1811.70	8.9651	0.0026	16273
1812.25	8.9492	0.0023	16288
1812.80	8.9069	0.0016	16303
1813.35	9.2579	0.0018	16325
1813.90	9.4868	0.0014	16344
1814.45	8.8752	0.0016	16362
1815.00	8.6366	0.0017	16380
1815.55	9.3512	0.0025	16394
1816.10	9.5238	0.0024	16415
1816.65	8.8971	0.0022	16437
1817.20	8.9269	0.0033	16455
1817.75	9.5525	0.0030	16474
1818.30	9.4214	0.0025	16492
1818.85	9.8075	0.0027	16509
1819.40	9.8266	0.0027	16530
1819.95	11.6107	0.0017	16548
1820.50	11.3019	0.0011	16572
1821.05	10.1558	0.0018	16594
1821.60	10.6170	0.0017	16610
1822.15	10.5595	0.0018	16625
1822.70	10.6008	0.0017	16639
1823.25	10.1721	0.0015	16654
1823.80	10.5621	0.0021	16670
1824.35	10.3334	0.0019	16688
1824.90	8.8928	0.0020	16703
1825.45	7.8676	0.0069	16720
1826.00	7.8151	0.0046	16733
1826.55	8.6596	0.0045	16746
1827.10	8.9721	0.0037	16763
1827.65	8.1519	0.0042	16779
1828.20	9.0152	0.0033	16791
1828.75	9.3233	0.0025	16807
1829.30	9.4611	0.0028	16825
1829.85	9.2713	0.0023	16837
1830.40	9.0960	0.0024	16854
1830.95	9.0761	0.0026	16870
1831.50	9.7554	0.0022	16882
1832.05	9.5721	0.0012	16898
1832.60	9.3097	0.0020	16912
1833.15	9.4662	0.0022	16930
1833.70	8.9942	0.0017	16942
1834.25	9.0499	0.0018	16960
1834.80	8.7134	0.0021	16976
1835.35	8.5538	0.0024	16992
1835.90	9.6062	0.0023	17012
1836.45	9.9769	0.0019	17031
1837.00	8.8156	0.0020	17050
1837.55	8.6997	0.0019	17063
1838.10	9.7874	0.0023	17076
1838.65	10.5073	0.0025	17090
1839.20	10.4000	0.0019	17108
1839.75	10.6345	0.0018	17124
1840.30	9.4627	0.0021	17144
1840.85	8.7122	0.0021	17160
1841.40	8.6065	0.0026	17173
1841.95	8.0494	0.0020	17192
1842.50	9.2080	0.0030	17208
1843.05	9.5308	0.0034	17222
1843.60	9.3500	0.0020	17236
1844.15	9.2172	0.0021	17250
1844.70	10.3556	0.0024	17265
1845.25	10.4179	0.0020	17283
1845.80	10.7325	0.0019	17297
1846.35	10.6664	0.0019	17314
1846.90	10.2513	0.0019	17331
1847.45	11.0995	0.0020	17346
1848.00	10.3666	0.0022	17365
1848.55	10.0604	0.0018	17381
1849.10	9.6238	0.0019	17395
1849.65	8.3515	0.0020	17411
1850.20	8.2213	0.0019	17425
1850.75	8.7216	0.0018	17440
1851.30	9.2014	0.0018	17458
1851.85	9.2862	0.0022	17478
1852.40	8.2536	0.0020	17498
1852.95	9.4623	0.0018	17517
1853.50	8.9354	0.0022	17537
1854.05	9.2705	0.0021	17555
1854.60	8.3542	0.0018	17574
1855.15	10.0212	0.0017	17586
1855.70	9.8051	0.0022	17602
1856.25	9.9177	0.0020	17618
1856.80	8.9689	0.0019	17634
1857.35	10.9810	0.0016	17649
1857.90	10.3594	0.0015	17668
1858.45	9.7907	0.0023	17687
1859.00	9.6409	0.0020	17700
1859.55	10.1930	0.0015	17717
1860.10	9.7231	0.0019	17733
1860.65	8.7605	0.0016	17748
1861.20	8.4353	0.0015	17766
1861.75	9.5201	0.0025	17780
1862.30	9.7918	0.0026	17800
1862.85	8.9746	0.0025	17819
1863.40	9.3202	0.0020	17834
1863.95	9.1964	0.0018	17851
1864.50	10.0768	0.0019	17867
1865.05	10.0743	0.0021	17884
