#PROGRAM: dep90.pas
#PROT: N: 175
#PROT: TE: -25.9
#PROT: T: 95.700
#PROT: DB: 1650 78.00 # end of core
#PROT: DB: 550 78.00 # bag cut
#PROT: DB: 1100 78.00 # bag cut
#PROT: DB: 940 78.00
#PROT: CC: 710 870
# depth c250k g250k c200k g200k c100k g100k c50k g50k 
    95.955   0.186245  69.278000   0.186336  69.331700   0.188424  69.427800   0.200002  70.517600 
    95.960   0.186349  66.655000   0.186343  66.636900   0.187584  66.981200   0.196482  68.529400 
    95.965   0.186484  66.909300   0.186495  66.903500   0.187807  67.266100   0.197105  68.781000 
    95.970   0.186682  69.651300   0.186766  69.628600   0.188881  69.941200   0.201075  71.075600 
    95.975   0.187081  74.458000   0.187339  74.359000   0.190978  74.379600   0.208197  74.754300 
    95.980   0.187505  79.671600   0.188044  79.570900   0.193538  79.215400   0.216200  78.583300 
    95.985   0.187737  82.945400   0.188429  82.797200   0.195054  82.207000   0.220980  80.951400 
    95.990   0.187745  83.679000   0.188435  83.536000   0.195061  83.034000   0.221549  81.859800 
    95.995   0.187718  82.260200   0.188247  82.191000   0.193829  82.049500   0.218271  81.701500 
    96.000   0.187718  82.120200   0.188186  82.056600   0.193347  82.055500   0.217160  82.059500 
    96.005   0.187731  83.702500   0.188281  83.641000   0.193964  83.505400   0.219179  83.222600 
    96.010   0.187844  85.039800   0.188425  84.959300   0.194441  84.770500   0.220803  84.363700 
    96.015   0.188059  86.239600   0.188674  86.152000   0.195011  85.928900   0.222468  85.377400 
    96.020   0.188237  87.179800   0.188884  87.084100   0.195448  86.829600   0.223779  86.177700 
    96.025   0.188358  87.931100   0.189037  87.835400   0.195836  87.557700   0.224838  86.809000 
    96.030   0.188324  88.660400   0.189036  88.551600   0.196139  88.173500   0.225993  87.226700 
    96.035   0.188098  88.830000   0.188826  88.692100   0.196092  88.259800   0.226265  87.187800 
    96.040   0.187910  88.207900   0.188627  88.087900   0.195763  87.683600   0.225441  86.666100 
    96.045   0.187756  86.907000   0.188407  86.798100   0.195143  86.465100   0.223615  85.670400 
    96.050   0.187529  85.401700   0.188136  85.304800   0.194412  85.044400   0.221361  84.480100 
    96.055   0.187068  83.640600   0.187619  83.579800   0.193367  83.390100   0.218637  83.062000 
    96.060   0.186525  81.781300   0.187013  81.703000   0.192223  81.622000   0.215751  81.558700 
    96.065   0.186303  80.574200   0.186751  80.498200   0.191663  80.433600   0.214062  80.523400 
    96.070   0.186223  80.034800   0.186673  79.959300   0.191522  79.892400   0.213520  79.961400 
    96.075   0.186049  79.663500   0.186492  79.591700   0.191307  79.500000   0.213092  79.624400 
    96.080   0.185936  79.507800   0.186362  79.437300   0.191106  79.386900   0.212787  79.576600 
    96.085   0.186150  80.051200   0.186596  79.978300   0.191417  79.929400   0.213613  80.042500 
    96.090   0.186604  81.463500   0.187099  81.363600   0.192281  81.267100   0.215776  81.208500 
    96.095   0.186791  82.973200   0.187322  82.886400   0.193001  82.731600   0.218032  82.452900 
    96.100   0.186586  84.002800   0.187167  83.918600   0.193130  83.761700   0.219541  83.359800 
    96.105   0.186403  85.412700   0.187035  85.354200   0.193518  85.101800   0.221572  84.490600 
    96.110   0.186342  87.178200   0.187054  87.064500   0.194149  86.738400   0.224114  85.802600 
    96.115   0.186161  88.387300   0.186900  88.271800   0.194376  87.873600   0.225762  86.768700 
    96.120   0.185881  89.013000   0.186662  88.886500   0.194369  88.481700   0.226672  87.270300 
    96.125   0.185779  89.639300   0.186597  89.521400   0.194569  89.086900   0.227837  87.754200 
    96.130   0.186024  90.455100   0.186882  90.345400   0.195178  89.840100   0.229407  88.308500 
    96.135   0.186379  91.314900   0.187293  91.166800   0.195935  90.566400   0.231071  88.815700 
    96.140   0.186408  91.466500   0.187351  91.313800   0.196156  90.635000   0.231459  88.743400 
    96.145   0.186191  89.938000   0.187053  89.815900   0.195299  89.309600   0.229184  87.727300 
    96.150   0.185972  87.982000   0.186742  87.909400   0.194368  87.484700   0.226499  86.224800 
    96.155   0.185985  86.549200   0.186736  86.408700   0.194157  85.995400   0.225071  84.776800 
    96.160   0.186408  85.503100   0.187164  85.364800   0.194508  84.841600   0.224431  83.514200 
    96.165   0.186815  83.859900   0.187537  83.701800   0.194595  83.119700   0.222810  81.809300 
    96.170   0.186467  78.743700   0.186975  78.662500   0.192288  78.427100   0.215396  78.060800 
    96.175   0.185835  72.057400   0.186021  72.020100   0.188952  72.302900   0.205107  73.297500 
    96.180   0.185506  67.980000   0.185515  67.981200   0.187190  68.470900   0.199156  70.099400 
    96.185   0.185358  67.992100   0.185397  67.988700   0.187185  68.434100   0.199564  69.919600 
    96.190   0.185617  72.241900   0.185879  72.184600   0.189409  72.262600   0.206646  72.731700 
    96.195   0.186024  77.159000   0.186565  77.038800   0.192095  76.652000   0.214852  75.969900 
    96.200   0.186161  79.339400   0.186796  79.205800   0.193088  78.741000   0.218432  77.619000 
    96.205   0.186192  80.036600   0.186832  79.926600   0.193178  79.482600   0.219243  78.456300 
    96.210   0.186056  80.053000   0.186664  79.920500   0.192807  79.608200   0.218847  78.763700 
    96.215   0.186034  80.342700   0.186647  80.242300   0.192851  79.921900   0.219143  79.180700 
    96.220   0.186107  81.441500   0.186777  81.307000   0.193445  80.828500   0.220901  79.811600 
    96.225   0.186047  81.927700   0.186756  81.787100   0.193726  81.211500   0.221690  79.985500 
    96.230   0.185803  81.141700   0.186471  80.991500   0.193151  80.496600   0.220328  79.457000 
    96.235   0.185244  79.316600   0.185802  79.199200   0.191757  78.897700   0.217223  78.216700 
    96.240   0.184300  77.704900   0.184775  77.514200   0.190117  77.359600   0.213888  77.017000 
    96.245   0.181930  76.664300   0.182408  76.543400   0.187655  76.328400   0.210668  75.977300 
    96.250   0.176907  75.519400   0.177430  75.372000   0.182973  74.933400   0.206101  74.283500 
    96.255   0.177349  76.243700   0.177923  76.107100   0.183899  75.558700   0.208084  74.647000 
    96.260   0.182043  77.512100   0.182632  77.390000   0.188615  76.990900   0.213293  76.127900 
    96.265   0.183814  77.115200   0.184324  76.981000   0.189863  76.741700   0.213579  76.170100 
    96.270   0.184684  76.773300   0.185137  76.635400   0.190329  76.500200   0.213139  76.169900 
    96.275   0.184961  76.712100   0.185411  76.576700   0.190534  76.449200   0.213042  76.184600 
    96.280   0.185058  77.125500   0.185521  76.963500   0.190723  76.815400   0.213603  76.519400 
    96.285   0.184995  77.538400   0.185489  77.473400   0.190790  77.330200   0.214033  77.004900 
    96.290   0.184894  78.569700   0.185402  78.493500   0.190973  78.289100   0.215073  77.834500 
    96.295   0.184932  80.561700   0.185559  80.454300   0.191792  80.076300   0.217605  79.274800 
    96.300   0.185060  81.716600   0.185720  81.597100   0.192185  81.165800   0.218855  80.197500 
    96.305   0.185076  81.718900   0.185699  81.606300   0.191860  81.302700   0.218160  80.608000 
    96.310   0.185500  82.014000   0.186071  81.920200   0.192005  81.749400   0.218082  81.271100 
    96.315   0.185924  83.129000   0.186521  83.037500   0.192713  82.859100   0.219651  82.291200 
    96.320   0.185985  84.734400   0.186664  84.632200   0.193408  84.309100   0.222013  83.418900 
    96.325   0.186158  86.408900   0.186891  86.297300   0.194157  85.884100   0.224314  84.723700 
    96.330   0.186377  87.794000   0.187164  87.699100   0.194761  87.206300   0.225974  85.911400 
    96.335   0.186357  88.660600   0.187173  88.541700   0.195039  88.003800   0.227077  86.546200 
    96.340   0.186240  88.831300   0.187073  88.697800   0.195067  88.114600   0.227231  86.596600 
    96.345   0.186111  87.759700   0.186879  87.650900   0.194379  87.194200   0.225286  85.991100 
    96.350   0.186011  85.531200   0.186615  85.474900   0.192934  85.359600   0.221281  84.901200 
    96.355   0.186276  85.830500   0.186883  85.767100   0.193266  85.646800   0.221647  85.178200 
    96.360   0.186667  87.979700   0.187404  87.873700   0.194643  87.487000   0.224968  86.467800 
    96.365   0.186799  88.646100   0.187524  88.550200   0.194852  88.192400   0.225738  87.126600 
    96.370   0.186931  89.269700   0.187689  89.180400   0.195215  88.787200   0.226575  87.614800 
    96.375   0.187203  90.378000   0.188054  90.239700   0.196140  89.656700   0.228621  88.071100 
    96.380   0.187628  90.682200   0.188509  90.553300   0.196763  89.843600   0.229228  88.124400 
    96.385   0.187837  89.454600   0.188646  89.307300   0.196332  88.707400   0.227056  87.322000 
    96.390   0.187804  86.550700   0.188423  86.450400   0.194800  86.146800   0.221838  85.565500 
    96.395   0.187926  81.569600   0.188246  81.551200   0.192275  81.836700   0.213264  82.718100 
    96.400   0.188232  78.608300   0.188338  78.656200   0.190973  79.344200   0.208490  81.135000 
    96.405   0.187000  80.527400   0.187289  80.506100   0.191311  80.853500   0.212613  81.782400 
    96.410   0.184258  84.048000   0.184937  83.922700   0.191761  83.541200   0.220234  82.623600 
    96.415   0.182342  86.237300   0.183302  86.062700   0.192001  85.166600   0.225369  83.055300 
    96.420   0.182250  87.044400   0.183262  86.870700   0.192384  85.970700   0.227342  83.671600 
    96.425   0.183772  87.807500   0.184724  87.667000   0.193574  86.979600   0.228906  85.002000 
    96.430   0.185602  89.065000   0.186510  88.951600   0.195264  88.409500   0.231141  86.629200 
    96.435   0.186673  90.807300   0.187643  90.673700   0.196785  90.052400   0.233737  88.082400 
    96.440   0.186275  91.276300   0.187302  91.115200   0.196787  90.378300   0.234390  88.204200 
    96.445   0.186094  90.709000   0.187086  90.564300   0.196305  89.884100   0.233314  87.926900 
    96.450   0.187052  90.116400   0.187931  89.999300   0.196489  89.563700   0.232307  88.094800 
    96.455   0.186701  88.784500   0.187545  88.680700   0.195840  88.311700   0.230975  87.008700 
    96.460   0.184345  86.118200   0.185217  86.015100   0.193536  85.550800   0.228313  84.118400 
    96.465   0.182875  84.069600   0.183722  83.964500   0.191919  83.511900   0.226246  82.122300 
    96.470   0.182486  84.048500   0.183373  83.929400   0.191924  83.387400   0.226900  81.733600 
    96.475   0.181173  83.998800   0.182169  83.822200   0.191335  83.019000   0.227259  80.902000 
    96.480   0.180829  83.427600   0.181800  83.256600   0.190801  82.532700   0.226374  80.534000 
    96.485   0.182000  83.066000   0.182818  82.968200   0.190836  82.613800   0.224991  81.413200 
    96.490   0.182529  83.026800   0.183262  82.973000   0.190608  82.913900   0.223863  82.259900 
    96.495   0.182515  84.364600   0.183260  84.322000   0.190955  84.245200   0.225614  83.481500 
    96.500   0.182241  87.214500   0.183179  87.130900   0.192205  86.732700   0.230635  85.160700 
    96.505   0.181433  90.154300   0.182599  90.000000   0.193435  89.133700   0.236210  86.401200 
    96.510   0.181189  91.607800   0.182439  91.449800   0.193902  90.534400   0.239103  87.432500 
    96.515   0.181763  94.022400   0.183111  93.860300   0.195422  92.865000   0.243558  89.278800 
    96.520   0.182531  98.476300   0.184175  98.203500   0.198537  96.630600   0.251324  91.712100 
    96.525   0.183179 101.363000   0.184994 101.042000   0.200595  99.028300   0.256424  93.329500 
    96.530   0.183002 101.775000   0.184874 101.442000   0.200700  99.342800   0.256939  93.468100 
    96.535   0.181442 100.035000   0.183289  99.679500   0.198889  97.493000   0.253700  91.685200 
    96.540   0.178692  95.761900   0.180431  95.389600   0.194921  93.345600   0.246079  88.121500 
    96.545   0.175250  88.721400   0.176629  88.477400   0.188471  87.102900   0.232780  83.443700 
    96.550   0.172547  80.804600   0.173399  80.689600   0.181610  80.301800   0.216689  79.049900 
    96.555   0.173702  76.800900   0.174197  76.791200   0.179597  77.107800   0.207365  77.594200 
    96.560   0.180218  80.842500   0.180572  80.820500   0.185306  81.343300   0.211863  82.291400 
    96.565   0.188256  91.456000   0.188916  91.430900   0.195701  91.486100   0.227213  91.412200 
    96.570   0.193079 101.843000   0.194092 101.707000   0.203603 100.964000   0.241467  99.258700 
    96.575   0.194298 105.918000   0.195424 105.702000   0.205701 104.761000   0.245443 102.588000 
    96.580   0.193791 104.473000   0.194762 104.339000   0.203912 103.798000   0.241373 102.339000 
    96.585   0.193211 101.903000   0.194022 101.817000   0.201953 101.570000   0.236229 100.818000 
    96.590   0.193080  99.738600   0.193742  99.649400   0.200730  99.550800   0.231903  99.325100 
    96.595   0.192754  96.545400   0.193308  96.510300   0.198834  96.825400   0.226230  97.366700 
    96.600   0.192217  94.823100   0.192668  94.794900   0.197650  95.159400   0.223547  96.029600 
    96.605   0.192846  97.476800   0.193445  97.410600   0.199596  97.379600   0.227690  97.441700 
    96.610   0.193643  99.804900   0.194358  99.694000   0.201451  99.409900   0.231716  98.836300 
    96.615   0.193875 100.330000   0.194621 100.225000   0.202041  99.883900   0.233245  99.045800 
    96.620   0.194094 100.615000   0.194897 100.496000   0.202612 100.040000   0.234170  98.938200 
    96.625   0.193667  99.535400   0.194436  99.412100   0.201945  98.930800   0.232642  97.901100 
    96.630   0.187123  94.483600   0.187811  94.341300   0.194547  93.944200   0.222395  93.189100 
    96.635   0.163336  75.709600   0.163963  75.571400   0.169934  75.050800   0.193915  74.134100 
    96.640   0.154835  67.248900   0.155512  67.094500   0.161873  66.436700   0.186191  65.020100 
    96.645   0.181063  87.388600   0.181758  87.292100   0.188631  86.772300   0.216545  85.711200 
    96.650   0.199348 101.152000   0.199872 101.030000   0.205587 100.984000   0.231764 101.155000 
    96.655   0.198266  97.759300   0.198633  97.736300   0.203173  97.961400   0.225950  98.739000 
    96.660   0.196036  94.961000   0.196398  94.919500   0.200758  95.131500   0.222228  95.863500 
    96.665   0.195325  94.377400   0.195690  94.335400   0.200051  94.447000   0.221025  95.066500 
    96.670   0.194319  93.492600   0.194704  93.418300   0.199178  93.452800   0.219991  93.934500 
    96.675   0.193500  92.553100   0.193906  92.498700   0.198426  92.505600   0.219229  92.895200 
    96.680   0.192845  92.005500   0.193313  91.936000   0.197947  91.861400   0.218956  92.121400 
    96.685   0.192417  91.991800   0.192902  91.932500   0.197781  91.766700   0.219209  91.863100 
    96.690   0.192285  91.530200   0.192718  91.452000   0.197371  91.358600   0.218227  91.654600 
    96.695   0.192064  90.251600   0.192398  90.228400   0.196257  90.399400   0.215663  91.248500 
    96.700   0.191732  90.170400   0.191992  90.190900   0.195614  90.555600   0.215161  91.659700 
    96.705   0.191485  93.148700   0.191911  93.093300   0.196779  93.184300   0.219708  93.641000 
    96.710   0.191280  96.514100   0.191919  96.413600   0.198145  96.192200   0.225067  95.811400 
    96.715   0.190906  98.103700   0.191578  98.062800   0.198299  97.813800   0.227343  97.252600 
    96.720   0.190789 100.470000   0.191566 100.360000   0.199088 100.016000   0.230566  99.041300 
    96.725   0.190789 102.838000   0.191736 102.701000   0.200155 102.080000   0.233940 100.559000 
    96.730   0.190749 103.228000   0.191701 103.119000   0.200106 102.554000   0.234170 101.077000 
    96.735   0.190598 102.165000   0.191431 102.071000   0.199323 101.696000   0.232243 100.588000 
    96.740   0.190103 100.437000   0.190866 100.378000   0.198253 100.105000   0.229786  99.280600 
    96.745   0.189885  99.224300   0.190617  99.143400   0.197821  98.854100   0.228248  98.088400 
    96.750   0.189845  98.219800   0.190578  98.078700   0.197764  97.698100   0.227190  96.813900 
    96.755   0.189648  95.161900   0.190255  95.084800   0.196412  94.840800   0.222597  94.550100 
    96.760   0.189488  90.150600   0.189803  90.155100   0.193815  90.489500   0.214662  91.491900 
    96.765   0.189457  88.115400   0.189671  88.108300   0.192990  88.576900   0.211789  89.945100 
    96.770   0.189730  89.809900   0.190107  89.773100   0.194388  89.952400   0.215344  90.664400 
    96.775   0.190083  92.145300   0.190607  92.064500   0.196109  91.894400   0.219933  91.804100 
    96.780   0.190246  92.934800   0.190865  92.829800   0.196983  92.499700   0.222338  92.014000 
    96.785   0.190234  92.264600   0.190834  92.179500   0.196893  91.877700   0.222262  91.406800 
    96.790   0.189708  90.904100   0.190290  90.830100   0.196012  90.593100   0.220457  90.274100 
    96.795   0.187655  87.323200   0.188052  87.290600   0.192480  87.400400   0.213683  87.886300 
    96.800   0.179838  82.305600   0.180098  82.334000   0.183979  82.576000   0.203581  83.337400 
    96.805   0.177541  82.743700   0.178009  82.591500   0.183319  82.383200   0.206216  82.233300 
    96.810   0.182990  85.301800   0.183643  85.165600   0.189882  84.776300   0.215421  84.071500 
    96.815   0.184841  84.663900   0.185460  84.607000   0.191451  84.362600   0.216931  83.841800 
    96.820   0.185682  84.657200   0.186239  84.596200   0.192209  84.414600   0.217911  83.970900 
    96.825   0.186172  85.216600   0.186776  85.157100   0.192891  84.948200   0.219239  84.435800 
    96.830   0.186233  85.470200   0.186842  85.401100   0.193060  85.220900   0.219969  84.694900 
    96.835   0.186213  86.145700   0.186858  86.093100   0.193422  85.856400   0.221483  85.159700 
    96.840   0.186303  87.522100   0.187043  87.427100   0.194264  87.054700   0.224228  85.959700 
    96.845   0.186389  88.873900   0.187223  88.773500   0.195079  88.260700   0.226853  86.778600 
    96.850   0.186098  89.709000   0.187006  89.571800   0.195467  88.890500   0.228657  87.001700 
    96.855   0.185871  89.605300   0.186811  89.444700   0.195485  88.655100   0.228878  86.606200 
    96.860   0.185719  87.658500   0.186568  87.530100   0.194555  86.907800   0.225986  85.261000 
    96.865   0.185532  83.502000   0.186120  83.455000   0.192265  83.310900   0.219173  82.834100 
    96.870   0.185358  80.056000   0.185752  80.053000   0.190443  80.269400   0.213644  80.678200 
    96.875   0.185351  79.589900   0.185769  79.597300   0.190497  79.775200   0.213520  80.121500 
    96.880   0.185708  82.122900   0.186317  82.065600   0.192400  81.855300   0.218874  81.298600 
    96.885   0.186155  85.280000   0.186980  85.143100   0.194798  84.477200   0.225201  82.756200 
    96.890   0.186357  86.158300   0.187301  85.983400   0.195783  85.112000   0.227843  82.878600 
    96.895   0.186475  84.853100   0.187368  84.697100   0.195638  83.850800   0.226831  81.679100 
    96.900   0.186495  81.283400   0.187253  81.174500   0.194349  80.558900   0.222031  79.032200 
    96.905   0.186252  75.087300   0.186695  74.951300   0.191599  74.824500   0.213123  74.510600 
    96.910   0.185921  68.158100   0.186105  68.166400   0.188932  68.421500   0.204061  69.184500 
    96.915   0.185981  65.487300   0.186169  65.482900   0.188830  65.657700   0.202385  66.260300 
    96.920   0.186662  66.114100   0.186981  66.050900   0.190612  65.870300   0.205852  65.721400 
    96.925   0.187059  64.480500   0.187362  64.394000   0.190797  64.173900   0.205340  63.964700 
    96.930   0.187029  60.834100   0.187212  60.780000   0.189765  60.727900   0.201483  60.922600 
    96.935   0.187104  58.692900   0.187251  58.641500   0.189499  58.592800   0.199849  58.822900 
    96.940   0.187170  57.822600   0.187319  57.801100   0.189690  57.679000   0.199848  57.694800 
    96.945   0.186961  55.152400   0.187047  55.098300   0.188726  55.050000   0.196729  55.399500 
    96.950   0.186685  51.884600   0.186672  51.874400   0.187362  52.007000   0.192399  52.821900 
    96.955   0.186499  51.387200   0.186424  51.357700   0.186894  51.546900   0.191144  52.529300 
    96.960   0.186402  54.120500   0.186409  54.096400   0.187245  54.289900   0.193402  55.232900 
    96.965   0.186621  60.575700   0.186801  60.553200   0.189317  60.497900   0.201055  60.697600 
    96.970   0.186894  67.111900   0.187316  67.011300   0.191699  66.640400   0.209222  65.977200 
    96.975   0.187001  70.624900   0.187514  70.519600   0.192715  70.066300   0.213066  69.082000 
    96.980   0.187123  72.383800   0.187625  72.281500   0.192982  71.878600   0.214468  70.907600 
    96.985   0.187145  73.294300   0.187668  73.193200   0.192987  72.836700   0.214676  71.978200 
    96.990   0.187110  73.506200   0.187588  73.436700   0.192670  73.149300   0.213919  72.506400 
    96.995   0.187163  73.571300   0.187616  73.489800   0.192449  73.295200   0.213130  72.864000 
    97.000   0.187239  73.875700   0.187658  73.780400   0.192414  73.610800   0.212929  73.247800 
    97.005   0.187118  74.133100   0.187539  74.033500   0.192263  73.874300   0.212742  73.570700 
    97.010   0.187055  74.530700   0.187487  74.413300   0.192224  74.266500   0.212740  73.971400 
    97.015   0.187140  75.224900   0.187567  75.120400   0.192423  74.952600   0.213360  74.613600 
    97.020   0.187293  75.894900   0.187767  75.857600   0.192685  75.689900   0.213934  75.366500 
    97.025   0.187200  76.318000   0.187673  76.265300   0.192565  76.137600   0.213917  75.830900 
    97.030   0.187161  77.374600   0.187661  77.315100   0.192931  77.073600   0.215092  76.529500 
    97.035   0.187247  78.876200   0.187865  78.792500   0.193869  78.265500   0.217330  77.275600 
    97.040   0.186919  76.742400   0.187406  76.658800   0.192445  76.413000   0.213331  75.961000 
    97.045   0.186445  72.193500   0.186647  72.210800   0.189508  72.526500   0.205264  73.486500 
    97.050   0.186534  72.938700   0.186735  72.975000   0.189610  73.301900   0.205570  74.306300 
    97.055   0.186796  78.734700   0.187298  78.692100   0.192377  78.465600   0.213906  78.178300 
    97.060   0.186832  81.996200   0.187460  81.879000   0.193585  81.468900   0.218289  80.600400 
    97.065   0.186770  82.336000   0.187363  82.252300   0.193232  82.022900   0.218011  81.437600 
    97.070   0.186647  82.919200   0.187227  82.872300   0.193091  82.669400   0.218208  82.185500 
    97.075   0.186615  83.858800   0.187186  83.761300   0.193203  83.566000   0.218865  83.041300 
    97.080   0.186518  84.508500   0.187135  84.469200   0.193186  84.256300   0.219153  83.740000 
    97.085   0.186674  85.140900   0.187273  85.091300   0.193293  84.925800   0.219365  84.524800 
    97.090   0.186925  86.207200   0.187535  86.160300   0.193648  85.990500   0.220152  85.618400 
    97.095   0.186862  87.344800   0.187503  87.278400   0.193778  87.091500   0.220835  86.683100 
    97.100   0.186825  88.178000   0.187463  88.150300   0.193714  87.982300   0.221105  87.655300 
    97.105   0.186914  89.070700   0.187536  89.001000   0.193835  88.924700   0.221740  88.649700 
    97.110   0.187148  90.374600   0.187798  90.312300   0.194416  90.187500   0.223452  89.811000 
    97.115   0.187572  92.120200   0.188286  92.069000   0.195392  91.833600   0.226030  91.217000 
    97.120   0.188068  94.115500   0.188855  94.040000   0.196549  93.727900   0.229005  92.783300 
    97.125   0.188128  95.541600   0.188982  95.462200   0.197190  95.007800   0.231097  93.750700 
    97.130   0.187886  96.246600   0.188802  96.160900   0.197329  95.598800   0.232004  94.155800 
    97.135   0.187886  96.458500   0.188797  96.355700   0.197342  95.808000   0.231880  94.347000 
    97.140   0.187907  95.095400   0.188728  95.010000   0.196522  94.663800   0.229285  93.641600 
    97.145   0.187910  92.774700   0.188547  92.735000   0.195209  92.752700   0.225398  92.469400 
    97.150   0.188363  93.455800   0.189097  93.380300   0.196146  93.205900   0.226774  92.583000 
    97.155   0.188930  95.424200   0.189826  95.297600   0.198026  94.666400   0.230468  93.203700 
    97.160   0.189033  94.187900   0.189876  94.060900   0.197581  93.491100   0.228311  92.284800 
    97.165   0.188813  89.638800   0.189357  89.591900   0.194982  89.599800   0.220407  89.685900 
    97.170   0.188866  86.137000   0.189190  86.153000   0.193232  86.521800   0.214440  87.554000 
    97.175   0.189129  86.282700   0.189492  86.259000   0.193702  86.493800   0.214604  87.379500 
    97.180   0.189048  86.957700   0.189457  86.936100   0.193973  87.071500   0.215540  87.735000 
