#from EDML LC as of Sep 24, 2025. Unc from the original MCE / 5 to account for volcanic alignment.
depth	age	age_unc	comment
179.786	2185.0	11.4	
179.868	2186.0	11.4	
179.935	2187.0	11.4	
180.02	2188.0	11.4	
180.082	2189.0	11.4	
180.19	2190.0	11.4	
180.231	2191.0	11.4	
180.283	2192.0	11.4	
180.34	2193.0	11.4	
180.437	2194.0	11.4	
180.499	2195.0	11.5	
180.549	2196.0	11.5	
180.619	2197.0	11.5	
180.702	2198.0	11.5	
180.75	2199.0	11.6	
180.798	2200.0	11.6	
180.878	2201.0	11.6	
180.948	2202.0	11.6	
181.013	2203.0	11.6	
181.075	2204.0	11.7	
181.132	2205.0	11.7	
181.219	2206.0	11.7	
181.269	2207.0	11.7	
181.355	2208.0	11.7	
181.457	2209.0	11.7	
181.525	2210.0	11.7	
181.567	2211.0	11.7	
181.597	2212.0	11.7	
181.631	2213.0	11.7	
181.748	2214.0	11.7	
181.843	2215.0	11.7	
181.911	2216.0	11.7	
181.964	2217.0	11.7	
182.013	2218.0	11.8	
182.103	2219.0	11.8	
182.16	2220.0	11.8	
182.248	2221.0	11.8	
182.327	2222.0	11.8	
182.391	2223.0	11.8	
182.462	2224.0	11.8	
182.51	2225.0	11.9	
182.587	2226.0	11.9	
182.662	2227.0	12.0	
182.752	2228.0	12.0	
182.813	2229.0	12.0	
182.866	2230.0	12.0	
182.908	2231.0	12.0	
182.977	2232.0	12.0	
183.057	2233.0	12.0	
183.112	2234.0	12.0	
183.182	2235.0	12.0	
183.237	2236.0	12.0	
183.301	2237.0	12.0	
183.359	2238.0	12.0	
183.436	2239.0	12.0	
183.506	2240.0	12.0	
183.556	2241.0	12.0	
183.619	2242.0	12.0	
183.698	2243.0	12.0	
183.739	2244.0	12.0	
183.807	2245.0	12.0	
183.848	2246.0	12.1	
183.883	2247.0	12.1	
183.944	2248.0	12.1	
184.018	2249.0	12.1	
184.124	2250.0	12.2	
184.2	2251.0	12.2	
184.271	2252.0	12.2	
184.332	2253.0	12.2	
184.398	2254.0	12.3	
184.467	2255.0	12.3	
184.523	2256.0	12.3	
184.597	2257.0	12.3	
184.644	2258.0	12.3	
184.724	2259.0	12.3	
184.818	2260.0	12.3	
184.906	2261.0	12.3	
184.95	2262.0	12.3	
185.009	2263.0	12.3	
185.105	2264.0	12.3	
185.164	2265.0	12.3	
185.201	2266.0	12.3	
185.307	2267.0	12.3	
185.382	2268.0	12.3	
185.48	2269.0	12.3	
185.525	2270.0	12.3	
185.604	2271.0	12.3	
185.641	2272.0	12.3	
185.698	2273.0	12.4	
185.747	2274.0	12.4	
185.779	2275.0	12.5	
185.839	2276.0	12.5	
185.902	2277.0	12.6	
185.931	2278.0	12.6	
186.01	2279.0	12.6	
186.08	2280.0	12.6	
186.155	2281.0	12.6	
186.265	2282.0	12.6	
186.317	2283.0	12.6	
186.426	2284.0	12.7	
186.478	2285.0	12.7	
186.531	2286.0	12.7	
186.612	2287.0	12.7	
186.682	2288.0	12.7	
186.761	2289.0	12.7	
186.822	2290.0	12.7	
186.877	2291.0	12.7	
186.973	2292.0	12.7	
187.051	2293.0	12.7	
187.128	2294.0	12.7	
187.185	2295.0	12.7	
187.258	2296.0	12.7	
187.352	2297.0	12.7	
187.458	2298.0	12.8	
187.551	2299.0	12.8	
187.651	2300.0	12.8	
187.735	2301.0	12.8	
187.767	2302.0	12.8	
187.835	2303.0	12.8	
187.889	2304.0	12.8	
187.957	2305.0	12.8	
188.054	2306.0	12.8	
188.107	2307.0	12.8	
188.174	2308.0	12.8	
188.258	2309.0	12.8	
188.302	2310.0	12.8	
188.384	2311.0	12.8	
188.445	2312.0	12.8	
188.522	2313.0	12.8	
188.577	2314.0	12.8	
188.672	2315.0	12.8	
188.747	2316.0	12.8	
188.794	2317.0	12.8	
188.878	2318.0	12.8	
188.931	2319.0	12.8	
189.034	2320.0	12.8	
189.106	2321.0	12.8	
189.206	2322.0	12.8	
189.237	2323.0	12.8	
189.339	2324.0	12.8	
189.429	2325.0	12.8	
189.505	2326.0	12.8	
189.568	2327.0	12.8	
189.66	2328.0	12.8	
189.701	2329.0	12.8	
189.827	2330.0	12.8	
189.963	2331.0	12.9	
190.028	2332.0	12.9	
190.126	2333.0	12.9	
190.164	2334.0	12.9	
190.215	2335.0	12.9	
190.258	2336.0	13.0	
190.297	2337.0	13.0	
190.363	2338.0	13.0	
190.415	2339.0	13.0	
190.441	2340.0	13.0	
190.485	2341.0	13.0	
190.601	2342.0	13.1	
190.666	2343.0	13.1	
190.724	2344.0	13.1	
190.774	2345.0	13.1	
190.814	2346.0	13.1	
190.869	2347.0	13.1	
190.971	2348.0	13.1	
191.034	2349.0	13.1	
191.134	2350.0	13.1	
191.211	2351.0	13.1	
191.29	2352.0	13.1	
191.346	2353.0	13.1	
191.466	2354.0	13.1	
191.503	2355.0	13.1	
191.581	2356.0	13.1	
191.621	2357.0	13.1	
191.724	2358.0	13.1	
191.787	2359.0	13.1	
191.866	2360.0	13.1	
191.925	2361.0	13.1	
191.991	2362.0	13.1	
192.054	2363.0	13.1	
192.176	2364.0	13.2	
192.235	2365.0	13.2	
192.307	2366.0	13.2	
192.389	2367.0	13.2	
192.445	2368.0	13.2	
192.53	2369.0	13.2	
192.579	2370.0	13.2	
192.656	2371.0	13.2	
192.714	2372.0	13.2	
192.761	2373.0	13.2	
192.828	2374.0	13.2	
192.952	2375.0	13.3	
193.044	2376.0	13.3	
193.136	2377.0	13.3	
193.176	2378.0	13.3	
193.236	2379.0	13.3	
193.302	2380.0	13.3	
193.408	2381.0	13.4	
193.484	2382.0	13.4	
193.562	2383.0	13.4	
193.603	2384.0	13.4	
193.672	2385.0	13.4	
193.758	2386.0	13.4	
193.806	2387.0	13.4	
193.846	2388.0	13.4	
193.946	2389.0	13.4	
194.007	2390.0	13.4	
194.054	2391.0	13.5	
194.107	2392.0	13.5	
194.153	2393.0	13.5	
194.206	2394.0	13.5	
194.272	2395.0	13.5	
194.335	2396.0	13.5	
194.396	2397.0	13.5	
194.474	2398.0	13.5	
194.541	2399.0	13.5	
194.623	2400.0	13.5	
194.697	2401.0	13.5	
194.787	2402.0	13.6	
194.828	2403.0	13.6	
194.921	2404.0	13.7	
195.011	2405.0	13.7	
195.046	2406.0	13.7	
195.115	2407.0	13.7	
195.221	2408.0	13.7	
195.304	2409.0	13.7	
195.357	2410.0	13.7	
195.427	2411.0	13.7	
195.512	2412.0	13.7	
195.571	2413.0	13.7	
195.623	2414.0	13.7	
195.693	2415.0	13.7	
195.748	2416.0	13.7	
195.824	2417.0	13.8	
195.887	2418.0	13.8	
195.962	2419.0	13.8	
195.996	2420.0	13.8	
196.026	2421.0	13.8	
196.068	2422.0	13.8	
196.192	2423.0	13.9	
196.259	2424.0	13.9	
196.355	2425.0	13.9	
196.458	2426.0	14.0	
196.501	2427.0	14.0	
196.569	2428.0	14.0	
196.635	2429.0	14.0	
196.664	2430.0	14.0	
196.718	2431.0	14.0	
196.791	2432.0	14.0	
196.837	2433.0	14.0	
196.907	2434.0	14.0	
196.969	2435.0	14.0	
197.026	2436.0	14.0	
197.112	2437.0	14.0	
197.185	2438.0	14.0	
197.302	2439.0	14.1	
197.348	2440.0	14.1	
197.441	2441.0	14.1	
197.515	2442.0	14.1	
197.558	2443.0	14.1	
197.657	2444.0	14.1	
197.775	2445.0	14.1	
197.818	2446.0	14.1	
197.869	2447.0	14.1	
197.913	2448.0	14.1	
197.995	2449.0	14.1	
198.126	2450.0	14.2	
198.192	2451.0	14.2	
198.272	2452.0	14.2	
198.329	2453.0	14.2	
198.377	2454.0	14.2	
198.436	2455.0	14.2	
198.503	2456.0	14.2	
198.657	2457.0	14.3	
198.691	2458.0	14.3	
198.727	2459.0	14.3	
198.787	2460.0	14.3	
198.847	2461.0	14.3	
198.889	2462.0	14.4	
198.93	2463.0	14.4	
199.004	2464.0	14.4	
199.085	2465.0	14.4	
199.154	2466.0	14.4	
199.22	2467.0	14.4	
199.269	2468.0	14.4	
199.343	2469.0	14.4	
199.444	2470.0	14.4	
199.513	2471.0	14.4	
199.576	2472.0	14.4	
199.641	2473.0	14.4	
199.707	2474.0	14.4	
199.762	2475.0	14.4	
199.82	2476.0	14.4	
199.901	2477.0	14.4	
199.95	2478.0	14.4	
199.983	2479.0	14.4	
200.093	2480.0	14.4	
200.171	2481.0	14.4	
200.227	2482.0	14.4	
200.289	2483.0	14.4	
200.345	2484.0	14.4	
200.409	2485.0	14.4	
200.508	2486.0	14.5	
200.612	2487.0	14.5	
200.67	2488.0	14.5	
200.729	2489.0	14.5	
200.807	2490.0	14.5	
200.866	2491.0	14.5	
200.935	2492.0	14.5	
201.008	2493.0	14.5	
201.098	2494.0	14.5	
201.149	2495.0	14.5	
201.227	2496.0	14.5	
201.269	2497.0	14.5	
201.333	2498.0	14.5	
201.377	2499.0	14.5	
201.439	2500.0	14.5	
201.486	2501.0	14.5	
201.571	2502.0	14.6	
201.662	2503.0	14.7	
201.744	2504.0	14.7	
201.837	2505.0	14.7	
201.902	2506.0	14.7	
201.957	2507.0	14.7	
202.021	2508.0	14.7	
202.092	2509.0	14.7	
202.162	2510.0	14.7	
202.245	2511.0	14.7	
202.33	2512.0	14.7	
202.421	2513.0	14.7	
202.475	2514.0	14.7	
202.527	2515.0	14.7	
202.629	2516.0	14.7	
202.686	2517.0	14.7	
202.77	2518.0	14.7	
202.849	2519.0	14.8	
202.891	2520.0	14.8	
202.971	2521.0	14.8	
203.035	2522.0	14.8	
203.072	2523.0	14.9	
203.116	2524.0	14.9	
203.143	2525.0	14.9	
203.186	2526.0	14.9	
203.262	2527.0	14.9	
203.291	2528.0	14.9	
203.345	2529.0	14.9	
203.397	2530.0	14.9	
203.441	2531.0	14.9	
203.5	2532.0	14.9	
203.554	2533.0	15.0	
203.609	2534.0	15.0	
203.671	2535.0	15.0	
203.734	2536.0	15.0	
203.812	2537.0	15.1	
203.867	2538.0	15.1	
203.965	2539.0	15.2	
204.017	2540.0	15.2	
204.149	2541.0	15.3	
204.217	2542.0	15.3	
204.263	2543.0	15.3	
204.319	2544.0	15.3	
204.41	2545.0	15.3	
204.476	2546.0	15.3	
204.527	2547.0	15.3	
204.573	2548.0	15.3	
204.61	2549.0	15.3	
204.674	2550.0	15.3	
204.709	2551.0	15.3	
204.771	2552.0	15.3	
204.841	2553.0	15.3	
204.909	2554.0	15.3	
204.991	2555.0	15.3	
205.068	2556.0	15.3	
205.118	2557.0	15.3	
205.154	2558.0	15.3	
205.237	2559.0	15.3	
205.275	2560.0	15.3	
205.337	2561.0	15.3	
205.38	2562.0	15.3	
205.441	2563.0	15.3	
205.514	2564.0	15.3	
205.555	2565.0	15.3	
205.589	2566.0	15.3	
205.648	2567.0	15.3	
205.698	2568.0	15.3	
205.774	2569.0	15.4	
205.908	2570.0	15.4	
205.971	2571.0	15.4	
206.066	2572.0	15.5	
206.141	2573.0	15.5	
206.19	2574.0	15.5	
206.275	2575.0	15.5	
206.342	2576.0	15.5	
206.421	2577.0	15.5	
206.479	2578.0	15.5	
206.533	2579.0	15.5	
206.576	2580.0	15.5	
206.645	2581.0	15.5	
206.701	2582.0	15.5	
206.746	2583.0	15.5	
206.797	2584.0	15.5	
206.886	2585.0	15.5	
206.949	2586.0	15.5	
206.972	2587.0	15.5	
207.029	2588.0	15.5	
207.132	2589.0	15.6	
207.212	2590.0	15.6	
207.273	2591.0	15.6	
207.328	2592.0	15.6	
207.415	2593.0	15.6	
207.5	2594.0	15.6	
207.566	2595.0	15.6	
207.626	2596.0	15.6	
207.67	2597.0	15.6	
207.699	2598.0	15.7	
207.752	2599.0	15.7	
207.801	2600.0	15.7	
207.839	2601.0	15.8	
207.892	2602.0	15.8	
207.937	2603.0	15.8	
208.015	2604.0	15.8	
208.067	2605.0	15.8	
208.135	2606.0	15.8	
208.161	2607.0	15.9	
208.199	2608.0	15.9	
208.264	2609.0	15.9	
208.294	2610.0	15.9	
208.33	2611.0	15.9	
208.368	2612.0	15.9	
208.411	2613.0	15.9	
208.458	2614.0	15.9	
208.518	2615.0	15.9	
208.565	2616.0	15.9	
208.659	2617.0	15.9	
208.75	2618.0	15.9	
208.797	2619.0	15.9	
208.898	2620.0	16.0	
208.96	2621.0	16.0	
209.014	2622.0	16.0	
209.065	2623.0	16.0	
209.13	2624.0	16.0	
209.156	2625.0	16.0	
209.217	2626.0	16.0	
209.298	2627.0	16.1	
209.354	2628.0	16.1	
209.394	2629.0	16.2	
209.418	2630.0	16.2	
209.48	2631.0	16.2	
209.561	2632.0	16.2	
209.591	2633.0	16.2	
209.672	2634.0	16.2	
209.739	2635.0	16.2	
209.804	2636.0	16.2	
209.894	2637.0	16.3	
209.939	2638.0	16.3	
210.014	2639.0	16.4	
210.08	2640.0	16.4	
210.152	2641.0	16.4	
210.239	2642.0	16.4	
210.324	2643.0	16.4	
210.397	2644.0	16.4	
210.519	2645.0	16.5	
210.591	2646.0	16.5	
210.645	2647.0	16.5	
210.713	2648.0	16.5	
210.784	2649.0	16.5	
210.845	2650.0	16.5	
210.914	2651.0	16.5	
211.005	2652.0	16.5	
211.073	2653.0	16.5	
211.141	2654.0	16.5	
211.213	2655.0	16.5	
211.266	2656.0	16.5	
211.342	2657.0	16.5	
211.389	2658.0	16.5	
211.437	2659.0	16.5	
211.474	2660.0	16.5	
211.557	2661.0	16.5	
211.611	2662.0	16.5	
211.712	2663.0	16.6	
211.786	2664.0	16.6	
211.848	2665.0	16.6	
211.898	2666.0	16.6	
211.959	2667.0	16.6	
212.02	2668.0	16.6	
212.069	2669.0	16.6	
212.13	2670.0	16.6	
212.232	2671.0	16.6	
212.279	2672.0	16.6	
212.362	2673.0	16.7	
212.438	2674.0	16.7	
212.484	2675.0	16.7	
212.583	2676.0	16.7	
212.657	2677.0	16.7	
212.735	2678.0	16.7	
212.778	2679.0	16.7	
212.87	2680.0	16.8	
212.906	2681.0	16.8	
212.974	2682.0	16.8	
213.061	2683.0	16.8	
213.15	2684.0	16.9	
213.191	2685.0	16.9	
213.248	2686.0	16.9	
213.332	2687.0	16.9	
213.438	2688.0	16.9	
213.51	2689.0	17.0	
213.582	2690.0	17.0	
213.66	2691.0	17.0	
213.75	2692.0	17.0	
213.803	2693.0	17.0	
213.841	2694.0	17.0	
213.939	2695.0	17.0	
214.016	2696.0	17.0	
214.076	2697.0	17.0	
214.161	2698.0	17.0	
214.2	2699.0	17.0	
214.247	2700.0	17.0	
214.274	2701.0	17.1	
214.326	2702.0	17.1	
214.374	2703.0	17.1	
214.403	2704.0	17.1	
214.479	2705.0	17.1	
214.515	2706.0	17.1	
214.57	2707.0	17.1	
214.634	2708.0	17.1	
214.691	2709.0	17.1	
214.759	2710.0	17.1	
214.832	2711.0	17.1	
214.919	2712.0	17.1	
214.958	2713.0	17.1	
215.03	2714.0	17.1	
215.104	2715.0	17.1	
215.158	2716.0	17.1	
215.241	2717.0	17.1	
215.308	2718.0	17.1	
215.355	2719.0	17.1	
215.409	2720.0	17.1	
215.458	2721.0	17.1	
215.589	2722.0	17.2	
215.637	2723.0	17.2	
215.71	2724.0	17.2	
215.747	2725.0	17.2	
215.842	2726.0	17.2	
215.891	2727.0	17.2	
215.972	2728.0	17.2	
216.055	2729.0	17.2	
216.141	2730.0	17.3	
216.213	2731.0	17.3	
216.273	2732.0	17.3	
216.326	2733.0	17.3	
216.39	2734.0	17.3	
216.446	2735.0	17.3	
216.531	2736.0	17.3	
216.592	2737.0	17.3	
216.685	2738.0	17.4	
216.757	2739.0	17.4	
216.807	2740.0	17.4	
216.873	2741.0	17.4	
216.94	2742.0	17.4	
217.013	2743.0	17.4	
217.057	2744.0	17.4	
217.159	2745.0	17.4	
217.235	2746.0	17.4	
217.28	2747.0	17.4	
217.343	2748.0	17.4	
217.455	2749.0	17.5	
217.536	2750.0	17.5	
217.593	2751.0	17.5	
217.649	2752.0	17.5	
217.74	2753.0	17.5	
217.764	2754.0	17.5	
217.826	2755.0	17.5	
217.877	2756.0	17.5	
217.924	2757.0	17.5	
218.014	2758.0	17.6	
218.118	2759.0	17.6	
218.169	2760.0	17.6	
218.252	2761.0	17.6	
218.304	2762.0	17.6	
218.358	2763.0	17.6	
218.435	2764.0	17.6	
218.555	2765.0	17.7	
218.637	2766.0	17.8	
218.735	2767.0	17.8	
218.776	2768.0	17.8	
218.846	2769.0	17.8	
218.886	2770.0	17.8	
218.994	2771.0	17.9	
219.038	2772.0	17.9	
219.126	2773.0	17.9	
219.164	2774.0	17.9	
219.24	2775.0	18.0	
219.311	2776.0	18.0	
219.368	2777.0	18.0	
219.41	2778.0	18.0	
219.442	2779.0	18.0	
219.497	2780.0	18.0	
219.578	2781.0	18.0	
219.636	2782.0	18.0	
219.682	2783.0	18.0	
219.786	2784.0	18.0	
219.835	2785.0	18.0	
219.895	2786.0	18.0	
219.989	2787.0	18.1	
220.064	2788.0	18.1	
220.103	2789.0	18.1	
220.17	2790.0	18.1	
220.204	2791.0	18.2	
220.244	2792.0	18.2	
220.289	2793.0	18.2	
220.361	2794.0	18.2	
220.446	2795.0	18.2	
220.471	2796.0	18.2	
220.56	2797.0	18.3	
220.624	2798.0	18.3	
220.705	2799.0	18.3	
220.771	2800.0	18.3	
220.85	2801.0	18.4	
220.92	2802.0	18.4	
220.969	2803.0	18.4	
221.034	2804.0	18.4	
221.095	2805.0	18.4	
221.189	2806.0	18.4	
221.317	2807.0	18.5	
221.387	2808.0	18.5	
221.458	2809.0	18.5	
221.537	2810.0	18.5	
221.631	2811.0	18.5	
221.715	2812.0	18.5	
221.76	2813.0	18.5	
221.802	2814.0	18.5	
221.837	2815.0	18.5	
221.913	2816.0	18.5	
221.989	2817.0	18.5	
222.023	2818.0	18.5	
222.09	2819.0	18.5	
222.149	2820.0	18.5	
222.187	2821.0	18.5	
222.237	2822.0	18.5	
222.305	2823.0	18.5	
222.362	2824.0	18.5	
222.421	2825.0	18.5	
222.477	2826.0	18.5	
222.54	2827.0	18.5	
222.597	2828.0	18.6	
222.666	2829.0	18.6	
222.71	2830.0	18.6	
222.773	2831.0	18.6	
222.838	2832.0	18.6	
222.902	2833.0	18.6	
222.965	2834.0	18.6	
223.061	2835.0	18.6	
223.117	2836.0	18.6	
223.169	2837.0	18.6	
223.254	2838.0	18.6	
223.314	2839.0	18.6	
223.381	2840.0	18.6	
223.412	2841.0	18.6	
223.465	2842.0	18.6	
223.565	2843.0	18.6	
223.658	2844.0	18.6	
223.712	2845.0	18.6	
223.783	2846.0	18.6	
223.837	2847.0	18.6	
223.881	2848.0	18.6	
223.944	2849.0	18.6	
224.01	2850.0	18.6	
224.086	2851.0	18.6	
224.127	2852.0	18.6	
224.197	2853.0	18.6	
224.258	2854.0	18.6	
224.303	2855.0	18.6	
224.341	2856.0	18.6	
224.385	2857.0	18.6	
224.432	2858.0	18.6	
224.479	2859.0	18.6	
224.573	2860.0	18.6	
224.633	2861.0	18.6	
224.729	2862.0	18.7	
224.779	2863.0	18.7	
224.848	2864.0	18.7	
224.915	2865.0	18.8	
224.966	2866.0	18.8	
225.053	2867.0	18.8	
225.107	2868.0	18.8	
225.167	2869.0	18.8	
225.209	2870.0	18.8	
225.296	2871.0	18.8	
225.369	2872.0	18.8	
225.419	2873.0	18.8	
225.449	2874.0	18.8	
225.509	2875.0	18.8	
225.556	2876.0	18.8	
225.615	2877.0	18.8	
225.655	2878.0	18.8	
225.696	2879.0	18.8	
225.774	2880.0	18.8	
225.814	2881.0	18.8	
225.894	2882.0	18.8	
226.016	2883.0	18.8	
226.099	2884.0	18.8	
226.155	2885.0	18.8	
226.208	2886.0	18.8	
226.289	2887.0	18.8	
226.375	2888.0	18.8	
226.43	2889.0	18.8	
226.508	2890.0	18.8	
226.557	2891.0	18.8	
226.661	2892.0	18.8	
226.733	2893.0	18.8	
226.763	2894.0	18.8	
226.809	2895.0	18.8	
226.876	2896.0	18.8	
226.916	2897.0	18.8	
226.987	2898.0	18.8	
227.068	2899.0	18.8	
227.123	2900.0	18.8	
227.194	2901.0	18.8	
227.257	2902.0	18.8	
227.324	2903.0	18.8	
227.366	2904.0	18.8	
227.432	2905.0	18.8	
227.487	2906.0	18.8	
227.519	2907.0	18.8	
227.57	2908.0	18.8	
227.65	2909.0	18.8	
227.76	2910.0	18.9	
227.826	2911.0	18.9	
227.892	2912.0	19.0	
227.92	2913.0	19.0	
227.952	2914.0	19.0	
228.032	2915.0	19.0	
228.06	2916.0	19.0	
228.148	2917.0	19.1	
228.189	2918.0	19.1	
228.246	2919.0	19.2	
228.302	2920.0	19.2	
228.349	2921.0	19.2	
228.42	2922.0	19.2	
228.456	2923.0	19.2	
228.524	2924.0	19.2	
228.605	2925.0	19.2	
228.685	2926.0	19.2	
228.736	2927.0	19.2	
228.776	2928.0	19.2	
228.82	2929.0	19.2	
228.89	2930.0	19.2	
228.93	2931.0	19.2	
229.022	2932.0	19.2	
229.105	2933.0	19.2	
229.142	2934.0	19.2	
229.208	2935.0	19.3	
229.261	2936.0	19.3	
229.312	2937.0	19.3	
229.341	2938.0	19.3	
229.428	2939.0	19.3	
229.472	2940.0	19.3	
229.574	2941.0	19.4	
229.621	2942.0	19.4	
229.677	2943.0	19.4	
229.716	2944.0	19.4	
229.755	2945.0	19.4	
229.794	2946.0	19.4	
229.873	2947.0	19.4	
229.963	2948.0	19.4	
230.059	2949.0	19.5	
230.092	2950.0	19.5	
230.189	2951.0	19.6	
230.264	2952.0	19.6	
230.324	2953.0	19.6	
230.431	2954.0	19.6	
230.474	2955.0	19.6	
230.533	2956.0	19.6	
230.583	2957.0	19.6	
230.624	2958.0	19.6	
230.662	2959.0	19.6	
230.727	2960.0	19.6	
230.765	2961.0	19.6	
230.836	2962.0	19.6	
230.902	2963.0	19.6	
230.974	2964.0	19.6	
231.019	2965.0	19.6	
231.123	2966.0	19.6	
231.191	2967.0	19.6	
231.236	2968.0	19.6	
231.286	2969.0	19.7	
231.326	2970.0	19.7	
231.383	2971.0	19.7	
231.437	2972.0	19.7	
231.485	2973.0	19.7	
231.622	2974.0	19.8	
231.709	2975.0	19.8	
231.747	2976.0	19.8	
231.836	2977.0	19.8	
231.915	2978.0	19.8	
231.954	2979.0	19.8	
232.03	2980.0	19.8	
232.1	2981.0	19.8	
232.17	2982.0	19.8	
232.23	2983.0	19.8	
232.315	2984.0	19.8	
232.402	2985.0	19.8	
232.48	2986.0	19.8	
232.578	2987.0	19.8	
232.647	2988.0	19.8	
232.702	2989.0	19.8	
232.79	2990.0	19.8	
232.834	2991.0	19.8	
232.922	2992.0	19.8	
232.971	2993.0	19.8	
233.059	2994.0	19.9	
233.15	2995.0	19.9	
233.201	2996.0	19.9	
233.254	2997.0	19.9	
233.317	2998.0	19.9	
233.379	2999.0	19.9	
233.442	3000.0	19.9	
233.487	3001.0	19.9	
233.558	3002.0	19.9	
233.625	3003.0	19.9	
233.673	3004.0	19.9	
233.768	3005.0	19.9	
233.827	3006.0	19.9	
233.905	3007.0	19.9	
233.959	3008.0	19.9	
233.996	3009.0	19.9	
234.061	3010.0	19.9	
234.106	3011.0	19.9	
234.166	3012.0	19.9	
234.206	3013.0	19.9	
234.237	3014.0	19.9	
234.314	3015.0	19.9	
234.367	3016.0	19.9	
234.43	3017.0	19.9	
234.519	3018.0	19.9	
234.568	3019.0	19.9	
234.641	3020.0	19.9	
234.715	3021.0	20.0	
234.752	3022.0	20.0	
234.803	3023.0	20.0	
234.879	3024.0	20.0	
234.944	3025.0	20.0	
234.997	3026.0	20.0	
235.081	3027.0	20.0	
235.139	3028.0	20.0	
235.216	3029.0	20.0	
235.27	3030.0	20.0	
235.324	3031.0	20.0	
235.41	3032.0	20.0	
235.451	3033.0	20.0	
235.513	3034.0	20.0	
235.546	3035.0	20.0	
235.593	3036.0	20.0	
235.65	3037.0	20.0	
235.678	3038.0	20.0	
235.75	3039.0	20.0	
235.851	3040.0	20.0	
235.898	3041.0	20.0	
235.973	3042.0	20.0	
236.059	3043.0	20.0	
236.108	3044.0	20.0	
236.167	3045.0	20.0	
236.216	3046.0	20.0	
236.25	3047.0	20.0	
236.273	3048.0	20.0	
236.337	3049.0	20.0	
236.369	3050.0	20.0	
236.418	3051.0	20.0	
236.49	3052.0	20.0	
236.543	3053.0	20.0	
236.589	3054.0	20.0	
236.664	3055.0	20.0	
236.716	3056.0	20.0	
236.811	3057.0	20.1	
236.913	3058.0	20.2	
236.992	3059.0	20.3	
237.081	3060.0	20.4	
237.144	3061.0	20.4	
237.191	3062.0	20.4	
237.282	3063.0	20.4	
237.317	3064.0	20.4	
237.417	3065.0	20.4	
237.442	3066.0	20.4	
237.549	3067.0	20.5	
237.648	3068.0	20.6	
237.698	3069.0	20.6	
237.741	3070.0	20.6	
237.802	3071.0	20.6	
237.856	3072.0	20.6	
237.9	3073.0	20.6	
237.988	3074.0	20.6	
238.079	3075.0	20.7	
238.119	3076.0	20.7	
238.164	3077.0	20.8	
238.192	3078.0	20.8	
238.249	3079.0	20.8	
238.315	3080.0	20.8	
238.341	3081.0	20.8	
238.431	3082.0	20.8	
238.511	3083.0	20.8	
238.547	3084.0	20.9	
238.585	3085.0	20.9	
238.651	3086.0	20.9	
238.71	3087.0	20.9	
238.78	3088.0	20.9	
238.813	3089.0	20.9	
238.906	3090.0	20.9	
238.947	3091.0	20.9	
239.089	3092.0	21.0	
239.148	3093.0	21.0	
239.186	3094.0	21.0	
239.268	3095.0	21.0	
239.325	3096.0	21.0	
239.404	3097.0	21.0	
239.44	3098.0	21.0	
239.509	3099.0	21.0	
239.572	3100.0	21.0	
239.642	3101.0	21.0	
239.702	3102.0	21.0	
239.756	3103.0	21.0	
239.845	3104.0	21.0	
239.897	3105.0	21.0	
239.933	3106.0	21.0	
240.01	3107.0	21.0	
240.05	3108.0	21.0	
240.122	3109.0	21.0	
240.233	3110.0	21.1	
240.279	3111.0	21.1	
240.331	3112.0	21.1	
240.378	3113.0	21.1	
240.421	3114.0	21.2	
240.477	3115.0	21.2	
240.507	3116.0	21.2	
240.604	3117.0	21.2	
240.652	3118.0	21.2	
240.684	3119.0	21.2	
240.773	3120.0	21.3	
240.822	3121.0	21.3	
240.885	3122.0	21.3	
240.941	3123.0	21.3	
240.994	3124.0	21.3	
241.077	3125.0	21.3	
241.143	3126.0	21.3	
241.218	3127.0	21.3	
241.272	3128.0	21.3	
241.322	3129.0	21.3	
241.359	3130.0	21.3	
241.425	3131.0	21.3	
241.5	3132.0	21.3	
241.545	3133.0	21.3	
241.603	3134.0	21.3	
241.678	3135.0	21.3	
241.732	3136.0	21.3	
241.791	3137.0	21.3	
241.843	3138.0	21.3	
241.916	3139.0	21.3	
241.976	3140.0	21.3	
242.049	3141.0	21.4	
242.097	3142.0	21.4	
242.166	3143.0	21.4	
242.232	3144.0	21.4	
242.305	3145.0	21.4	
242.381	3146.0	21.4	
242.493	3147.0	21.4	
242.587	3148.0	21.5	
242.622	3149.0	21.6	
242.734	3150.0	21.6	
242.784	3151.0	21.6	
242.838	3152.0	21.6	
242.885	3153.0	21.6	
242.963	3154.0	21.7	
243.034	3155.0	21.7	
243.081	3156.0	21.7	
243.124	3157.0	21.7	
243.174	3158.0	21.7	
243.235	3159.0	21.7	
243.304	3160.0	21.7	
243.372	3161.0	21.8	
243.41	3162.0	21.8	
243.501	3163.0	21.8	
243.569	3164.0	21.8	
243.638	3165.0	21.8	
243.711	3166.0	21.8	
243.773	3167.0	21.8	
243.807	3168.0	21.8	
243.868	3169.0	21.8	
243.948	3170.0	21.8	
244.021	3171.0	21.8	
244.085	3172.0	21.8	
244.153	3173.0	21.8	
244.207	3174.0	21.8	
244.289	3175.0	21.8	
244.356	3176.0	21.8	
244.419	3177.0	21.8	
244.444	3178.0	21.8	
244.508	3179.0	21.8	
