depth,dep
1234.8,26.393
1234.82,25.056
1234.84,22.032
1234.86,20.882
1234.88,23.958
1234.9,24.92
1234.92,22.297
1234.94,25.467
1234.96,26.275
1234.98,22.37
1235.0,23.033
1235.02,26.827
1235.04,23.184
1235.06,23.566
1235.08,25.443
1235.1,23.66
1235.12,23.185
1235.14,24.726
1235.16,20.928
1235.18,21.222
1235.2,25.963
1235.22,16.326
1235.24,22.62
1235.26,20.935
1235.28,21.868
1235.3,22.396
1235.32,25.163
1235.34,23.745
1235.36,22.05
1235.38,22.417
1235.4,20.877
1235.42,22.687
1235.44,20.013
1235.46,16.999
1235.48,20.308
1235.5,20.689
1235.52,19.192
1235.54,20.729
1235.56,19.146
1235.58,21.658
1235.6,23.124
1235.62,22.64
1235.64,19.33
1235.66,20.523
1235.68,16.835
1235.7,16.872
1235.72,18.285
1235.74,19.45
1235.76,20.182
1235.78,22.603
1235.8,23.262
1235.82,18.161
1235.84,22.475
1235.86,22.084
1235.88,20.903
1235.9,23.178
1235.92,24.606
1235.94,22.033
1235.96,22.761
1235.98,20.687
1236.0,18.569
1236.02,17.562
1236.04,18.832
1236.06,19.162
1236.08,21.349
1236.1,21.057
1236.12,20.254
1236.14,19.991
1236.16,19.13
1236.18,20.407
1236.2,21.338
1236.22,19.502
1236.24,21.779
1236.26,18.599
1236.28,18.817
1236.3,17.905
1236.32,18.24
1236.34,18.476
1236.36,16.243
1236.38,19.508
1236.4,19.204
1236.42,18.352
1236.44,22.712
1236.46,24.602
1236.48,24.168
1236.5,22.629
1236.52,22.746
1236.54,21.455
1236.56,23.402
1236.58,24.33
1236.6,21.989
1236.62,21.361
1236.64,22.878
1236.66,16.074
1236.68,18.188
1236.7,17.579
1236.72,20.027
1236.74,24.268
1236.76,24.882
1236.78,21.811
1236.8,24.46
1236.82,25.156
1236.84,26.601
1236.86,23.544
1236.88,22.247
1236.9,19.683
1236.92,21.088
1236.94,21.767
1236.96,20.367
1236.98,21.322
1237.0,25.063
1237.02,21.847
1237.04,19.824
1237.06,22.808
1237.08,17.04
1237.1,18.776
1237.12,20.689
1237.14,20.496
1237.16,23.467
1237.18,25.189
1237.2,21.211
1237.22,24.831
1237.24,26.278
1237.26,26.816
1237.28,29.652
1237.3,29.447
1237.32,24.49
1237.34,29.402
1237.36,28.088
1237.38,32.301
1237.4,29.456
1237.42,30.409
1237.44,27.243
1237.46,27.384
1237.48,27.27
1237.5,21.539
1237.52,23.531
1237.54,23.507
1237.56,16.874
1237.58,15.762
1237.6,18.764
1237.62,20.736
1237.64,24.44
1237.66,18.768
1237.68,17.213
1237.7,14.426
1237.72,12.332
1237.74,14.499
1237.76,19.541
1237.78,19.937
1237.8,19.258
1237.82,20.763
1237.84,20.061
1237.86,17.616
1237.88,21.0
1237.9,19.397
1237.92,18.072
1237.94,20.737
1237.96,21.186
1237.98,20.751
1238.0,20.438
1238.02,21.174
1238.04,18.095
1238.06,20.23
1238.08,22.284
1238.1,20.297
1238.12,16.32
1238.14,13.412
1238.16,17.245
1238.18,22.911
1238.2,19.255
1238.22,17.794
1238.24,14.412
1238.26,15.5
1238.28,19.192
1238.3,20.097
1238.32,20.082
1238.34,20.871
1238.36,19.254
1238.38,18.951
1238.4,18.149
1238.42,15.454
1238.44,15.884
1238.46,17.297
1238.48,23.189
1238.5,24.054
1238.52,21.963
1238.54,25.751
1238.56,24.621
1238.58,21.252
1238.6,20.26
1238.62,20.659
1238.64,21.461
1238.66,18.976
1238.68,19.864
1238.7,19.225
1238.72,20.228
1238.74,20.938
1238.76,15.009
1238.78,18.901
1238.8,19.876
1238.82,19.837
1238.84,21.621
1238.86,19.429
1238.88,19.058
1238.9,22.586
1238.92,23.588
1238.94,23.601
1238.96,21.696
1238.98,20.377
1239.0,21.231
1239.02,19.173
1239.04,23.46
1239.06,20.476
1239.08,24.057
1239.1,22.614
1239.12,22.107
1239.14,22.263
1239.16,23.065
1239.18,21.709
1239.2,22.042
1239.22,24.604
1239.24,28.284
1239.26,20.8
1239.28,23.753
1239.3,26.447
1239.32,21.86
1239.34,23.391
1239.36,25.402
1239.38,18.572
1239.4,20.784
1239.42,24.376
1239.44,21.644
1239.46,20.378
1239.48,20.971
1239.5,21.332
1239.52,22.918
1239.54,22.025
1239.56,18.405
1239.58,22.012
1239.6,22.324
1239.62,24.3
1239.64,26.368
1239.66,27.715
1239.68,23.541
1239.7,22.229
1239.72,22.323
1239.74,20.675
1239.76,23.333
1239.78,24.265
1239.8,19.51
1239.82,20.133
1239.84,21.405
1239.86,19.691
1239.88,24.233
1239.9,22.711
1239.92,25.614
1239.94,24.731
1239.96,24.064
1239.98,21.696
1240.0,22.102
1240.02,21.667
1240.04,18.377
1240.06,17.27
1240.08,18.295
1240.1,15.831
1240.12,24.029
1240.14,34.512
1240.16,15.329
1240.18,20.6
1240.2,21.013
1240.22,20.171
1240.24,21.987
1240.26,24.419
1240.28,19.691
1240.3,23.172
1240.32,22.156
1240.34,21.846
1240.36,20.331
1240.38,17.817
1240.4,20.17
1240.42,21.91
1240.44,23.461
1240.46,19.994
1240.48,20.313
1240.5,21.375
1240.52,20.911
1240.54,21.066
1240.56,21.927
1240.58,22.28
1240.6,22.377
1240.62,22.197
1240.64,21.87
1240.66,23.02
1240.68,24.44
1240.7,19.726
1240.72,25.568
1240.74,24.099
1240.76,18.938
1240.78,19.694
1240.8,19.125
1240.82,20.604
1240.84,20.686
1240.86,21.668
1240.88,22.956
1240.9,25.956
1240.92,25.072
1240.94,21.766
1240.96,21.039
1240.98,21.909
1241.0,17.426
1241.02,22.223
1241.04,19.747
1241.06,18.082
1241.08,18.797
1241.1,17.613
1241.12,16.402
1241.14,24.619
1241.16,24.727
1241.18,21.959
1241.2,20.009
1241.22,21.35
1241.24,18.718
1241.26,20.003
1241.28,20.854
1241.3,18.746
1241.32,22.228
1241.34,20.695
1241.36,20.304
1241.38,21.83
1241.4,22.088
1241.42,20.805
1241.44,21.027
1241.46,25.968
1241.47,18.102
1241.48,23.028
1241.49,18.761
1241.51,21.01
1241.53,20.06
1241.55,18.806
1241.57,24.222
1241.59,21.247
1241.61,24.309
1241.63,24.779
1241.65,23.091
1241.67,26.021
1241.69,27.745
1241.71,24.94
1241.73,22.981
1241.75,20.72
1241.77,16.819
1241.79,20.15
1241.81,21.539
1241.83,18.143
1241.85,21.923
1241.87,20.89
1241.89,18.308
1241.91,18.575
1241.93,17.215
1241.95,18.952
1241.97,17.96
1241.99,16.025
1242.01,18.102
1242.03,20.95
1242.05,23.278
1242.07,22.481
1242.09,24.539
1242.11,22.885
1242.13,20.471
1242.15,22.757
1242.17,21.992
1242.19,23.098
1242.21,27.574
1242.23,24.123
1242.25,22.973
1242.27,23.153
1242.29,23.241
1242.31,24.823
1242.33,22.457
1242.35,24.06
1242.37,20.38
1242.39,22.418
1242.41,22.14
1242.43,18.526
1242.45,23.067
1242.47,21.854
1242.49,21.634
1242.51,25.07
1242.53,24.441
1242.55,16.346
1242.57,13.788
1242.59,15.644
1242.61,19.305
1242.63,20.104
1242.65,22.084
1242.67,19.835
1242.69,21.109
1242.71,19.241
1242.73,18.369
1242.75,20.861
1242.77,23.092
1242.79,24.342
1242.81,20.873
1242.83,21.865
1242.85,23.04
1242.87,21.753
1242.89,20.62
1242.91,16.845
1242.93,18.042
1242.95,18.429
1242.97,16.27
1242.99,21.195
1243.01,21.434
1243.03,18.978
1243.05,21.59
1243.07,19.306
1243.09,18.687
1243.11,20.718
1243.13,22.334
1243.15,22.261
1243.17,21.636
1243.19,20.61
1243.21,18.745
1243.23,16.859
1243.25,14.068
1243.27,13.392
1243.29,18.19
1243.31,18.147
1243.33,14.844
1243.35,21.446
1243.37,22.85
1243.39,19.684
1243.41,21.112
1243.43,21.384
1243.45,21.78
1243.47,20.856
1243.49,23.841
1243.51,22.792
1243.53,24.337
1243.55,25.789
1243.6,23.229
1243.62,23.876
1243.64,23.737
1243.66,25.544
1243.68,27.689
1243.7,29.026
1243.72,23.612
1243.74,24.389
1243.76,23.964
1243.78,22.134
1243.8,23.808
1243.82,21.67
1243.84,20.555
1243.86,21.513
1243.88,20.609
1243.9,21.414
1243.92,23.441
1243.94,23.527
1243.96,17.937
1243.98,20.557
1244.0,18.874
1244.02,18.82
1244.04,17.346
1244.06,18.041
1244.08,18.686
1244.1,18.467
1244.12,18.517
1244.14,17.816
1244.16,20.732
1244.18,17.325
1244.2,16.974
1244.22,20.787
1244.24,20.962
1244.26,21.047
1244.28,24.375
1244.3,25.037
1244.32,24.056
1244.34,21.145
1244.36,23.299
1244.38,15.975
1244.4,16.706
1244.42,14.756
1244.44,16.42
1244.46,16.781
1244.48,18.514
1244.5,14.766
1244.52,15.99
1244.54,16.449
1244.56,15.208
1244.58,17.966
1244.6,19.065
1244.62,19.834
1244.64,22.992
1244.66,24.914
1244.68,22.539
1244.7,25.333
1244.72,25.903
1244.74,24.88
1244.76,23.377
1244.78,23.452
1244.8,23.75
1244.82,23.4
1244.84,20.506
1244.86,18.504
1244.88,19.385
1244.9,18.375
1244.92,20.622
1244.94,19.795
1244.96,19.649
1244.98,20.97
1245.0,20.37
1245.02,17.434
1245.04,16.421
1245.06,17.559
1245.08,19.822
1245.1,17.291
1245.12,24.486
1245.14,23.666
1245.16,20.291
1245.18,22.936
1245.2,23.334
1245.22,22.053
1245.24,22.036
1245.26,23.7
1245.28,24.493
1245.3,21.889
1245.32,21.999
1245.34,20.475
1245.36,20.709
1245.38,20.522
1245.4,15.194
1245.42,18.49
1245.44,18.593
1245.46,16.782
1245.48,16.561
1245.5,15.412
1245.52,16.09
1245.54,17.166
1245.56,17.705
1245.58,16.108
1245.6,18.705
1245.62,19.123
1245.64,19.992
1245.66,23.941
1245.68,24.088
1245.7,20.879
1245.72,22.633
1245.74,22.936
1245.76,21.629
1245.78,20.925
1245.8,20.628
1245.82,20.654
1245.84,18.005
1245.86,24.692
1245.88,24.226
1245.93,22.264
1245.95,22.331
1245.97,24.488
1245.99,20.826
1246.01,20.992
1246.03,23.512
1246.05,19.722
1246.07,20.33
1246.09,16.594
1246.11,19.342
1246.13,21.734
1246.15,25.192
1246.17,22.523
1246.19,22.064
1246.21,21.63
1246.23,21.531
1246.25,22.71
1246.27,21.405
1246.29,16.277
1246.31,21.163
1246.33,20.776
1246.35,22.476
1246.37,22.032
1246.39,20.574
1246.41,20.653
1246.43,18.625
1246.45,16.256
1246.47,18.645
1246.49,18.669
1246.51,18.702
1246.53,16.674
1246.55,20.868
1246.57,22.832
1246.59,20.21
1246.61,25.027
1246.63,20.188
1246.65,20.867
1246.67,21.088
1246.69,20.004
1246.71,17.882
1246.73,21.743
1246.75,21.209
1246.77,23.142
1246.79,25.605
1246.81,27.293
1246.83,21.423
1246.85,23.041
1246.87,21.238
1246.89,16.821
1246.91,20.375
1246.93,21.697
1246.95,19.097
1246.97,19.362
1246.99,21.606
1247.01,18.519
1247.03,18.992
1247.05,18.444
1247.07,19.031
1247.09,19.858
1247.11,21.738
1247.13,19.409
1247.15,19.932
1247.17,19.254
1247.19,16.406
1247.21,18.345
1247.23,21.103
1247.25,20.428
1247.27,20.391
1247.29,22.275
1247.31,21.806
1247.33,20.478
1247.35,20.026
1247.37,20.257
1247.39,18.362
1247.41,18.628
1247.43,17.242
1247.45,19.643
1247.47,19.217
1247.49,15.286
1247.51,14.032
1247.53,16.166
1247.55,16.689
1247.57,17.649
1247.59,22.85
1247.61,24.4
1247.63,22.67
1247.65,20.846
1247.67,20.41
1247.69,19.766
1247.71,20.515
1247.73,17.027
1247.75,21.836
1247.77,20.286
1247.79,18.355
1247.81,18.09
1247.83,16.139
1247.85,14.083
1247.87,17.883
1247.89,18.537
1247.91,19.781
1247.93,19.32
1247.95,19.946
1247.97,19.042
1247.99,19.397
1248.01,23.016
1248.03,19.091
1248.05,18.284
1248.07,19.8
1248.09,17.986
1248.11,21.692
1248.13,21.683
1248.15,21.933
1248.17,21.322
1248.19,23.68
1248.21,21.462
1248.23,19.399
1248.25,24.093
1248.27,19.267
1248.29,20.689
1248.31,23.301
1248.33,21.941
1248.35,23.039
1248.37,21.992
1248.39,17.919
1248.41,18.579
1248.43,17.826
1248.45,13.984
1248.47,15.37
1248.49,16.547
1248.51,17.244
1248.53,18.828
1248.55,19.262
1248.57,18.735
1248.59,19.562
1248.61,19.948
1248.63,16.187
1248.65,19.032
1248.67,17.894
1248.69,18.701
1248.71,20.032
1248.73,20.502
1248.75,20.557
1248.77,24.555
1248.79,25.336
1248.81,22.052
1248.83,23.053
1248.85,22.136
1248.87,20.413
1248.89,23.464
1248.91,18.685
1248.93,18.452
1248.95,18.759
1248.97,14.13
1248.99,15.377
1249.01,21.981
1249.03,22.96
1249.05,18.812
1249.07,19.005
1249.09,20.238
1249.11,20.427
1249.13,18.656
1249.15,19.67
1249.17,17.036
1249.19,20.48
1249.21,19.422
1249.23,15.679
1249.25,17.874
1249.27,17.226
1249.29,17.138
1249.31,20.171
1249.33,22.267
1249.35,21.213
1249.37,23.796
1249.39,25.768
1249.41,25.411
1249.43,21.364
1249.45,19.836
1249.47,19.111
1249.49,21.61
1249.51,22.172
1249.53,20.407
1249.55,19.915
1249.57,20.079
1249.59,19.494
1249.61,19.646
1249.63,19.64
1249.65,20.155
1249.67,18.621
1249.69,19.933
1249.71,20.523
1249.73,21.651
1249.75,21.14
1249.77,17.098
1249.79,19.805
1249.81,19.944
1249.83,19.157
1249.85,22.597
1249.87,21.127
1249.89,19.923
1249.91,19.796
1249.93,20.442
1249.95,20.677
1249.97,21.02
1249.99,18.254
1250.01,15.88
1250.03,19.681
1250.05,21.408
1250.07,17.826
1250.09,19.991
1250.11,17.395
1250.13,17.339
1250.15,19.005
1250.17,19.487
1250.19,18.951
1250.21,22.076
1250.23,21.535
1250.25,21.267
1250.27,23.765
1250.29,25.723
1250.31,23.82
1250.33,23.49
1250.35,22.666
1250.37,18.996
1250.39,19.814
1250.41,18.779
1250.43,17.115
1250.45,19.822
1250.47,19.69
1250.49,17.216
1250.51,18.584
1250.53,23.439
1250.55,18.779
1250.57,17.573
1250.59,19.627
1250.62,19.451
1250.64,21.037
1250.66,20.079
1250.68,21.593
1250.7,17.826
1250.72,21.89
1250.74,20.506
1250.76,24.001
1250.78,27.226
1250.8,22.588
1250.82,23.96
1250.84,22.285
1250.86,19.815
1250.88,18.619
1250.9,20.436
1250.92,19.443
1250.94,20.514
1250.96,18.568
1250.98,14.362
1251.0,16.49
1251.02,13.591
1251.04,16.244
1251.06,17.228
1251.08,18.826
1251.1,19.449
1251.12,19.164
1251.14,22.51
1251.16,21.931
1251.18,23.959
1251.2,24.62
1251.22,23.461
1251.24,22.484
1251.26,25.526
1251.28,24.446
1251.3,28.154
1251.32,21.492
1251.34,20.43
1251.36,20.21
1251.38,22.149
1251.4,21.591
1251.42,20.586
1251.44,17.349
1251.46,18.734
1251.48,18.416
1251.5,19.455
1251.52,16.9
1251.54,17.109
1251.56,13.166
1251.58,13.57
1251.6,18.217
1251.62,20.523
1251.64,21.853
1251.66,22.828
1251.68,24.009
1251.7,19.287
1251.72,19.662
1251.74,18.318
1251.76,19.536
1251.78,20.26
1251.8,20.532
1251.82,21.014
1251.84,22.258
1251.86,25.187
1251.88,25.234
1251.9,27.286
1251.92,28.548
1251.94,27.442
1251.96,29.202
1251.98,23.893
1252.0,27.511
1252.02,26.03
1252.04,27.526
1252.06,34.001
1252.08,47.893
1252.1,51.615
1252.12,32.28
1252.14,34.099
1252.16,29.307
1252.18,22.569
1252.2,25.976
1252.22,23.64
1252.24,24.191
1252.26,24.66
1252.28,24.243
1252.3,23.271
1252.32,21.566
1252.34,20.66
1252.36,20.058
1252.38,21.537
1252.4,24.662
1252.42,16.868
1252.44,22.55
1252.46,21.268
1252.48,19.043
1252.5,22.379
1252.52,22.091
1252.54,20.755
1252.56,23.049
1252.58,23.269
1252.6,23.838
1252.62,24.359
1252.64,24.712
1252.66,22.146
1252.68,21.024
1252.7,23.477
1252.72,21.557
1252.74,23.166
1252.76,21.468
1252.78,19.629
1252.8,24.023
1252.84,21.59
1252.86,23.423
1252.88,28.316
1252.9,26.723
1252.92,23.243
1252.94,23.431
1252.96,19.847
1252.98,24.876
1253.0,24.736
1253.02,20.892
1253.04,22.187
1253.06,22.239
1253.08,23.116
1253.1,22.451
1253.12,21.317
1253.14,20.198
1253.16,20.753
1253.18,23.723
1253.2,18.611
1253.22,23.677
1253.24,23.015
1253.26,22.382
1253.28,19.938
1253.3,17.734
1253.32,21.39
1253.34,22.632
1253.36,24.412
1253.38,21.873
1253.4,23.73
1253.42,26.302
1253.44,23.826
1253.46,24.944
1253.48,23.566
1253.5,20.783
1253.52,22.235
1253.54,19.05
1253.56,21.352
1253.58,26.328
1253.6,25.224
1253.62,21.543
1253.64,20.406
1253.66,20.339
1253.68,22.019
1253.7,21.904
1253.72,21.227
1253.74,17.845
1253.76,17.998
1253.78,17.824
1253.8,17.987
1253.82,21.836
1253.84,22.295
1253.86,20.232
1253.88,20.76
1253.9,21.338
1253.92,22.978
1253.94,24.58
1253.96,22.46
1253.98,18.654
1254.0,20.684
1254.02,21.513
1254.04,20.824
1254.06,19.876
1254.08,20.66
1254.1,20.431
1254.12,18.192
1254.14,22.246
1254.16,23.802
1254.18,22.148
1254.2,23.172
1254.22,24.397
1254.24,21.875
1254.26,20.398
1254.28,18.825
1254.3,19.146
1254.32,17.721
1254.34,11.618
1254.36,20.628
1254.38,20.88
1254.4,17.421
1254.42,20.321
1254.44,17.681
1254.46,16.108
1254.48,17.937
1254.5,19.121
1254.52,18.747
1254.54,18.386
1254.56,20.866
1254.58,21.1
1254.6,20.427
1254.62,20.179
1254.64,17.761
1254.66,20.785
1254.68,20.768
1254.7,19.939
1254.72,20.723
1254.74,16.764
1254.76,15.609
1254.78,15.101
1254.8,16.537
1254.82,18.517
1254.84,18.367
1254.86,14.67
1254.88,15.503
1254.9,19.29
1254.92,21.023
1254.94,18.864
1254.96,20.675
1254.98,18.296
1255.0,16.078
1255.02,21.042
1255.04,20.432
1255.06,20.744
1255.08,21.981
1255.1,19.723
1255.12,21.336
1255.14,21.616
1255.16,20.718
1255.17,19.799
1255.19,18.083
1255.21,20.02
1255.23,20.304
1255.25,21.152
1255.27,26.439
1255.29,23.237
1255.31,23.044
1255.33,27.098
1255.35,24.454
1255.37,24.676
1255.39,25.448
1255.41,23.026
1255.43,22.75
1255.45,23.798
1255.47,24.37
1255.49,23.878
1255.51,25.394
1255.53,18.049
1255.55,23.451
1255.57,22.983
1255.59,23.705
1255.61,21.126
1255.63,22.854
1255.65,20.185
1255.67,20.783
1255.69,26.025
1255.71,26.233
1255.73,28.634
1255.75,26.29
1255.77,19.874
1255.79,19.439
1255.81,22.558
1255.83,19.957
1255.85,20.041
1255.87,17.731
1255.89,20.734
1255.91,18.884
1255.93,19.918
1255.95,18.904
1255.97,19.696
1255.99,20.189
1256.01,20.409
1256.03,21.028
1256.05,19.648
1256.07,18.797
1256.09,20.367
1256.11,20.249
1256.13,18.918
1256.15,21.01
1256.17,21.456
1256.19,20.425
1256.21,19.215
1256.23,21.32
1256.25,21.062
1256.27,25.25
1256.29,24.243
1256.31,23.001
1256.33,21.806
1256.35,23.207
1256.37,24.963
1256.39,23.03
1256.41,21.961
1256.43,22.161
1256.45,21.873
1256.47,20.874
1256.49,21.278
1256.51,20.473
1256.53,19.484
1256.55,20.095
1256.57,19.314
1256.59,25.864
1256.61,30.819
1256.63,31.035
1256.65,21.912
1256.67,17.617
1256.69,25.849
1256.71,26.72
1256.73,20.887
1256.75,21.598
1256.77,20.517
1256.79,17.96
1256.81,18.743
1256.83,19.059
1256.85,19.586
1256.87,19.136
1256.89,19.124
1256.91,19.368
1256.93,20.358
1256.95,20.252
1256.97,16.868
1256.99,23.396
1257.01,25.085
1257.03,24.319
1257.05,25.04
1257.07,23.014
1257.09,19.912
1257.11,21.827
1257.13,21.486
1257.15,21.066
1257.17,21.766
1257.19,20.396
1257.21,18.715
1257.23,19.965
1257.25,24.476
1257.27,22.296
1257.29,21.295
1257.31,23.182
1257.33,22.856
1257.35,24.39
1257.37,23.86
1257.39,20.266
1257.41,20.946
1257.43,24.171
1257.45,22.061
1257.47,20.773
1257.51,24.199
1257.53,23.972
1257.55,27.819
1257.57,24.467
1257.59,21.905
1257.61,24.224
1257.63,21.754
1257.65,28.294
1257.67,35.169
1257.69,30.077
1257.71,35.526
1257.73,35.96
1257.75,29.421
1257.77,23.618
1257.79,20.278
1257.81,21.662
1257.83,23.44
1257.85,26.086
1257.87,21.392
1257.89,28.171
1257.91,24.317
1257.93,25.993
1257.95,24.931
1257.97,22.553
1257.99,22.689
1258.01,21.434
1258.03,20.447
1258.05,19.886
1258.07,22.65
1258.09,23.396
1258.11,19.945
1258.13,22.876
1258.15,19.536
1258.17,18.862
1258.19,17.847
1258.21,16.875
1258.23,18.268
1258.25,20.997
1258.27,23.311
1258.29,21.253
1258.31,20.655
1258.33,18.124
1258.35,18.424
1258.37,19.126
1258.39,20.961
1258.41,19.472
1258.43,25.556
1258.45,25.432
1258.47,19.249
1258.49,22.972
1258.51,21.929
1258.53,21.601
1258.55,23.643
1258.57,24.572
1258.59,22.721
1258.61,23.276
1258.63,21.435
1258.65,19.397
1258.67,18.267
1258.69,22.188
1258.71,19.927
1258.73,20.553
1258.75,20.753
1258.77,21.09
1258.79,20.385
1258.81,22.432
1258.83,21.987
1258.85,21.798
1258.87,21.866
1258.89,20.595
1258.91,21.59
1258.93,20.586
1258.95,21.921
1258.97,21.316
1258.99,23.591
1259.01,19.556
1259.03,23.956
1259.05,22.318
1259.07,18.015
1259.09,19.657
1259.11,19.248
1259.13,16.728
1259.15,16.784
1259.17,17.043
1259.19,20.299
1259.21,20.444
1259.23,23.694
1259.25,20.767
1259.27,21.008
1259.29,25.286
1259.31,21.071
1259.33,28.822
1259.35,31.568
1259.37,33.049
1259.39,38.201
1259.41,37.797
1259.43,30.395
1259.45,26.127
1259.47,22.844
1259.49,25.855
1259.51,29.888
1259.53,27.549
1259.55,24.365
1259.57,22.373
1259.59,21.455
1259.61,19.424
1259.63,20.287
1259.65,21.34
1259.67,20.035
1259.69,27.087
1259.71,28.566
1259.73,28.249
1259.75,26.714
1259.77,29.102
1259.79,21.95
1259.81,18.685
1259.83,25.043
1259.85,25.341
1259.87,20.574
1259.89,26.073
1259.91,18.099
1259.93,19.593
1259.95,21.444
1259.97,20.212
1259.99,21.448
1260.01,25.58
1260.03,18.594
1260.05,23.597
1260.07,23.121
1260.09,19.594
1260.11,19.908
1260.13,20.969
1260.15,20.762
1260.17,22.523
1260.19,21.234
1260.21,18.957
1260.23,18.568
1260.25,20.199
1260.27,17.203
1260.29,23.701
1260.31,20.768
1260.33,21.782
1260.35,22.197
1260.37,21.547
1260.39,21.81
1260.41,23.117
1260.43,23.172
1260.45,21.501
1260.47,22.457
1260.49,23.345
1260.51,21.693
1260.53,24.457
1260.55,21.981
1260.57,21.367
1260.59,26.057
1260.61,24.558
1260.63,26.489
1260.65,26.63
1260.67,23.283
1260.69,22.212
1260.71,21.748
1260.73,21.617
1260.75,22.56
1260.77,21.68
1260.79,22.552
1260.81,20.008
1260.83,20.012
1260.85,21.476
1260.87,19.224
1260.89,22.295
1260.91,21.158
1260.93,18.46
1260.95,19.057
1260.97,20.219
1260.99,19.031
1261.01,19.424
1261.03,19.822
1261.05,18.531
1261.07,19.174
1261.09,23.945
1261.11,24.689
1261.13,22.014
1261.15,22.515
1261.17,21.01
1261.19,21.669
1261.21,25.741
1261.23,26.362
1261.25,26.274
1261.27,23.479
1261.29,24.116
1261.31,21.53
1261.33,24.773
1261.35,24.464
1261.37,24.699
1261.39,22.612
1261.41,16.884
1261.43,22.035
1261.45,24.993
1261.47,21.819
1261.49,23.375
1261.51,21.204
1261.53,21.66
1261.55,19.633
1261.57,22.898
1261.59,25.852
1261.61,19.57
1261.63,22.743
1261.65,23.201
1261.67,19.434
1261.69,19.543
1261.71,17.727
1261.73,17.344
1261.75,20.368
1261.77,22.777
1261.79,23.292
1261.81,26.492
1261.83,25.392
1261.85,20.644
1261.87,22.695
1261.89,23.319
1261.91,29.328
1261.93,27.871
1261.95,27.775
1261.97,27.16
1261.99,25.551
1262.01,24.697
1262.03,23.128
1262.05,24.61
1262.07,24.961
1262.09,22.514
1262.11,22.703
1262.13,22.969
1262.15,23.847
1262.17,27.117
1262.19,20.289
1262.21,21.518
1262.23,23.644
1262.25,24.038
1262.27,25.082
1262.29,29.068
1262.31,28.03
1262.33,24.073
1262.35,20.597
1262.37,25.789
1262.39,25.649
1262.41,26.331
1262.43,22.241
1262.45,22.925
1262.47,27.051
1262.49,27.668
1262.51,25.034
1262.53,25.092
1262.55,24.555
1262.57,21.775
1262.59,26.544
1262.61,24.706
1262.63,24.29
1262.65,22.449
1262.67,24.657
1262.69,25.763
1262.71,24.722
1262.73,23.322
1262.75,21.128
1262.77,22.541
1262.79,21.474
1262.81,21.873
1262.83,21.952
1262.85,21.894
1262.87,19.22
1262.89,19.063
1262.91,18.037
1262.93,15.376
1262.95,14.608
1262.97,15.83
1262.99,12.766
1263.01,19.794
1263.03,20.781
1263.05,18.027
1263.07,21.445
1263.09,19.932
1263.11,18.677
1263.13,20.011
1263.15,21.651
1263.17,22.238
1263.19,19.145
1263.21,18.885
1263.23,17.422
1263.25,18.408
1263.27,20.104
1263.29,16.766
1263.31,22.346
1263.33,23.244
1263.35,20.534
1263.37,20.496
1263.39,21.115
1263.41,17.439
1263.43,21.993
1263.45,24.687
1263.47,22.633
1263.49,23.507
1263.51,23.651
1263.53,25.442
1263.55,28.632
1263.57,33.092
1263.59,21.373
1263.61,25.504
1263.63,22.937
1263.65,20.489
1263.67,20.567
1263.69,17.111
1263.73,18.167
1263.75,21.466
1263.77,21.213
1263.79,22.618
1263.81,26.74
1263.83,22.523
1263.85,23.27
1263.87,18.456
1263.89,19.606
1263.91,24.825
1263.93,23.923
1263.95,23.345
1263.97,23.265
1263.99,21.741
1264.01,22.49
1264.03,23.534
1264.05,23.148
1264.07,20.706
1264.09,22.708
1264.11,18.87
1264.13,25.61
1264.15,26.511
1264.17,31.925
1264.19,30.831
1264.21,23.911
1264.23,20.698
1264.25,21.274
1264.27,22.781
1264.29,21.207
1264.31,23.138
1264.33,21.445
1264.35,14.594
1264.37,18.199
1264.39,18.78
1264.41,17.751
1264.43,24.971
1264.45,21.092
1264.47,20.017
1264.49,20.731
1264.51,19.941
1264.53,19.066
1264.55,20.655
1264.57,19.479
1264.59,17.825
1264.61,14.421
1264.63,16.583
1264.65,15.667
1264.67,18.32
1264.69,19.632
1264.71,17.788
1264.73,22.674
1264.75,21.621
1264.77,21.573
1264.79,21.574
1264.81,18.299
1264.83,15.071
1264.85,17.636
1264.87,15.367
1264.89,13.534
1264.91,17.491
1264.93,16.785
1264.95,23.785
1264.97,28.297
1264.99,27.368
1265.01,18.319
1265.03,20.516
1265.05,19.59
1265.07,16.873
1265.09,17.509
1265.11,19.026
1265.13,20.338
1265.15,19.671
1265.17,22.489
1265.19,20.86
1265.21,22.045
1265.23,22.516
1265.25,15.353
1265.27,24.615
1265.29,26.594
1265.31,23.167
1265.33,25.593
1265.35,25.896
1265.37,25.158
1265.39,21.652
1265.41,21.278
1265.43,21.201
1265.45,18.536
1265.47,21.29
1265.49,25.003
1265.51,27.995
1265.53,25.849
1265.55,16.564
1265.57,21.208
1265.59,23.009
1265.61,22.598
1265.63,24.032
1265.65,19.697
1265.67,18.607
1265.69,22.282
1265.71,22.167
1265.73,17.34
1265.75,19.081
1265.77,18.705
1265.79,17.848
1265.81,16.506
1265.83,17.262
1265.85,12.841
1265.87,20.409
1265.89,19.385
1265.91,19.442
1265.93,22.993
1265.95,19.438
