#PROGRAM: dep90.pas
#PROT: N: 154
#PROT: TE: -28
#PROT: T: 84.150
#PROT: DB: 1650 78.00 # end of core
#PROT: DB: 550 78.00 # bag cut
#PROT: DB: 1100 78.00 # bag cut
#PROT: DB: 385 78.00
#PROT: DB: 1440 78.00
#PROT: S: 380 1360
# depth c250k g250k c200k g200k c100k g100k c50k g50k 
    85.085   0.184453  82.394600   0.184978  82.325200   0.190597  82.220600   0.215443  81.945800 
    85.090   0.184671  85.839600   0.185374  85.753300   0.192225  85.337000   0.220401  84.345500 
    85.095   0.184760  88.731200   0.185633  88.597000   0.193548  87.920700   0.224814  86.267900 
    85.100   0.184786  90.496800   0.185727  90.322400   0.194341  89.536200   0.227644  87.479800 
    85.105   0.184669  91.299800   0.185676  91.140300   0.194731  90.240200   0.229074  87.925800 
    85.110   0.184548  91.355300   0.185578  91.172200   0.194796  90.205500   0.229441  87.740200 
    85.115   0.184457  90.569800   0.185475  90.393900   0.194484  89.400800   0.228112  87.059600 
    85.120   0.184454  87.725400   0.185291  87.603500   0.193047  86.910400   0.223364  85.356700 
    85.125   0.184549  84.181600   0.185200  84.057600   0.191492  83.703300   0.217719  83.011800 
    85.130   0.184375  79.426900   0.184769  79.365800   0.189245  79.482500   0.210276  79.828000 
    85.135   0.184000  74.366600   0.184080  74.407800   0.186270  75.135600   0.201949  76.953600 
    85.140   0.184171  76.124500   0.184295  76.164700   0.186905  76.864900   0.204104  78.582500 
    85.145   0.184939  84.055800   0.185511  83.988100   0.191314  83.835600   0.216778  83.580700 
    85.150   0.185351  90.814600   0.186308  90.631700   0.194989  89.683900   0.227662  87.706600 
    85.155   0.185065  93.696300   0.186187  93.487500   0.195941  92.361500   0.231868  89.750100 
    85.160   0.184456  94.393800   0.185570  94.184700   0.195425  93.139300   0.232354  90.535700 
    85.165   0.183939  94.020600   0.184989  93.853200   0.194450  93.011300   0.231057  90.741900 
    85.170   0.183793  93.259200   0.184717  93.131400   0.193402  92.641100   0.228761  90.957300 
    85.175   0.183791  93.321000   0.184690  93.231500   0.193096  92.842900   0.228081  91.426200 
    85.180   0.183787  94.367900   0.184707  94.244900   0.193450  93.729600   0.229098  92.163000 
    85.185   0.183802  95.309400   0.184719  95.215300   0.193636  94.666400   0.229934  93.024300 
    85.190   0.183804  96.226400   0.184736  96.118200   0.193826  95.539400   0.230695  93.843700 
    85.195   0.183612  97.219500   0.184636  97.090200   0.194073  96.411000   0.231745  94.494000 
    85.200   0.183542  97.942000   0.184606  97.794900   0.194154  97.091300   0.232188  95.155300 
    85.205   0.183560  97.893500   0.184557  97.764400   0.193740  97.250900   0.231326  95.619600 
    85.210   0.183376  97.520700   0.184299  97.428400   0.193069  97.086400   0.230228  95.843300 
    85.215   0.183077  97.951200   0.183994  97.866900   0.192941  97.586900   0.230759  96.224900 
    85.220   0.182801  99.492800   0.183856  99.386100   0.193480  98.836100   0.233365  97.072700 
    85.225   0.182876 101.251000   0.184008 101.112000   0.194365 100.408000   0.235950  98.288600 
    85.230   0.183149 102.898000   0.184351 102.730000   0.195144 101.966000   0.238430  99.600400 
    85.235   0.182745 103.955000   0.184007 103.743000   0.195363 102.870000   0.240356 100.120000 
    85.240   0.181811 104.243000   0.183156 104.035000   0.195020 102.993000   0.241179  99.977400 
    85.245   0.179563 103.511000   0.180932 103.299000   0.192943 102.223000   0.239402  99.103300 
    85.250   0.176442 101.522000   0.177794 101.300000   0.189767 100.195000   0.235784  97.043600 
    85.255   0.177752 101.491000   0.179113 101.242000   0.191026 100.141000   0.237056  97.004300 
    85.260   0.180492 102.089000   0.181815 101.914000   0.193549 100.922000   0.239479  97.943100 
    85.265   0.180743 101.402000   0.182020 101.255000   0.193501 100.333000   0.238645  97.521500 
    85.270   0.180784 100.717000   0.182056 100.542000   0.193279  99.640200   0.237469  96.955100 
    85.275   0.180788  99.613800   0.182000  99.446800   0.192877  98.576900   0.235812  96.040800 
    85.280   0.180697  98.168800   0.181887  97.999600   0.192443  97.121800   0.233805  94.651600 
    85.285   0.180836  96.004300   0.181936  95.831500   0.191784  95.049200   0.230817  92.890400 
    85.290   0.181176  92.901700   0.182128  92.772700   0.190926  92.197500   0.226544  90.635300 
    85.295   0.181574  89.214500   0.182361  89.154400   0.189907  88.813400   0.221757  87.896500 
    85.300   0.181836  85.189500   0.182451  85.135300   0.188678  85.060500   0.216583  84.859400 
    85.305   0.182307  81.990300   0.182787  81.956600   0.188021  82.075200   0.212805  82.370100 
    85.310   0.182623  80.323700   0.183083  80.302300   0.188017  80.406800   0.211445  80.741000 
    85.315   0.183007  80.254300   0.183505  80.194700   0.188803  80.181600   0.212730  80.196200 
    85.320   0.183496  81.569600   0.184136  81.494000   0.190324  81.164500   0.216136  80.499000 
    85.325   0.183585  82.111400   0.184314  81.988400   0.191092  81.490200   0.218099  80.390700 
    85.330   0.183565  81.455700   0.184281  81.349500   0.190993  80.864500   0.217824  79.824100 
    85.335   0.183632  80.519000   0.184301  80.402700   0.190742  79.969600   0.216653  79.072700 
    85.340   0.183584  78.825900   0.184169  78.738400   0.189947  78.464800   0.214124  77.852900 
    85.345   0.183617  77.116600   0.184087  77.011300   0.189189  76.912500   0.211645  76.695500 
    85.350   0.183517  76.111600   0.183971  76.061600   0.188851  75.978600   0.210456  75.851300 
    85.355   0.183262  75.669800   0.183737  75.605300   0.188624  75.504200   0.210090  75.340100 
    85.360   0.183049  76.071800   0.183552  75.988600   0.188718  75.824100   0.210809  75.457200 
    85.365   0.182982  77.082700   0.183574  77.001500   0.189198  76.668000   0.212382  76.008300 
    85.370   0.182970  77.248300   0.183529  77.156800   0.189153  76.861400   0.212463  76.223100 
    85.375   0.182769  76.945900   0.183307  76.873700   0.188705  76.658100   0.211607  76.213900 
    85.380   0.182645  77.139900   0.183168  77.042100   0.188529  76.867400   0.211550  76.477900 
    85.385   0.182648  77.756700   0.183174  77.666700   0.188653  77.466000   0.212094  77.055100 
    85.390   0.182327  78.772400   0.182889  78.640600   0.188740  78.377800   0.213348  77.773100 
    85.395   0.181788  79.897700   0.182433  79.736300   0.188715  79.359200   0.214519  78.491600 
    85.400   0.181598  80.850400   0.182315  80.731900   0.188957  80.310800   0.215800  79.345100 
    85.405   0.181552  81.522400   0.182276  81.413400   0.189165  80.893600   0.216618  79.795100 
    85.410   0.181472  81.506000   0.182189  81.393700   0.189020  80.903800   0.216383  79.845100 
    85.415   0.181595  80.957000   0.182260  80.896600   0.188669  80.566400   0.215365  79.798400 
    85.420   0.181809  80.999200   0.182452  80.918400   0.188664  80.635400   0.214869  79.981800 
    85.425   0.181834  81.341800   0.182478  81.247600   0.188736  80.971500   0.214872  80.321800 
    85.430   0.181847  81.196800   0.182461  81.126600   0.188492  80.900300   0.214169  80.480100 
    85.435   0.181909  81.303700   0.182478  81.240400   0.188311  81.098900   0.213791  80.865400 
    85.440   0.181813  82.057400   0.182415  81.981000   0.188391  81.842800   0.214602  81.572200 
    85.445   0.181844  83.251400   0.182473  83.199500   0.188756  83.017300   0.216047  82.660000 
    85.450   0.181867  84.962500   0.182548  84.894700   0.189291  84.683200   0.218269  84.152300 
    85.455   0.181637  87.255000   0.182450  87.192700   0.189918  86.814000   0.221242  85.907900 
    85.460   0.181473  89.594300   0.182335  89.540200   0.190649  89.022700   0.224551  87.672000 
    85.465   0.181373  91.672500   0.182354  91.567500   0.191282  90.960900   0.227213  89.324200 
    85.470   0.181533  93.361400   0.182533  93.245800   0.191850  92.638100   0.229354  90.840900 
    85.475   0.181742  94.615400   0.182758  94.501600   0.192255  93.919900   0.230986  92.121200 
    85.480   0.181915  95.937800   0.182979  95.834100   0.192806  95.257700   0.232689  93.283600 
    85.485   0.182059  97.846200   0.183215  97.695400   0.193693  96.943700   0.235320  94.555900 
    85.490   0.182334  99.564500   0.183590  99.400300   0.194757  98.415300   0.237919  95.609600 
    85.495   0.182744 100.544000   0.184114 100.340000   0.195816  99.116400   0.239825  95.910700 
    85.500   0.182768  99.308500   0.184056  99.110300   0.195299  97.987600   0.237798  95.023900 
    85.505   0.182284  96.065000   0.183366  95.922700   0.193184  95.154500   0.231950  93.045900 
    85.510   0.181888  92.450200   0.182754  92.380300   0.191034  91.934200   0.225252  90.721900 
    85.515   0.181953  88.641800   0.182620  88.600300   0.189177  88.542200   0.218558  88.324900 
    85.520   0.182338  85.429800   0.182835  85.410500   0.188125  85.634500   0.213762  86.126700 
    85.525   0.182832  84.198800   0.183297  84.188300   0.188291  84.432000   0.212637  84.995400 
    85.530   0.183810  85.938200   0.184440  85.874700   0.190403  85.741400   0.216715  85.546500 
    85.535   0.184772  87.936100   0.185531  87.860700   0.192597  87.321000   0.220993  86.393100 
    85.540   0.185371  87.766900   0.186131  87.677400   0.193086  87.223100   0.221286  86.342000 
    85.545   0.185647  86.183000   0.186315  86.114200   0.192489  85.901500   0.218993  85.460100 
    85.550   0.185811  84.788500   0.186374  84.732000   0.191998  84.660500   0.217029  84.517400 
    85.555   0.186222  84.610900   0.186767  84.563600   0.192364  84.485000   0.217166  84.349300 
    85.560   0.186730  85.436600   0.187353  85.368700   0.193325  85.145700   0.218893  84.730200 
    85.565   0.187273  86.467700   0.187949  86.387400   0.194484  85.997100   0.221120  85.160300 
    85.570   0.187624  86.771300   0.188339  86.651900   0.195095  86.153700   0.221971  85.097400 
    85.575   0.186507  85.754900   0.187204  85.618200   0.193760  85.106300   0.219545  84.112700 
    85.580   0.172982  76.961200   0.173579  76.863900   0.179118  76.451700   0.201455  75.768000 
    85.585   0.152702  62.732400   0.153158  62.646900   0.158127  62.288500   0.177487  61.739600 
    85.590   0.162019  68.954700   0.162593  68.887800   0.168081  68.586700   0.191179  67.963300 
    85.595   0.185353  86.484000   0.185975  86.414400   0.192085  86.257300   0.218796  85.981000 
    85.600   0.191168  92.040000   0.191771  91.989900   0.197889  91.959700   0.225366  91.918700 
    85.605   0.189680  93.215000   0.190337  93.153100   0.196734  93.036800   0.224960  92.878000 
    85.610   0.188261  94.239900   0.188939  94.152200   0.195613  93.992400   0.224683  93.698700 
    85.615   0.187350  95.055800   0.188067  94.978500   0.194888  94.813000   0.224753  94.474900 
    85.620   0.186873  96.404000   0.187646  96.312800   0.194940  96.045500   0.226044  95.494800 
    85.625   0.186507  97.505500   0.187324  97.432900   0.194987  97.102100   0.227046  96.323600 
    85.630   0.186208  97.423300   0.186965  97.394800   0.194276  97.232900   0.226105  96.769000 
