#PROGRAM: dep90.pas
#PROT: N: 49
#PROT: TE: -28
#PROT: T: 26.400
#PROT: DB: 1650 78.00 # end of core
#PROT: DB: 550 78.00 # bag cut
#PROT: DB: 1100 78.00 # bag cut
#PROT: DB: 950 78.00
#PROT: CC: 870 880
# depth c250k g250k c200k g200k c100k g100k c50k g50k 
    27.015   0.141542  50.980400   0.142019  50.823500   0.146471  50.081000   0.160268  48.249600 
    27.020   0.141794  52.644100   0.142327  52.461000   0.147099  51.492100   0.162015  49.581300 
    27.025   0.142243  54.337700   0.142817  54.140900   0.147966  53.077500   0.163819  50.990300 
    27.030   0.142206  55.186100   0.142806  54.971400   0.148141  53.844400   0.164480  51.702100 
    27.035   0.141879  55.585100   0.142511  55.385900   0.147919  54.247000   0.164608  52.052500 
    27.040   0.141972  56.483400   0.142614  56.262900   0.148197  55.090200   0.165352  52.839500 
    27.045   0.142499  57.831700   0.143208  57.581300   0.148979  56.371700   0.166780  54.076300 
    27.050   0.142916  59.022100   0.143630  58.778800   0.149618  57.517200   0.167877  55.110500 
    27.055   0.143023  59.555700   0.143761  59.325300   0.149835  58.006200   0.168193  55.584000 
    27.060   0.142906  59.332300   0.143617  59.094600   0.149597  57.805600   0.167886  55.445700 
    27.065   0.143139  59.624800   0.143853  59.379400   0.149866  58.110100   0.168234  55.736000 
    27.070   0.143975  60.609900   0.144710  60.390600   0.150839  59.072300   0.169532  56.666900 
    27.075   0.144242  60.994900   0.144963  60.714700   0.151087  59.388500   0.169721  57.004000 
    27.080   0.143753  60.430200   0.144480  60.192100   0.150511  58.887300   0.168832  56.561600 
    27.085   0.143426  59.871800   0.144132  59.639800   0.150056  58.367500   0.167924  56.066900 
    27.090   0.143920  59.848600   0.144607  59.633900   0.150418  58.374900   0.168049  56.120300 
    27.095   0.144337  59.579200   0.144999  59.346500   0.150686  58.143200   0.168017  55.909500 
    27.100   0.144369  58.419000   0.144978  58.219900   0.150352  57.067900   0.166713  55.022200 
    27.105   0.145286  57.114900   0.145825  56.929500   0.150548  55.974700   0.165463  54.287800 
    27.110   0.146034  55.900800   0.146486  55.710000   0.150671  54.934200   0.164301  53.570400 
    27.115   0.145645  55.560000   0.146101  55.397600   0.150326  54.624900   0.164090  53.234800 
    27.120   0.145843  57.051900   0.146346  56.907700   0.151078  55.993100   0.166279  54.315300 
    27.125   0.146346  59.612800   0.146980  59.401400   0.152445  58.305500   0.169633  56.268000 
    27.130   0.146638  62.129200   0.147367  61.907000   0.153567  60.608300   0.172750  58.174000 
    27.135   0.146221  63.592500   0.147046  63.346300   0.153847  61.860700   0.174470  59.142200 
    27.140   0.145270  64.444100   0.146168  64.167400   0.153464  62.509100   0.175151  59.498900 
    27.145   0.145058  65.014600   0.145995  64.699700   0.153384  63.032500   0.175348  59.957500 
    27.150   0.144967  64.913900   0.145871  64.618500   0.153140  63.017900   0.174843  60.036800 
    27.155   0.144259  64.194400   0.145127  63.917000   0.152277  62.319400   0.173586  59.407900 
    27.160   0.144042  63.536800   0.144884  63.219400   0.151769  61.721200   0.172370  58.933500 
    27.165   0.144197  62.879900   0.144975  62.633500   0.151451  61.229500   0.171057  58.699900 
    27.170   0.144178  62.044600   0.144900  61.839900   0.150978  60.516500   0.169610  58.191800 
