#https://doi.org/10.5194/cp-3-475-2007
#Depth	Age
1020	23061.9624503833
1021	23103.6398138533
1022	23145.0107152255
1023	23186.8988386875
1024	23229.1727348381
1025	23270.5895928274
1026	23312.9354004435
1027	23354.8918920191
1028	23394.6401255013
1029	23433.6175205397
1030	23473.2838401878
1031	23511.7916142789
1032	23550.3359547532
1033	23589.6783648806
1034	23629.4377575572
1035	23668.6503562
1036	23709.2270509329
1037	23751.2475497891
1038	23795.653713561
1039	23842.643115959
1040	23888.3717335979
1041	23932.2948466423
1042	23974.7356116833
1043	24017.0245485814
1044	24062.2687029884
1045	24104.7541771629
1046	24145.8756641032
1047	24186.0741402366
1048	24225.78062057
1049	24266.1914235534
1050	24309.1901337059
1051	24351.6569956002
1052	24394.5614661674
1053	24439.1862796492
1054	24481.1277956329
1055	24518.8502564974
1056	24560.044248702
1057	24603.8423633397
1058	24648.6497734868
1059	24692.8127444668
1060	24735.8869045401
1061	24778.0104531315
1062	24819.3238779967
1063	24859.2113463905
1064	24899.6800288047
1065	24939.3408444122
1066	24978.4466378414
1067	25018.6250978412
1068	25058.9804341323
1069	25098.9731718514
1070	25138.1010499248
1071	25176.1146965762
1072	25213.9927117721
1073	25253.6026792797
1074	25294.4484472513
1075	25335.758028319
1076	25376.4888720779
1077	25416.3992388248
1078	25456.2407200286
1079	25496.3584461731
1080	25536.857590031
1081	25577.402847168
1082	25618.0328535222
1083	25659.0017574606
1084	25700.7194629984
1085	25743.6498338363
1086	25787.115674414
1087	25831.0037660607
1088	25875.9201099513
1089	25919.0734131226
1090	25959.473341567
1091	26000.183339895
1092	26041.7464123673
1093	26080.8017140362
1094	26119.6203917118
1095	26159.7680551651
1096	26200.4370878049
1097	26239.2116625489
1098	26280.0764973599
1099	26322.1101248074
1100	26362.39597407
1101	26400.0854750359
1102	26440.4672114373
1103	26482.1162380742
1104	26523.7810715462
1105	26567.7655727511
1106	26614.2730062415
1107	26662.4569857362
1108	26710.4501302582
1109	26756.4480647577
1110	26801.5553375281
1111	26847.8641057487
1112	26895.7136448396
1113	26944.1535530231
1114	26992.0857243802
1115	27040.0163575747
1116	27088.3210437422
1117	27136.4325566398
1118	27182.8657892043
1119	27227.1118057147
1120	27270.2245716382
1121	27311.9609268298
1122	27351.9163258442
1123	27392.1112055038
1124	27433.6215559579
1125	27475.3064772244
1126	27519.1142867572
1127	27572.0768440954
1128	27619.7016117863
1129	27662.2459356647
1130	27702.6691077158
1131	27745.2647569652
1132	27790.5146074211
1133	27838.0246320124
1134	27885.2947114301
1135	27931.8332087956
1136	27981.6067162078
1137	28035.3617948043
1138	28089.0074054314
1139	28141.0019172093
1140	28196.2015968424
1141	28253.1180250829
1142	28307.7415591449
1143	28362.7445894966
1144	28415.8325297318
1145	28468.3153695524
1146	28522.6359290536
1147	28576.9761603468
1148	28631.6177550717
1149	28687.8940936896
1150	28744.5171318562
1151	28800.4805947254
1152	28855.7822425533
1153	28909.9632278136
1154	28963.4746225311
1155	29016.8388367074
1156	29070.0144050368
1157	29122.2108629716
1158	29174.4645327328
1159	29224.6152883301
1160	29277.1206360897
1161	29328.2919634701
1162	29381.0210976462
1163	29436.7812033766
1164	29491.6692798352
1165	29544.8254745577
1166	29597.8432684672
1167	29650.7702531008
1168	29702.8841326253
1169	29756.6731709434
1170	29814.5228272945
1171	29877.2357576622
1172	29939.5586948748
1173	30003.4861701967
1174	30066.0597866627
1175	30133.9861921397
1176	30204.214736145
1177	30268.0738300723
1178	30331.9169591935
1179	30392.545168582
1180	30452.7964547095
1181	30513.8156160264
1182	30574.9369165538
1183	30634.1014653471
1184	30692.0670264717
1185	30749.6953258768
1186	30807.1020628299
1187	30862.0166029435
