#depth	age	sigma_age	deporate	sigma_deporate	deporate_model	sigma_deporate_model
6.300000000000000000e+01	2.214464889428342576e+04	2.896021339256279958e+01	1.288812958364071032e-02	1.181204335024513448e-02	1.170000000000000033e-02	2.000000000000000000e+00
6.320000000000000284e+01	2.216016704986232799e+04	3.081794224430061746e+01	1.190105289855815894e-02	1.110577110593196498e-02	1.170000000000000033e-02	2.000000000000000000e+00
6.340000000000000568e+01	2.217697228564312536e+04	3.868696295963103893e+01	1.197282644219714934e-02	8.391362036950122949e-03	1.170000000000000033e-02	2.000000000000000000e+00
6.360000000000000142e+01	2.219367677901948628e+04	4.668217937071634793e+01	1.204503284178683534e-02	5.786879620722139468e-03	1.170000000000000033e-02	2.000000000000000000e+00
6.380000000000000426e+01	2.221028113391224906e+04	5.222664609666951918e+01	1.211767470781937792e-02	3.627841744197884011e-03	1.170000000000000033e-02	2.000000000000000000e+00
6.400000000000000000e+01	2.222678595062192107e+04	5.456568212505806059e+01	1.219075466653044004e-02	3.170736366806665291e-03	1.170000000000000033e-02	2.000000000000000000e+00
6.420000000000000284e+01	2.224319182585039016e+04	5.352941832659719523e+01	1.226427535999416452e-02	4.979850791368931398e-03	1.170000000000000033e-02	2.000000000000000000e+00
6.440000000000000568e+01	2.225949935272249786e+04	4.925131935286925255e+01	1.233823944621865142e-02	7.618833223252500023e-03	1.170000000000000033e-02	2.000000000000000000e+00
6.460000000000000853e+01	2.227570912080746348e+04	4.225971735908225213e+01	1.241264959924208780e-02	1.051007892829159546e-02	1.170000000000000033e-02	2.000000000000000000e+00
6.479999999999999716e+01	2.229182171614022809e+04	3.410703381801736356e+01	1.248750850922935619e-02	1.351759760194259224e-02	1.170000000000000033e-02	2.000000000000000000e+00
6.500000000000000000e+01	2.230783772124262396e+04	2.934803854326396078e+01	1.276082575628834440e-02	1.496147230543430802e-02	1.170000000000000033e-02	2.000000000000000000e+00
6.520000000000000284e+01	2.232351068816652696e+04	3.409134456724252971e+01	1.351997947689921077e-02	1.246864882682336730e-02	1.170000000000000033e-02	2.000000000000000000e+00
6.540000000000000568e+01	2.233830361003018334e+04	4.220829203169832056e+01	1.432429597792288060e-02	9.750510185263055324e-03	1.170000000000000033e-02	2.000000000000000000e+00
6.560000000000000853e+01	2.235226590181110078e+04	4.876436744240166377e+01	1.517646203633137535e-02	7.006209741085055523e-03	1.170000000000000033e-02	2.000000000000000000e+00
6.579999999999999716e+01	2.236544420381068630e+04	5.258017237401298161e+01	1.607932426802633624e-02	5.080637159878334357e-03	1.170000000000000033e-02	2.000000000000000000e+00
6.600000000000000000e+01	2.237788253745370457e+04	5.355864501132524680e+01	1.703589863681007413e-02	5.986968520891519652e-03	1.170000000000000033e-02	2.000000000000000000e+00
6.620000000000000284e+01	2.238962245233954673e+04	5.193821266181517871e+01	1.804938052905445678e-02	9.620802654832651124e-03	1.170000000000000033e-02	2.000000000000000000e+00
6.640000000000000568e+01	2.240070316503647700e+04	4.811929556189497248e+01	1.912315542772045907e-02	1.458480404945420097e-02	1.170000000000000033e-02	2.000000000000000000e+00
6.660000000000000853e+01	2.241116169008251018e+04	4.267851279593526215e+01	2.026081022138638554e-02	2.042410307937125857e-02	1.170000000000000033e-02	2.000000000000000000e+00
6.679999999999999716e+01	2.242103296363053596e+04	3.653829021611466032e+01	2.084680597182879055e-02	2.460223654910677002e-02	1.170000000000000033e-02	2.000000000000000000e+00
6.700000000000000000e+01	2.243062675945087904e+04	3.153078982345488512e+01	1.889520810661037345e-02	1.907319835911239214e-02	1.170000000000000033e-02	2.000000000000000000e+00
6.720000000000000284e+01	2.244121145366919882e+04	2.988014891459312850e+01	1.712631133395606589e-02	1.442466378166827948e-02	1.170000000000000033e-02	2.000000000000000000e+00
6.740000000000000568e+01	2.245288939155670232e+04	3.134523483937266519e+01	1.552301187966165057e-02	1.057524319519960107e-02	1.170000000000000033e-02	2.000000000000000000e+00
6.760000000000000853e+01	2.246577348915003677e+04	3.464379030817914185e+01	1.406980715913743775e-02	7.486407615515972870e-03	1.170000000000000033e-02	2.000000000000000000e+00
6.779999999999999716e+01	2.247998832505630344e+04	3.836301673562103076e+01	1.275264588019048469e-02	5.201968898862196870e-03	1.170000000000000033e-02	2.000000000000000000e+00
6.800000000000000000e+01	2.249567134502557019e+04	4.147135226380780892e+01	1.155879217860672666e-02	3.901618744110840146e-03	1.170000000000000033e-02	2.000000000000000000e+00
6.820000000000000284e+01	2.251297419093798089e+04	4.334101771261712344e+01	1.047670247283808212e-02	3.715201946376519258e-03	1.170000000000000033e-02	2.000000000000000000e+00
6.840000000000000568e+01	2.253206416705580341e+04	4.376734597772522051e+01	9.495913847081727602e-03	4.266177101542025125e-03	1.170000000000000033e-02	2.000000000000000000e+00
6.860000000000000853e+01	2.255312585771777594e+04	4.324570514869576954e+01	8.711422350001335121e-03	4.975140855809241473e-03	1.170000000000000033e-02	2.000000000000000000e+00
6.879999999999999716e+01	2.257608422111293112e+04	4.356400064449984910e+01	1.022016474521341561e-02	4.506441907770940801e-03	1.170000000000000033e-02	2.000000000000000000e+00
6.900000000000000000e+01	2.259565337728467057e+04	4.403078279348608959e+01	1.199020816839211669e-02	4.477130156578093545e-03	1.170000000000000033e-02	2.000000000000000000e+00
6.920000000000000284e+01	2.261233365482374211e+04	4.326372427241280860e+01	1.406680767927043219e-02	5.647206695753467960e-03	1.170000000000000033e-02	2.000000000000000000e+00
6.940000000000000568e+01	2.262655152177409036e+04	4.126055825203181371e+01	1.650305611934314159e-02	8.409207725804914574e-03	1.170000000000000033e-02	2.000000000000000000e+00
6.960000000000000853e+01	2.263867048922797767e+04	3.850646057116019705e+01	1.936124154733049121e-02	1.276760691455940296e-02	1.170000000000000033e-02	2.000000000000000000e+00
6.979999999999999716e+01	2.264900040528790851e+04	3.565272943488879065e+01	2.271443977062574671e-02	1.882448683990963975e-02	1.170000000000000033e-02	2.000000000000000000e+00
7.000000000000000000e+01	2.265780537701601133e+04	3.339041201295753325e+01	2.664838268930667942e-02	2.685428686280077332e-02	1.170000000000000033e-02	2.000000000000000000e+00
7.020000000000000284e+01	2.266531052291292144e+04	3.232759140350761839e+01	3.126365022104072439e-02	3.726734375826504242e-02	1.170000000000000033e-02	2.000000000000000000e+00
7.040000000000000568e+01	2.267170772856824260e+04	3.281119841698926365e+01	3.667824184826765782e-02	5.059892024735392763e-02	1.170000000000000033e-02	2.000000000000000000e+00
7.060000000000000853e+01	2.267716055263836461e+04	3.480706214605984172e+01	3.634161359617905235e-02	4.280647781805199670e-02	1.170000000000000033e-02	2.000000000000000000e+00
7.079999999999999716e+01	2.268266388560047199e+04	3.733808303728255851e+01	3.518505230940019435e-02	3.309577930303841259e-02	1.170000000000000033e-02	2.000000000000000000e+00
7.100000000000000000e+01	2.268834811759311560e+04	3.964846875106247381e+01	3.406529824931599226e-02	2.520689927297821431e-02	1.170000000000000033e-02	2.000000000000000000e+00
7.120000000000000284e+01	2.269421919491456720e+04	4.128752009942134293e+01	3.298118003663793457e-02	2.021675599160695572e-02	1.170000000000000033e-02	2.000000000000000000e+00
7.140000000000000568e+01	2.270028325932275038e+04	4.199048843748868620e+01	3.193156357088304531e-02	1.940693639505528326e-02	1.170000000000000033e-02	2.000000000000000000e+00
7.160000000000000853e+01	2.270654665446016588e+04	4.163632449971215976e+01	3.091535084398628827e-02	2.247379488056202787e-02	1.170000000000000033e-02	2.000000000000000000e+00
7.179999999999999716e+01	2.271301593249001235e+04	4.025440852420383919e+01	2.993147879167048359e-02	2.764337289597267738e-02	1.170000000000000033e-02	2.000000000000000000e+00
7.200000000000000000e+01	2.271969786095041491e+04	3.809616337392505869e+01	2.897891818136998088e-02	3.358168704401026661e-02	1.170000000000000033e-02	2.000000000000000000e+00
7.220000000000000284e+01	2.272659942983398287e+04	3.580332979080039024e+01	2.805667253554589707e-02	3.966086619226779492e-02	1.170000000000000033e-02	2.000000000000000000e+00
7.240000000000000568e+01	2.273372785890006708e+04	3.466043953998875082e+01	2.471439307761741366e-02	3.313804112633909893e-02	1.170000000000000033e-02	2.000000000000000000e+00
7.260000000000000853e+01	2.274182030929412940e+04	3.632328208392980429e+01	2.084923720562768812e-02	2.327105151697464111e-02	1.170000000000000033e-02	2.000000000000000000e+00
7.279999999999999716e+01	2.275141298637998625e+04	4.059266803667118495e+01	1.758856431114253632e-02	1.573158519493502230e-02	1.170000000000000033e-02	2.000000000000000000e+00
7.300000000000000000e+01	2.276278401112435677e+04	4.630347123143788224e+01	1.483783754178332609e-02	1.006778109598130237e-02	1.170000000000000033e-02	2.000000000000000000e+00
7.320000000000000284e+01	2.277626306421661866e+04	5.216747762602906846e+01	1.251730493869133466e-02	5.963979958908344550e-03	1.170000000000000033e-02	2.000000000000000000e+00
7.340000000000000568e+01	2.279224094451749625e+04	5.695632858234705509e+01	1.055968718399616021e-02	3.336876401351267230e-03	1.170000000000000033e-02	2.000000000000000000e+00
7.360000000000000853e+01	2.281118089951001821e+04	5.945833849126270110e+01	8.908226968185262856e-03	2.502597516921356048e-03	1.170000000000000033e-02	2.000000000000000000e+00
7.379999999999999716e+01	2.283363205625695264e+04	5.846705344594631271e+01	7.515043422590467724e-03	3.045299200120122739e-03	1.170000000000000033e-02	2.000000000000000000e+00
7.400000000000000000e+01	2.286024534226921605e+04	5.307709720998698799e+01	6.339743906965950374e-03	3.781151814675393508e-03	1.170000000000000033e-02	2.000000000000000000e+00
7.420000000000000284e+01	2.289179235787977814e+04	4.438914175072222434e+01	6.162679139409266149e-03	3.939147285487566361e-03	1.170000000000000033e-02	2.000000000000000000e+00
7.440000000000000568e+01	2.292424577553720883e+04	4.114833641050773139e+01	7.045627417396170197e-03	3.501760162535364103e-03	1.170000000000000033e-02	2.000000000000000000e+00
7.460000000000000853e+01	2.295263217580387573e+04	4.326003358868573656e+01	8.055078737966623811e-03	2.977588271752385982e-03	1.170000000000000033e-02	2.000000000000000000e+00
7.479999999999999716e+01	2.297746123167111364e+04	4.532682718857810045e+01	9.209157627983268618e-03	2.562692624749432404e-03	1.170000000000000033e-02	2.000000000000000000e+00
7.500000000000000000e+01	2.299917874461630345e+04	4.557369906770010459e+01	1.052858537773257788e-02	2.773699466672973832e-03	1.170000000000000033e-02	2.000000000000000000e+00
7.520000000000000284e+01	2.301817464889257826e+04	4.385052013980397589e+01	1.203705208817017203e-02	4.038058024839169535e-03	1.170000000000000033e-02	2.000000000000000000e+00
7.540000000000000568e+01	2.303479001273208269e+04	4.055611504838176273e+01	1.376164202265559369e-02	6.258854319339766763e-03	1.170000000000000033e-02	2.000000000000000000e+00
7.560000000000000853e+01	2.304932316216808249e+04	3.629557954068488357e+01	1.573331990029753352e-02	9.338830382260588855e-03	1.170000000000000033e-02	2.000000000000000000e+00
7.579999999999999716e+01	2.306203503742819157e+04	3.182186453387666702e+01	1.798748686222045520e-02	1.332744608852143124e-02	1.170000000000000033e-02	2.000000000000000000e+00
7.600000000000000000e+01	2.307315387807180014e+04	2.808312692943044908e+01	2.046632664992974540e-02	1.693167808154367321e-02	1.170000000000000033e-02	2.000000000000000000e+00
7.620000000000000284e+01	2.308292602738911228e+04	2.613071324888293390e+01	2.289489811144608186e-02	1.589313959931683631e-02	1.170000000000000033e-02	2.000000000000000000e+00
7.640000000000000568e+01	2.309166159804011113e+04	2.564554101550667298e+01	2.561164826983237247e-02	1.504749647343931254e-02	1.170000000000000033e-02	2.000000000000000000e+00
7.660000000000000853e+01	2.309947054488698996e+04	2.558547504312932475e+01	2.865077293223244198e-02	1.500612832835484557e-02	1.170000000000000033e-02	2.000000000000000000e+00
7.680000000000001137e+01	2.310645115935324066e+04	2.544629603722424704e+01	3.205052564231846562e-02	1.663228718182998070e-02	1.170000000000000033e-02	2.000000000000000000e+00
7.700000000000000000e+01	2.311269130662046518e+04	2.508560594775726926e+01	3.585369917867943512e-02	2.059973977494898925e-02	1.170000000000000033e-02	2.000000000000000000e+00
7.720000000000000284e+01	2.311826953158975448e+04	2.455479482047339701e+01	4.010816418866849226e-02	2.710648438957294001e-02	1.170000000000000033e-02	2.000000000000000000e+00
7.740000000000000568e+01	2.312325604752848449e+04	2.399954479322121870e+01	4.486747173752685808e-02	3.615195394816702462e-02	1.170000000000000033e-02	2.000000000000000000e+00
7.760000000000000853e+01	2.312771361984657779e+04	2.360239076897867960e+01	5.019152735708140578e-02	4.781512692088746991e-02	1.170000000000000033e-02	2.000000000000000000e+00
7.780000000000001137e+01	2.313169835612640964e+04	2.354049131694610608e+01	5.614734507827189719e-02	6.231342716156515471e-02	1.170000000000000033e-02	2.000000000000000000e+00
7.800000000000000000e+01	2.313526041235046068e+04	2.394781988326396416e+01	4.248670162143227541e-02	4.152274153920969268e-02	1.170000000000000033e-02	2.000000000000000000e+00
7.820000000000000284e+01	2.313996776764911556e+04	2.515112465825018973e+01	3.146287184651473667e-02	2.609428338291863367e-02	1.170000000000000033e-02	2.000000000000000000e+00
7.840000000000000568e+01	2.314632446645829259e+04	2.735742759950335667e+01	2.329934466672864760e-02	1.590728785103704551e-02	1.170000000000000033e-02	2.000000000000000000e+00
7.860000000000000853e+01	2.315490839887617039e+04	3.059387136187562461e+01	1.725397047501504508e-02	9.291056406486338307e-03	1.170000000000000033e-02	2.000000000000000000e+00
7.880000000000001137e+01	2.316649993372257450e+04	3.463750503802754110e+01	1.277716182197357643e-02	5.100881399432296952e-03	1.170000000000000033e-02	2.000000000000000000e+00
7.900000000000000000e+01	2.318215286218874098e+04	3.897072415318341143e+01	9.461930195215358108e-03	2.579937498240346145e-03	1.170000000000000033e-02	2.000000000000000000e+00
7.920000000000000284e+01	2.320329019842708658e+04	4.272772573758679471e+01	7.006886526643325667e-03	1.308645483898971881e-03	1.170000000000000033e-02	2.000000000000000000e+00
7.940000000000000568e+01	2.323183354635194701e+04	4.463919069839422349e+01	5.188841788547808240e-03	1.050417745565287346e-03	1.170000000000000033e-02	2.000000000000000000e+00
7.960000000000000853e+01	2.327037779344026785e+04	4.319636837633588300e+01	3.842516787477455020e-03	1.169572912350358472e-03	1.170000000000000033e-02	2.000000000000000000e+00
7.980000000000001137e+01	2.332242701301734269e+04	3.842187324716077512e+01	4.133924537018660202e-03	1.206005014071759827e-03	1.170000000000000033e-02	2.000000000000000000e+00
8.000000000000000000e+01	2.337080718982246253e+04	3.646232206637187545e+01	5.443829768824313096e-03	1.248270623392119284e-03	1.170000000000000033e-02	2.000000000000000000e+00
8.020000000000000284e+01	2.340754603150067851e+04	3.516627987167360914e+01	7.168801047662666168e-03	1.583828529374466370e-03	1.170000000000000033e-02	2.000000000000000000e+00
8.040000000000000568e+01	2.343544469944672528e+04	3.293644201518753079e+01	9.440359203603134949e-03	2.564718687114128301e-03	1.170000000000000033e-02	2.000000000000000000e+00
8.060000000000000853e+01	2.345663033398525658e+04	3.010289413334005815e+01	1.243169970829667743e-02	4.440173317355736692e-03	1.170000000000000033e-02	2.000000000000000000e+00
8.080000000000001137e+01	2.347271823867189596e+04	2.733123156301232370e+01	1.637089800335764928e-02	7.503687502121431444e-03	1.170000000000000033e-02	2.000000000000000000e+00
8.100000000000000000e+01	2.348493503948263970e+04	2.517695282321506411e+01	2.155829916463291099e-02	1.222138986562440813e-02	1.170000000000000033e-02	2.000000000000000000e+00
8.120000000000000284e+01	2.349421220919221014e+04	2.394745974210056616e+01	2.838941778126589585e-02	1.928441394492307406e-02	1.170000000000000033e-02	2.000000000000000000e+00
8.140000000000000568e+01	2.350125708772902726e+04	2.366458682460779173e+01	3.738509405609596187e-02	2.967904324975335212e-02	1.170000000000000033e-02	2.000000000000000000e+00
8.160000000000000853e+01	2.350660681346998535e+04	2.413076895085956863e+01	4.533189502734101539e-02	3.759342256088868406e-02	1.170000000000000033e-02	2.000000000000000000e+00
8.180000000000001137e+01	2.351101871815385675e+04	2.500952119437420151e+01	4.626108623448216967e-02	3.257166181158856200e-02	1.170000000000000033e-02	2.000000000000000000e+00
8.200000000000000000e+01	2.351534200617580791e+04	2.591606695025681617e+01	4.720932355251075685e-02	2.810531638145484859e-02	1.170000000000000033e-02	2.000000000000000000e+00
8.220000000000000284e+01	2.351957845747292595e+04	2.666665262856979268e+01	4.817699737937410770e-02	2.474415037501948370e-02	1.170000000000000033e-02	2.000000000000000000e+00
8.240000000000000568e+01	2.352372981623082160e+04	2.716136146209847979e+01	4.916450611520740283e-02	2.326104334632506793e-02	1.170000000000000033e-02	2.000000000000000000e+00
8.260000000000000853e+01	2.352779779160174076e+04	2.735916118713793210e+01	5.017225632635907012e-02	2.430047369166785098e-02	1.170000000000000033e-02	2.000000000000000000e+00
8.280000000000001137e+01	2.353178405840822234e+04	2.726195183393171817e+01	5.120066291277614035e-02	2.785644771381513146e-02	1.170000000000000033e-02	2.000000000000000000e+00
8.300000000000000000e+01	2.353569025783264442e+04	2.690676489143057992e+01	5.225014927882493804e-02	3.337914770980118101e-02	1.170000000000000033e-02	2.000000000000000000e+00
8.320000000000000284e+01	2.353951799809292061e+04	2.636404104773735213e+01	5.332114750760877375e-02	4.028811867162964550e-02	1.170000000000000033e-02	2.000000000000000000e+00
8.340000000000000568e+01	2.354326885510460852e+04	2.573993987394949201e+01	5.441409853886093606e-02	4.819139113307905481e-02	1.170000000000000033e-02	2.000000000000000000e+00
8.360000000000000853e+01	2.354694437312972150e+04	2.517983892116297184e+01	4.248939756815811597e-02	3.249852971054064538e-02	1.170000000000000033e-02	2.000000000000000000e+00
8.380000000000001137e+01	2.355165142974729679e+04	2.491748686883776998e+01	3.292430817926388087e-02	2.108770987479516995e-02	1.170000000000000033e-02	2.000000000000000000e+00
8.400000000000000000e+01	2.355772596892701404e+04	2.503256965079965823e+01	2.551248384598204036e-02	1.333285990601029009e-02	1.170000000000000033e-02	2.000000000000000000e+00
8.420000000000000284e+01	2.356556526835420300e+04	2.551716993570101621e+01	1.976918781246953666e-02	8.238465744889903603e-03	1.170000000000000033e-02	2.000000000000000000e+00
8.440000000000000568e+01	2.357568202185451082e+04	2.622902816192057429e+01	1.531880584909196819e-02	5.124130047206202666e-03	1.170000000000000033e-02	2.000000000000000000e+00
8.460000000000000853e+01	2.358873786980834120e+04	2.688329901491780305e+01	1.187028090724758823e-02	3.516956757339387719e-03	1.170000000000000033e-02	2.000000000000000000e+00
8.480000000000001137e+01	2.360558667073923425e+04	2.714638499419364592e+01	9.198077853133314677e-03	2.928207963954963539e-03	1.170000000000000033e-02	2.000000000000000000e+00
8.500000000000000000e+01	2.362733034405809667e+04	2.701779539224603255e+01	7.127433365173764350e-03	2.784081086133025074e-03	1.170000000000000033e-02	2.000000000000000000e+00
8.520000000000000284e+01	2.365539093610476993e+04	2.804847327704289128e+01	5.522926331579933699e-03	2.714016788500303763e-03	1.170000000000000033e-02	2.000000000000000000e+00
8.540000000000000568e+01	2.369160362263951902e+04	3.539597618661476730e+01	5.703415290627802080e-03	2.406301025166232392e-03	1.170000000000000033e-02	2.000000000000000000e+00
8.560000000000000853e+01	2.372667033088512835e+04	4.492472050480969159e+01	7.165667179724745199e-03	1.807656847965092607e-03	1.170000000000000033e-02	2.000000000000000000e+00
8.580000000000001137e+01	2.375458120017109104e+04	4.877779853519316333e+01	9.002813842953984527e-03	1.769290958350184986e-03	1.170000000000000033e-02	2.000000000000000000e+00
8.600000000000000000e+01	2.377679647680446578e+04	4.802422018452933372e+01	1.131097147802464370e-02	3.629342067324408880e-03	1.170000000000000033e-02	2.000000000000000000e+00
8.620000000000000284e+01	2.379447842396422493e+04	4.438446949181797407e+01	1.421089872660392939e-02	7.199212053716384611e-03	1.170000000000000033e-02	2.000000000000000000e+00
8.640000000000000568e+01	2.380855212921311249e+04	3.932761498639636244e+01	1.785431454850258323e-02	1.262081560926290799e-02	1.170000000000000033e-02	2.000000000000000000e+00
8.660000000000000853e+01	2.381975390340929880e+04	3.405065792724990814e+01	2.243183588382957269e-02	2.046172712736199842e-02	1.170000000000000033e-02	2.000000000000000000e+00
8.680000000000001137e+01	2.382866980316158879e+04	2.956189807321679908e+01	2.818295038726181465e-02	3.155729420760493981e-02	1.170000000000000033e-02	2.000000000000000000e+00
8.700000000000000000e+01	2.383576629225345823e+04	2.668226891287160285e+01	3.540854598991749480e-02	4.703982240224377498e-02	1.170000000000000033e-02	2.000000000000000000e+00
8.720000000000000284e+01	2.384141464618634927e+04	2.584790026590096446e+01	4.300056367448497341e-02	6.235443197925465142e-02	1.170000000000000033e-02	2.000000000000000000e+00
8.740000000000000568e+01	2.384606574800710587e+04	2.678706134523151050e+01	4.518242880799191313e-02	5.449878125998560557e-02	1.170000000000000033e-02	2.000000000000000000e+00
8.760000000000000853e+01	2.385049224753969975e+04	2.832327943145853055e+01	4.747500261724769272e-02	4.675434795806534399e-02	1.170000000000000033e-02	2.000000000000000000e+00
8.780000000000001137e+01	2.385470499085669144e+04	2.973263512335572756e+01	4.988390250302260354e-02	4.014473750021580606e-02	1.170000000000000033e-02	2.000000000000000000e+00
8.800000000000000000e+01	2.385871430027244787e+04	3.067345014013495685e+01	5.241503089516472841e-02	3.662394270264981988e-02	1.170000000000000033e-02	2.000000000000000000e+00
8.820000000000000284e+01	2.386252999963548064e+04	3.102833643655858253e+01	5.507458971508102930e-02	3.861544703470663753e-02	1.170000000000000033e-02	2.000000000000000000e+00
8.840000000000000568e+01	2.386616143839943106e+04	3.080478680790107049e+01	5.786909557205512089e-02	4.693466926299770525e-02	1.170000000000000033e-02	2.000000000000000000e+00
8.860000000000000853e+01	2.386961751453165562e+04	3.008776901763282297e+01	6.080539573063239306e-02	6.040269461145391511e-02	1.170000000000000033e-02	2.000000000000000000e+00
8.880000000000001137e+01	2.387290669631555647e+04	2.902252589772637492e+01	6.389068488819010794e-02	7.768966475284434792e-02	1.170000000000000033e-02	2.000000000000000000e+00
8.900000000000000000e+01	2.387603704310006651e+04	2.781364296856368057e+01	6.713252280382041304e-02	9.805055411367219476e-02	1.170000000000000033e-02	2.000000000000000000e+00
8.920000000000000284e+01	2.387901622504716215e+04	2.672937896909458644e+01	5.994932829142998049e-02	8.192423782677861477e-02	1.170000000000000033e-02	2.000000000000000000e+00
8.940000000000000568e+01	2.388235237585485083e+04	2.617566513235954062e+01	5.084787893780757378e-02	5.923441545765783384e-02	1.170000000000000033e-02	2.000000000000000000e+00
8.960000000000000853e+01	2.388628567659773398e+04	2.625507923533845656e+01	4.312820287001219860e-02	4.172598728632564979e-02	1.170000000000000033e-02	2.000000000000000000e+00
8.980000000000001137e+01	2.389092301334470540e+04	2.688140452025471916e+01	3.658052059697691760e-02	2.843798833766804368e-02	1.170000000000000033e-02	2.000000000000000000e+00
9.000000000000000000e+01	2.389639040409628797e+04	2.783231539065150884e+01	3.102690114816448672e-02	1.866946902513410070e-02	1.170000000000000033e-02	2.000000000000000000e+00
9.020000000000000284e+01	2.390283642327960843e+04	2.877512289939454604e+01	2.631642686182896276e-02	1.203494294469677553e-02	1.170000000000000033e-02	2.000000000000000000e+00
9.040000000000000568e+01	2.391043623920637037e+04	2.930562607507669526e+01	2.232109225045709675e-02	8.516675216182708480e-03	1.170000000000000033e-02	2.000000000000000000e+00
9.060000000000000853e+01	2.391939637421032967e+04	2.899472048834335780e+01	1.893232549651516564e-02	7.838011503634336255e-03	1.170000000000000033e-02	2.000000000000000000e+00
9.080000000000001137e+01	2.392996031681932800e+04	2.748953199053760343e+01	1.605803805137193813e-02	8.596417951519443393e-03	1.170000000000000033e-02	2.000000000000000000e+00
9.100000000000000000e+01	2.394241513847064925e+04	2.485718830188728035e+01	1.442019699373837602e-02	8.868161101403260194e-03	1.170000000000000033e-02	2.000000000000000000e+00
9.120000000000000284e+01	2.395628457451835857e+04	2.295114871686621072e+01	1.476926731688072217e-02	7.579739504037271390e-03	1.170000000000000033e-02	2.000000000000000000e+00
9.140000000000000568e+01	2.396982620767516346e+04	2.321105846907326153e+01	1.512678760021096344e-02	6.474952124888992341e-03	1.170000000000000033e-02	2.000000000000000000e+00
9.160000000000000853e+01	2.398304778553331926e+04	2.437768104991634743e+01	1.549296239227562072e-02	5.749478828012334619e-03	1.170000000000000033e-02	2.000000000000000000e+00
9.180000000000001137e+01	2.399595687257142708e+04	2.564037320458007585e+01	1.586800119313612131e-02	5.651940078506517522e-03	1.170000000000000033e-02	2.000000000000000000e+00
9.200000000000000000e+01	2.400856085448230078e+04	2.669962165313408420e+01	1.625211857423128695e-02	6.308547535586266596e-03	1.170000000000000033e-02	2.000000000000000000e+00
9.220000000000000284e+01	2.402086694239856297e+04	2.762008511187402604e+01	1.664553430113973470e-02	7.612250758486627765e-03	1.170000000000000033e-02	2.000000000000000000e+00
9.240000000000000568e+01	2.403288217701835674e+04	2.871784355582330051e+01	1.704847345931482031e-02	9.372875164399132458e-03	1.170000000000000033e-02	2.000000000000000000e+00
9.260000000000000853e+01	2.404461343263354502e+04	3.046877367524682256e+01	1.746116658286323009e-02	1.145046382157264078e-02	1.170000000000000033e-02	2.000000000000000000e+00
9.280000000000001137e+01	2.405606742106271849e+04	3.338009043796002828e+01	1.788384978644006612e-02	1.376547820541378780e-02	1.170000000000000033e-02	2.000000000000000000e+00
9.300000000000000000e+01	2.406725069549122782e+04	3.783451648540938095e+01	1.673163069491361010e-02	1.119265188828610924e-02	1.170000000000000033e-02	2.000000000000000000e+00
9.320000000000000284e+01	2.407920410300104049e+04	4.285823131094449678e+01	1.534462913832210229e-02	8.071056520599128106e-03	1.170000000000000033e-02	2.000000000000000000e+00
9.340000000000000568e+01	2.409223797942758392e+04	4.749004473869896259e+01	1.407260581386263025e-02	5.571978061657980805e-03	1.170000000000000033e-02	2.000000000000000000e+00
9.360000000000000853e+01	2.410644998839346954e+04	5.113367513641480144e+01	1.290602937400206311e-02	3.824859813918388748e-03	1.170000000000000033e-02	2.000000000000000000e+00
9.380000000000001137e+01	2.412194662133953170e+04	5.334025532431880379e+01	1.183615859107841305e-02	3.127869436178680983e-03	1.170000000000000033e-02	2.000000000000000000e+00
9.400000000000000000e+01	2.413884399547160137e+04	5.377341182547655762e+01	1.085497685875148541e-02	3.480149285794261610e-03	1.170000000000000033e-02	2.000000000000000000e+00
9.420000000000000284e+01	2.415726872383376030e+04	5.225721378390044691e+01	9.955132123089823273e-03	4.301321906438405548e-03	1.170000000000000033e-02	2.000000000000000000e+00
9.440000000000000568e+01	2.417735886402749384e+04	4.897275692820867476e+01	9.129881793186399655e-03	5.176973979394364732e-03	1.170000000000000033e-02	2.000000000000000000e+00
9.460000000000000853e+01	2.419926495268564759e+04	4.500372888212542932e+01	8.373042218517760121e-03	5.963826821642708061e-03	1.170000000000000033e-02	2.000000000000000000e+00
9.480000000000001137e+01	2.422315113345249847e+04	4.348536518883479829e+01	8.289348841477537158e-03	6.234630717089594855e-03	1.170000000000000033e-02	2.000000000000000000e+00
9.500000000000000000e+01	2.424727848094682122e+04	4.767655371030370759e+01	9.730063208388031390e-03	5.519356059283409346e-03	1.170000000000000033e-02	2.000000000000000000e+00
9.520000000000000284e+01	2.426783333200139532e+04	5.199464020189162738e+01	1.142117817089613463e-02	5.053505758658059788e-03	1.170000000000000033e-02	2.000000000000000000e+00
9.540000000000000568e+01	2.428534466025557413e+04	5.398068228069541874e+01	1.340621412396402617e-02	5.808413987466571303e-03	1.170000000000000033e-02	2.000000000000000000e+00
9.560000000000000853e+01	2.430026311509678635e+04	5.371923506160078432e+01	1.573625544127931278e-02	8.584357090382712524e-03	1.170000000000000033e-02	2.000000000000000000e+00
9.580000000000001137e+01	2.431297261900299418e+04	5.195354102344614233e+01	1.847126511805670737e-02	1.338862833405609493e-02	1.170000000000000033e-02	2.000000000000000000e+00
9.600000000000000000e+01	2.432380024768580188e+04	4.956003665444007567e+01	2.168162790281960919e-02	2.023626081397032414e-02	1.170000000000000033e-02	2.000000000000000000e+00
