#depth	age	sigma_age	air_age	sigma_air_age	deporate	sigma_deporate	thinning	sigma_thinning	LID	sigma_LID	delta_depth	sigma_delta_depth	deporate_model	sigma_deporate_model	thinning_model	sigma_thinning_model	LID_model	sigma_LID_model	icelayerthick	sigma_icelayerthick	airlayerthick	sigma_airlayerthick
3.800000000000000000e+01	2.743358470608925472e+02	5.489350844313439559e+00	nan	nan	7.776390343130598626e-02	9.627833684284983632e-04	9.877844944485566492e-01	3.170310685218919334e-03	nan	nan	nan	nan	7.162109999999999310e-02	1.522256160876916675e-01	9.920225531292743426e-01	8.646021048886764690e-03	8.017700000000000671e+01	2.000000000000000111e-01	1.096204057175461655e-01	1.354386586576329351e-03	nan	nan
3.900000000000000000e+01	2.834582362132977096e+02	5.481070884031582047e+00	nan	nan	7.672427776418044854e-02	8.436683728603865551e-04	9.871975356415479963e-01	3.318019784535426817e-03	nan	nan	nan	nan	7.010680000000002465e-02	1.522782347002658576e-01	9.916334093794828553e-01	9.062993525950984244e-03	8.017700000000000671e+01	2.000000000000000111e-01	1.077960297458400718e-01	1.182083093401973877e-03	nan	nan
4.000000000000000000e+01	2.927350157232461356e+02	5.472046764563095245e+00	nan	nan	6.729411793286246835e-02	7.128556592801603897e-04	9.866107736786517979e-01	3.466015152017003394e-03	nan	nan	nan	nan	6.096150000000011282e-02	1.523356501378925199e-01	9.912442656296913679e-01	9.479966003015205533e-03	8.017700000000000671e+01	2.000000000000000111e-01	9.404468402202330324e-02	9.929376514526888284e-04	nan	nan
4.100000000000000000e+01	3.033682589564928094e+02	5.460347245153944762e+00	nan	nan	6.964481874711685172e-02	8.048187397287410484e-04	9.860242085042897342e-01	3.614117001719528623e-03	nan	nan	nan	nan	6.251300000000004076e-02	1.523968671648785467e-01	9.908551218798998805e-01	9.896938480079425088e-03	8.017700000000000671e+01	2.000000000000000111e-01	9.598924988475192321e-02	1.105676772872153310e-03	nan	nan
4.200000000000000000e+01	3.137860922159529764e+02	5.447601732110076256e+00	nan	nan	7.299108870193071752e-02	9.930879671659271265e-04	9.854378400628974743e-01	3.762580178646804125e-03	nan	nan	nan	nan	6.492809999999993309e-02	1.524568844368620335e-01	9.904659781301083932e-01	1.031391095714364464e-02	8.017700000000000671e+01	2.000000000000000111e-01	9.961827603847715762e-02	1.351793209186006196e-03	nan	nan
4.300000000000000000e+01	3.238244108836415762e+02	5.435126585480574590e+00	nan	nan	7.308063596088043568e-02	1.190872660688067344e-03	9.848516682989255644e-01	3.911199834509215822e-03	nan	nan	nan	nan	6.442829999999988289e-02	1.525165234859994501e-01	9.900768343803169058e-01	1.073088343420786593e-02	8.017700000000000671e+01	2.000000000000000111e-01	9.890584589543952032e-02	1.608348327509622399e-03	nan	nan
4.400000000000000000e+01	3.339350367111297828e+02	5.424220967143442707e+00	nan	nan	6.766419134639527211e-02	9.552607371911855765e-04	9.842656931568388723e-01	4.059858563600269275e-03	nan	nan	nan	nan	5.925139999999995410e-02	1.525783722537815412e-01	9.896876906305254185e-01	1.114785591127208549e-02	8.017700000000000671e+01	2.000000000000000111e-01	9.158617368963722916e-02	1.279126041872368641e-03	nan	nan
4.500000000000000000e+01	3.448537153687702812e+02	5.417817077700404660e+00	nan	nan	7.762454615724277696e-02	9.833850552703467078e-04	9.836799145811163658e-01	4.208800679760494809e-03	nan	nan	nan	nan	6.752390000000008108e-02	1.526390964903011072e-01	9.892985468807339311e-01	1.156482838833630677e-02	8.017700000000000671e+01	2.000000000000000111e-01	1.041508936613555203e-01	1.288013721655803436e-03	nan	nan
4.600000000000000000e+01	3.544551692290845040e+02	5.415316942256915844e+00	nan	nan	7.760713875595694200e-02	9.430887710525077787e-04	9.830943325162521118e-01	4.357502337741572633e-03	nan	nan	nan	nan	6.708760000000002499e-02	1.526963766577812132e-01	9.889094031309424437e-01	1.198180086540052633e-02	8.017700000000000671e+01	2.000000000000000111e-01	1.038387936426787561e-01	1.214585822290271478e-03	nan	nan
4.700000000000000000e+01	3.640854814170429563e+02	5.415005192935482548e+00	nan	nan	7.755398770122090557e-02	9.757139098202955059e-04	9.825096071303645040e-01	4.503397140582952526e-03	nan	nan	nan	nan	6.661730000000010143e-02	1.527544962596732170e-01	9.885202593811509564e-01	1.239877334246474588e-02	8.017700000000000671e+01	2.000000000000000111e-01	1.024143938373570095e-01	1.228296117841879082e-03	nan	nan
4.800000000000000000e+01	3.738497339066694849e+02	5.416795631992853188e+00	nan	nan	8.486144985249981232e-02	1.173605435122686671e-03	9.819256608406587983e-01	4.647048562315484084e-03	nan	nan	nan	nan	7.244709999999998651e-02	1.528108169586815945e-01	9.881311156313594690e-01	1.281574581952896717e-02	8.017700000000000671e+01	2.000000000000000111e-01	1.121131297394298842e-01	1.475187194357229078e-03	nan	nan
4.900000000000000000e+01	3.827692958020885499e+02	5.420717165865023723e+00	nan	nan	8.345871561174084130e-02	1.052848659713640162e-03	9.813419094156462519e-01	4.791127108867118504e-03	nan	nan	nan	nan	7.102720000000006806e-02	1.528622722944347201e-01	9.877419718815679817e-01	1.323271829659318673e-02	8.017700000000000671e+01	2.000000000000000111e-01	1.097593318285416675e-01	1.291101331701338499e-03	nan	nan
5.000000000000000000e+01	3.918801384369738798e+02	5.425996625658137340e+00	nan	nan	6.710747527585267380e-02	6.616344873266918327e-04	9.807583528006207363e-01	4.935732628190320041e-03	nan	nan	nan	nan	5.701309999999981670e-02	1.529190888084182298e-01	9.873528281317764943e-01	1.364969077365740628e-02	8.017700000000000671e+01	2.000000000000000111e-01	8.718880987740094957e-02	7.499868962286720172e-04	nan	nan
5.100000000000000000e+01	4.033495001750928850e+02	5.431565085023470019e+00	nan	nan	7.067746851117497064e-02	5.825224601348581981e-04	9.801749909408904449e-01	5.080699181095322051e-03	nan	nan	nan	nan	5.993339999999980350e-02	1.529809545040203833e-01	9.869636843819850069e-01	1.406666325072162584e-02	8.017700000000000671e+01	2.000000000000000111e-01	9.168975629397090044e-02	5.937910759007009607e-04	nan	nan
5.200000000000000000e+01	4.142558439196858444e+02	5.434139474735063757e+00	nan	nan	7.278913302242985550e-02	6.407756618631772240e-04	9.795918237817776708e-01	5.225887749846137680e-03	nan	nan	nan	nan	6.161189999999994171e-02	1.530408522856584186e-01	9.865745406321935196e-01	1.448363572778584712e-02	8.017700000000000671e+01	2.000000000000000111e-01	9.326942968450444016e-02	6.509127762991144192e-04	nan	nan
5.300000000000000000e+01	4.249774705382105822e+02	5.433676605298952467e+00	nan	nan	6.845153240156404140e-02	7.690729563453011126e-04	9.790088512686184741e-01	5.371560386438380477e-03	nan	nan	nan	nan	5.783210000000016393e-02	1.531024481580186836e-01	9.861853968824020322e-01	1.490060820485006668e-02	8.017700000000000671e+01	2.000000000000000111e-01	8.709151459832538411e-02	8.463707241596297656e-04	nan	nan
5.400000000000000000e+01	4.364596454046380813e+02	5.430826945563198116e+00	nan	nan	7.615128673760548916e-02	8.435044350267918451e-04	9.784260733467634585e-01	5.517462996464546181e-03	nan	nan	nan	nan	6.457820000000014105e-02	1.531608224168633792e-01	9.857962531326105449e-01	1.531758068191428623e-02	8.017700000000000671e+01	2.000000000000000111e-01	9.602935004224660842e-02	9.030904556489490745e-04	nan	nan
